job;salary;id;city;year;age
Психолог;81692;4461606;Луго;2019;27
Учитель;123960;9244924;Любляна;1999;52
Строитель;124916;4216196;Луго;2015;53
Оператор call-центра;169711;6576963;Валенсия;2012;26
Психолог;190718;5764731;Касерес;1999;51
Повар;43641;2331821;Монсон;2016;46
Менеджер;74782;1372752;Авилес;2022;38
Строитель;61174;6877835;Бильбао;2004;40
Повар;24743;2330391;Тарраса;2008;50
Менеджер;164642;8179811;Будапешт;2020;57
Врач;21045;4189965;Белград;2017;35
IT-специалист;98344;9441036;Осера;2001;53
Программист;153109;1143655;Алма-Ата;2015;51
Программист;103718;7271243;Вальядолид;2016;40
Врач;89305;9565251;Сьюдад-Реаль;2022;57
Медсестра;192455;5098619;Сан-Себастьян;2011;59
Косметолог;124905;7408248;Луго;2018;30
Менеджер;139680;7322211;Касерес;2017;48
Оператор call-центра;41860;1055268;Пласенсия;2020;54
Повар;162267;6363618;Тбилиси;2022;65
Инженер;136296;7215195;Куэнка;2008;41
Программист;73118;6615088;Аликанте;2010;36
Водитель;145210;1442853;Белград;2018;40
Психолог;180455;8578967;Хихон;2003;26
Психолог;87839;5499714;Баку;2009;37
Психолог;149230;2522307;Вильнюс;2003;45
Строитель;145077;6440026;Виго;2007;51
Бухгалтер;121369;4520497;Севилья;2005;49
Менеджер;106911;2439805;Мартоса;2007;27
Косметолог;38932;8984698;Бильбао;2001;49
Повар;31366;7455432;Навалькарнеро;2006;56
IT-специалист;40869;7176377;Сараево;2006;27
Оператор call-центра;118474;8379568;Астана;1999;20
Менеджер;24712;3998134;Навалькарнеро;2007;36
Продавец;134415;1824769;Мадрид;2018;53
Косметолог;164218;1656918;Душанбе;2013;54
Бухгалтер;65331;7464815;Луарка;2016;47
Психолог;169124;7501346;Мурсия;2021;51
Строитель;194702;3264301;Бургос;2015;40
Программист;118643;6689340;Краков;2003;33
IT-специалист;116130;6352117;Картахена;2004;54
Медсестра;85641;9711867;Рига;2008;46
Косметолог;51735;5670168;Ташкент;2022;21
Медсестра;131213;6936289;Будапешт;2009;64
Врач;81626;6898672;Сан-Себастьян;2018;21
Строитель;114297;4375401;Душанбе;2005;59
Психолог;26971;8028315;Льейда;2002;24
IT-специалист;54430;5697993;Картахена;2001;53
Косметолог;125713;3952274;Бургос;2003;52
Архитектор;149313;1242950;Астана;2020;63
Программист;99778;2346606;Санхенхо;1999;22
Повар;182557;7485201;Пласенсия;2005;45
Оператор call-центра;24559;5294448;Артейхо;2011;18
Косметолог;56693;5118790;Варшава;2011;65
Программист;161987;3886845;Алма-Ата;2008;57
Повар;135908;2645475;Бильбао;2005;58
Врач;83942;4883820;Подгорица;2009;53
Оператор call-центра;102361;9828572;Навалькарнеро;2010;53
Врач;94821;5547317;Бланес;2008;49
Учитель;112979;5358851;Трухильо;2001;24
Медсестра;48949;1547041;Бургос;2013;22
Врач;75749;3250829;Сан-Себастьян;2011;28
Врач;147368;4475226;Навалькарнеро;2018;56
IT-специалист;196974;8226002;Краков;2017;34
Врач;133665;7794658;Осера;2015;34
Архитектор;114627;7776062;Аликанте;2002;30
Оператор call-центра;159694;3348061;Мурсия;2016;45
Учитель;99528;2759787;Кишинев;2000;30
Бухгалтер;67567;5388609;Кишинев;2018;60
Врач;130706;7920917;Монсон;2010;20
Бухгалтер;175257;1365504;Сан-Себастьян;2011;46
Косметолог;44762;5465927;Вальядолид;2016;36
Архитектор;34702;1183730;Навалькарнеро;2014;44
Оператор call-центра;195425;4524589;Кордова;2006;34
Программист;185859;3695908;Фигерас;2010;52
Врач;152101;2695116;Картахена;2021;27
Архитектор;72710;4672920;Монсон;1999;51
Программист;151864;6514772;Виго;2022;53
Менеджер;176475;6158102;Виго;2017;49
Инженер;117630;4722955;Лас-Росас;2019;39
IT-специалист;97250;2648406;Барселона;2001;57
Медсестра;65555;3652604;Эльче;2015;65
Косметолог;117518;3253234;Семана;2012;59
Архитектор;181978;9872786;Астана;2011;53
Врач;153196;7375062;Ереван;2022;27
Строитель;23136;9393616;Семана;2009;27
IT-специалист;68672;2862569;Таллин;1999;49
Учитель;162823;9741754;Сан-Себастьян;2020;29
Водитель;150538;6874318;Будапешт;1999;28
Менеджер;31779;9608884;Вильнюс;2019;44
Бухгалтер;74030;3936626;Камбадос;2010;23
Врач;40957;7794977;Кадакес;2001;52
Продавец;174236;5226454;Семана;2010;18
Врач;177153;9710541;Вильнюс;2017;34
IT-специалист;120908;1428960;Валенсия;2019;26
Повар;106060;7454438;Авилес;2014;28
Программист;192455;2727984;Алькала-де-Энарес;2008;58
Менеджер;67309;1121533;Тирана;2003;29
Строитель;184299;1801666;Сараево;2021;33
Повар;161511;2745806;София;1999;34
Косметолог;112839;2511196;Эль-Пуэрто-де-Санта-Мария;2014;47
Строитель;86640;7074095;Бильбао;1999;19
Косметолог;136788;2115255;Вильнюс;2010;33
Программист;52582;7632903;Сан-Себастьян;2001;37
Психолог;21522;4593606;Овьедо;2013;63
