job;salary;id;city;year;age
Врач;90396;7832422;Касерес;2009;61
Архитектор;151251;3038124;Минск;2000;58
Повар;181222;2130243;Любляна;2000;48
Медсестра;196562;3772347;Касерес;2008;34
Психолог;197019;9006325;Гранада;2000;60
Врач;173528;4802780;Мерида;2001;35
Инженер;128729;7818356;Фигерас;1999;40
Водитель;56647;5003538;Кишинев;1999;34
Оператор call-центра;169464;8978624;Мадрид;2014;31
Повар;51185;1360035;Камбадос;2017;42
Программист;40914;1647582;Виго;2013;46
Оператор call-центра;101913;7469552;Луго;2001;63
Косметолог;53030;1205783;Куэнка;2009;51
Архитектор;104395;6203215;Овьедо;2022;37
Медсестра;180093;4986515;Фигерас;2012;37
Повар;135628;6718803;Луго;2009;63
Медсестра;174928;3052323;Душанбе;2002;22
Водитель;135771;3998695;Алма-Ата;2001;48
Учитель;111823;6541904;Ла-Корунья;2008;31
Архитектор;127332;1300392;Варшава;2011;20
Косметолог;168977;6938195;Ташкент;1999;59
Архитектор;25780;7813699;Ереван;2000;64
Косметолог;185977;7791295;Трухильо;2001;50
Бухгалтер;21100;2509891;Любляна;2010;31
Косметолог;42067;8385715;Вильявисиоса;2012;47
Оператор call-центра;26546;5285328;Хельсинки;2015;24
Оператор call-центра;52824;5971149;Вальядолид;2021;65
Программист;105986;2884914;Авилес;2016;47
Менеджер;68047;7184711;Авилес;1999;50
Врач;92354;6751433;Осера;2001;49
Архитектор;118203;3475192;Рига;2012;48
Учитель;111355;6855313;Малага;2017;56
Учитель;118088;4086549;Скопье;2010;40
Строитель;155681;9056678;Прага;2003;31
Продавец;83603;2553662;Тирана;2011;25
Бухгалтер;26970;3493433;Мурсия;2013;56
Повар;137238;6730739;Сараево;2016;65
Бухгалтер;36554;5025228;Тбилиси;2012;43
Врач;41657;1148193;Ташкент;2001;23
IT-специалист;184150;9654519;Хельсинки;2009;35
Строитель;65445;5425498;Малага;2001;61
Менеджер;20640;9701097;Москва;1999;38
Повар;62784;3196016;Эльче;2005;60
Повар;42796;1020893;Артейхо;2017;51
Строитель;134607;7270591;Подгорица;2022;44
Программист;21200;7309953;Санхенхо;2009;45
Медсестра;194169;9459827;Аликанте;2015;53
Повар;185288;8316275;Мартоса;2007;60
IT-специалист;199970;8298733;Барселона;2022;34
Менеджер;195839;8817979;Тбилиси;2020;32
Менеджер;40063;4084610;Баку;2007;62
Продавец;177677;4603485;Афины;2019;20
Водитель;148545;6422633;Белград;2016;31
Строитель;30877;3910177;Гранада;2005;18
Архитектор;78154;3295452;Сантьяго-де-Компостела;2021;24
Водитель;149601;4552288;Овьедо;2010;32
Менеджер;141988;9664940;Рига;2013;49
Строитель;51018;4580997;Кордова;2016;48
