job;salary;id;city;year;age
Психолог;140746;1113383;Белград;2015;28
Инженер;130316;7626927;Вильявисиоса;2005;59
Врач;141719;2256031;Варшава;2005;48
Повар;89865;5082420;Тбилиси;2014;28
Архитектор;73389;8946358;Виго;2009;38
Бухгалтер;52034;4905831;Краков;2004;36
Учитель;175434;8609343;Сория;2013;47
Психолог;143198;1435667;Артейхо;2004;32
Водитель;185757;3113509;Тарраса;2009;36
Повар;137479;6968474;Осера;2009;58
Водитель;194451;7481298;Вильнюс;2012;45
Строитель;100055;2799961;Овьедо;2018;54
Бухгалтер;130162;4198273;Махадаонда;2006;34
Бухгалтер;160489;4282717;Белград;2017;32
Архитектор;70961;7949145;Вальядолид;2013;65
Оператор call-центра;115750;4453481;Пласенсия;2011;20
Медсестра;192346;2744750;Тирана;2018;50
Повар;83466;3508263;Минск;1999;39
Психолог;132006;9046700;Семана;2020;54
Менеджер;99994;7566620;Сеговия;2022;26
Бухгалтер;155336;8364424;Касерес;2001;58
Водитель;93549;3301364;Прага;2019;33
Инженер;133947;5589102;Авилес;1999;49
Учитель;131468;2487818;Камбадос;2002;38
Инженер;36617;3725941;Кордова;2009;27
Учитель;109052;7853852;Малага;2012;64
Архитектор;35045;7509650;Кадакес;2005;39
Бухгалтер;174257;2669764;Куэнка;2018;32
Продавец;91398;7411184;Ташкент;2014;43
Учитель;126469;9214135;Афины;2003;56
Медсестра;60255;7895741;Кордова;2017;59
Программист;95794;3575011;Бишкек;2004;34
Программист;143315;6040350;Астана;2017;45
Менеджер;88638;8015561;Сория;2008;19
Повар;63353;4738570;Хельсинки;2018;41
IT-специалист;56614;2374692;Махадаонда;2021;31
Менеджер;129931;6031612;Вроцлав;2009;51
Психолог;106362;2720872;Гранада;2012;49
Водитель;43093;2686088;Малага;2009;46
Строитель;36322;8156775;Душанбе;2022;56
Врач;194722;6679002;Сеговия;2009;26
Строитель;44191;9856968;Артейхо;2003;51
Водитель;112261;9443941;Овьедо;2013;45
Оператор call-центра;30654;1808776;Сеговия;2018;38
Психолог;146502;6093782;Загреб;2006;24
Продавец;105638;5270756;Навалькарнеро;2004;20
Врач;87174;4511784;Авилес;2008;25
Медсестра;27491;8628995;Санхенхо;2017;52
IT-специалист;132416;7728039;Астана;2010;41
Продавец;158404;2399298;Севилья;2018;31
Психолог;130130;4807377;Пласенсия;2008;61
Психолог;136008;4594131;Ла-Корунья;2022;22
Строитель;66696;3419426;Трухильо;2006;62
Программист;180899;2173577;Тарраса;2011;27
Психолог;64774;3863868;Льейда;2019;38
Программист;137676;4831071;Бишкек;2000;41
Повар;187531;7383689;Москва;2011;28
Учитель;83324;8786807;Севилья;2005;55
Программист;116843;9267371;Ташкент;2016;59
Учитель;149775;3775933;Кишинев;2012;18
Психолог;52967;8784850;Мадрид;2011;36
Архитектор;155183;5628274;Алькала-де-Энарес;2009;65
Строитель;103541;3450196;Вальядолид;2006;18
Психолог;82478;4110173;Эльче;2019;39
IT-специалист;100853;5417361;Тирана;2020;40
Водитель;124518;7457943;Мартоса;2001;57
Программист;41538;6201032;Бильбао;2019;49
Психолог;50638;9581290;Трухильо;2000;56
Водитель;173562;7027507;Мурсия;2019;25
Врач;122121;6653489;Рига;2008;55
Строитель;98635;5830500;Махадаонда;2013;34
Учитель;20837;6627195;Прага;2014;29
Учитель;61716;3101595;Афины;2016;59
Медсестра;199171;7621683;Льейда;2019;38
Медсестра;184920;2012225;Гранада;2013;62
Инженер;133506;1395389;Вроцлав;2018;40
Продавец;108709;4550914;Тудела;2012;39
Программист;170744;8773112;Барселона;2014;22
Водитель;60980;4185920;Трухильо;2003;40
Продавец;143229;2472989;Артейхо;2022;46
Врач;29768;1656313;Эль-Пуэрто-де-Санта-Мария;2006;61
Косметолог;84694;6515767;Малага;2014;26
Бухгалтер;63205;9192027;Кордова;2011;64
Инженер;111827;5609231;Мартоса;2000;42
Строитель;174838;5143101;Кишинев;2000;36
Врач;32604;4644530;Вальядолид;2007;42
Менеджер;160867;6879800;Вальядолид;2019;44
Оператор call-центра;155011;9274731;Прага;2004;28
Повар;172782;6823823;Вильявисиоса;2019;39
Менеджер;117094;2573123;Бишкек;2006;37
Повар;51749;1625029;Лас-Росас;2002;65
Учитель;97014;8280925;Вильнюс;1999;32
Водитель;156633;3805043;Касерес;2020;43
Косметолог;48257;7782246;Луго;2021;42
Повар;174450;2143051;Лас-Росас;2013;61
Оператор call-центра;100744;8938248;Минск;2020;53
Учитель;144483;8300526;Мадрид;2019;58
Архитектор;154724;3985311;Бланес;2003;54
Медсестра;104673;4938096;Бланес;2020;42
IT-специалист;178057;8048918;Варшава;2012;61
Бухгалтер;103056;3919703;Загреб;2003;54
Врач;145411;6106604;Овьедо;2014;44
Косметолог;25244;9897631;Сьюдад-Реаль;2001;22
Продавец;106837;8103099;Валенсия;2014;25
Водитель;115200;1609157;Лас-Росас;2022;39
Бухгалтер;181620;3991771;Белград;2017;54
Строитель;150280;9540003;Мартоса;2019;54
Архитектор;199435;4413309;Хихон;2002;61
Менеджер;179414;9393030;Душанбе;2011;53
Врач;161944;4698794;Кадакес;2008;43
Косметолог;134536;4721048;Хихон;2022;52
Водитель;84413;5707133;Кишинев;2010;36
Строитель;51953;7974082;Осера;2015;56
Водитель;29043;4850280;Луго;2014;21
Инженер;193467;8085904;Аликанте;2022;54
IT-специалист;46335;1514090;Кадакес;2004;63
Водитель;34803;4623823;Душанбе;2003;58
Программист;171825;6814357;Эльче;2011;30
Инженер;126807;7720318;Фигерас;2020;45
Строитель;93343;8386914;Фигерас;2016;22
Повар;87974;9189013;Виго;2004;62
Психолог;141536;8533205;Сория;2022;61
Бухгалтер;63977;6310837;Касерес;2022;42
Повар;130250;2239861;Загреб;2013;20
Оператор call-центра;180691;5338457;Лас-Росас;2013;46
Повар;155166;7871918;Луго;2008;61
Архитектор;129393;3529425;Афины;2004;42
Менеджер;161294;5178494;Подгорица;2022;22
Водитель;171520;1017090;Аликанте;2013;22
Инженер;26648;8014362;Навалькарнеро;2008;60
IT-специалист;149662;8437240;Таллин;2014;60
Менеджер;161583;5235414;Пласенсия;2010;55
Медсестра;31300;8691874;Малага;2016;18
Строитель;86596;6921240;Куэнка;2004;56
Косметолог;99561;7655049;Будапешт;2018;47
Продавец;122462;4560504;Фигерас;2014;22
Повар;112734;2423651;Загреб;2008;28
IT-специалист;173598;4910106;Самора;2022;44
Архитектор;108904;2436665;Астана;2003;24
Оператор call-центра;30552;6551006;Кадакес;2010;22
Врач;42292;6649585;Валенсия;2007;27
Продавец;138173;8173785;Эль-Пуэрто-де-Санта-Мария;2009;38
Повар;167318;3182885;Мурсия;2009;39
Водитель;63341;2246076;Москва;2001;51
Менеджер;108149;5732716;Ла-Корунья;2011;46
Косметолог;163898;6111458;Вильявисиоса;2009;25
Архитектор;179219;1026801;Навалькарнеро;2009;28
Косметолог;157190;7550570;Льейда;2007;62
Программист;144325;4778806;Навалькарнеро;2012;30
IT-специалист;181767;6716342;Рига;2000;64
Медсестра;93014;9087586;Сан-Себастьян;2009;62
Повар;178683;2289936;Самора;2015;37
Строитель;174062;2212375;Пласенсия;2009;34
Учитель;91989;7655167;Трухильо;2022;36
Психолог;69923;3304654;Аликанте;2019;21
Водитель;134724;2511682;Варшава;2002;42
IT-специалист;148226;3279611;Осера;2020;39
Инженер;199004;9770113;Виго;2019;38
Повар;155383;7019666;Картахена;2004;48
Медсестра;166019;7154402;Луго;2000;46
Строитель;89463;1716187;Артейхо;2000;42
Учитель;46923;6431710;Эльче;2012;50
Косметолог;79123;8033488;Будапешт;2000;21
Повар;41920;2056336;Овьедо;2019;52
Инженер;129619;3698798;Хельсинки;2016;29
Водитель;70764;7819591;Рига;2011;60
Продавец;22568;1845062;Валенсия;2006;20
Архитектор;192745;6035331;Загреб;2011;58
Строитель;190051;9639108;Пласенсия;2018;25
Учитель;77042;4717649;Мурсия;2019;18
Бухгалтер;105327;2236125;Мурсия;2004;46
Менеджер;29434;4835409;Гранада;2015;61
Водитель;109150;3358459;Афины;2003;24
IT-специалист;150669;1605285;Сеговия;2001;57
Бухгалтер;37381;6967166;Алькала-де-Энарес;2019;22
Инженер;76166;7090849;Таллин;2016;51
Водитель;153298;9483483;Осера;2010;58
Косметолог;173131;1709863;Вильнюс;2001;23
Инженер;42315;6420649;Пласенсия;2013;57
Повар;120245;8541809;Загреб;2006;46
Менеджер;111285;1644177;Тбилиси;2008;55
IT-специалист;130701;9441777;Махадаонда;2017;52
Инженер;121270;1768195;Виго;2016;21
Менеджер;166589;3310826;Москва;2001;25
Менеджер;33611;3081336;Картахена;2003;28
IT-специалист;69294;3405603;Варшава;2012;41
Оператор call-центра;81402;7616640;Семана;1999;37
Архитектор;123787;1639173;Подгорица;2002;23
Инженер;128271;9649990;Мурсия;2021;27
Косметолог;58202;7503628;Афины;2018;47
Менеджер;22798;6833315;Хельсинки;2004;20
Продавец;47554;9181320;Варшава;2012;44
Архитектор;136984;7680318;Семана;2019;29
Оператор call-центра;126575;8418378;София;2016;29
Психолог;105946;1086618;Барселона;2000;40
Строитель;80304;8627261;Душанбе;2011;55
Оператор call-центра;94848;1703526;Эльче;1999;46
