job;salary;id;city;year;age
Менеджер;93939;5009900;Вроцлав;2009;54
Архитектор;51799;2025857;Сеговия;2015;24
Архитектор;158277;2589666;Вильнюс;2011;31
Продавец;169256;6367600;Кадакес;2001;21
Продавец;181696;7847284;Махадаонда;2019;18
Оператор call-центра;142307;3187984;Тудела;2007;27
Бухгалтер;166259;4254569;Виго;2005;60
Косметолог;184119;3999739;Варшава;2003;59
IT-специалист;99270;3289225;Любляна;2008;40
Строитель;61378;6832805;Мерида;2001;63
Архитектор;158164;3418950;Астана;2008;57
Повар;28430;4679578;Вальядолид;2019;30
Менеджер;168406;3238268;Тудела;2017;44
Архитектор;198766;3021478;Гранада;2008;40
Программист;57231;3389594;Куэнка;2007;57
Косметолог;176354;1315125;Вильявисиоса;2013;47
Учитель;80264;5491333;Луарка;2000;42
Косметолог;98058;3293935;Ереван;2009;62
Врач;175400;9725817;Куэнка;2019;37
Оператор call-центра;71474;4936511;Вальядолид;2019;40
Повар;100618;2612844;Ташкент;2004;26
Архитектор;160695;2256595;Касерес;2006;51
Косметолог;174904;9883977;Семана;2006;40
Бухгалтер;120830;6631207;Бишкек;2003;37
Врач;51243;6283355;Тудела;2007;44
Продавец;157619;2417162;Тарраса;2003;27
Повар;187272;5704939;Варшава;2002;27
Оператор call-центра;156739;6913907;Вальядолид;2007;40
Продавец;104301;6560571;Камбадос;2018;18
Врач;162248;9168776;Тбилиси;2002;19
Врач;89486;4413307;Белград;2012;61
Инженер;67130;3599892;Алма-Ата;2002;51
Бухгалтер;126923;6019956;Виго;2016;35
Косметолог;100651;9967246;Рига;2010;18
Программист;72398;3721654;Трухильо;2005;28
Медсестра;121159;8478531;Санкт-Петербург;2005;22
Архитектор;23006;2668754;Самора;2001;65
Врач;118721;8514485;Лас-Росас;2020;60
Повар;69297;9216452;Астана;2019;58
Инженер;99610;1684850;Любляна;2003;63
Врач;28845;4135108;Сория;2014;46
Учитель;181964;7272322;Осера;2017;62
Медсестра;32376;8893991;Луарка;2000;63
Программист;131105;1943272;Ереван;2005;37
Инженер;28960;7059296;Ла-Корунья;2007;55
Программист;101156;7734687;Баку;2015;63
Продавец;38872;5304810;Аликанте;2004;53
Строитель;185329;3651929;Артейхо;2000;25
Архитектор;26471;8005128;Семана;2017;40
Инженер;43186;9432229;Хихон;2020;52
Инженер;192588;1302816;Сеговия;2017;37
Оператор call-центра;199455;2369244;Сараево;2007;45
Водитель;197479;7643620;Сантьяго-де-Компостела;2013;47
Программист;40882;2826040;Виго;2005;24
Косметолог;193042;9809803;Кишинев;2008;27
Менеджер;52111;7345991;Алькала-де-Энарес;2002;54
Водитель;44286;3823875;Минск;2013;53
Инженер;75396;1322448;Мадрид;2012;30
Бухгалтер;76612;2585902;Бильбао;2013;33
Учитель;43373;7378100;Вальядолид;2012;65
Продавец;35631;1915515;Мартоса;2020;51
Учитель;79667;6344149;Хихон;2021;35
Программист;61317;2601634;София;2017;35
Оператор call-центра;136445;1881763;Фигерас;2008;24
Бухгалтер;89390;2740806;Тирана;2012;27
Косметолог;111083;5579809;Хельсинки;2001;49
IT-специалист;135844;5723832;Рига;2011;35
Строитель;162151;9498007;Эль-Пуэрто-де-Санта-Мария;2022;25
Бухгалтер;77849;3314285;Рига;2016;56
Продавец;136394;4590505;Таллин;2020;55
Строитель;123482;7186079;Загреб;2003;31
Повар;73081;2584332;Алма-Ата;2022;26
Медсестра;45685;8529625;Душанбе;2001;34
Косметолог;88652;7857013;Будапешт;2003;18
Водитель;158421;9080591;Скопье;2014;21
Психолог;142464;3615401;Пласенсия;2015;18
Продавец;172172;3067604;Хихон;2015;20
Врач;119946;2143409;Краков;1999;32
Менеджер;30456;9834859;Хихон;2006;26
Продавец;57630;8842084;Алма-Ата;2013;58
Водитель;74037;5020957;Рига;2013;32
Продавец;49925;7817501;Тудела;2010;36
Медсестра;78733;7815222;Санкт-Петербург;2000;24
Архитектор;184108;5925057;Севилья;2003;55
Менеджер;122814;2193460;Касерес;1999;43
Бухгалтер;160912;4824972;Гранада;2017;25
Строитель;181243;5463056;Скопье;2008;52
Бухгалтер;182739;6142739;Вроцлав;2020;30
Психолог;90857;5049167;Бургос;2003;44
IT-специалист;44656;8616653;Монсон;2005;62
IT-специалист;191709;6613933;Бургос;2012;62
Врач;49184;3215400;Бланес;2014;44
Инженер;109307;7744372;Бильбао;2010;32
Психолог;131399;4015002;Малага;2005;41
Инженер;192389;2133555;Алькала-де-Энарес;2011;27
IT-специалист;51453;7959246;Санкт-Петербург;2022;35
Водитель;110970;3686644;Вальядолид;2007;47
Строитель;153928;3238305;Бильбао;2022;60
Строитель;106471;9390148;Сеговия;2016;59
Архитектор;186056;2908108;Эльче;2007;48
