job;salary;id;city;year;age
Учитель;47808;3776513;Вильнюс;2013;32
Психолог;182053;9974776;Фигерас;2008;23
Психолог;112981;6760457;Варшава;2011;41
Менеджер;28665;2582898;Сеговия;2008;24
Учитель;129377;7531295;Эльче;2006;35
Строитель;76684;6545800;Сантьяго-де-Компостела;2002;23
Продавец;138524;9074204;Варшава;2009;63
Продавец;112488;1463205;Мадрид;2020;45
Медсестра;141910;6346577;Сантьяго-де-Компостела;2020;43
Оператор call-центра;83187;1405473;Минск;2009;29
Строитель;34544;8719454;Мадрид;2011;62
Бухгалтер;64044;6306928;Осера;2021;44
Строитель;130518;7254136;Минск;2003;55
Бухгалтер;106750;5804584;Кадакес;2000;26
Медсестра;154080;6411775;София;2003;45
Бухгалтер;171915;8585932;Сантьяго-де-Компостела;2007;43
Строитель;55597;1060256;София;2001;47
IT-специалист;112767;8542630;Сан-Себастьян;2006;37
Оператор call-центра;52860;4036545;Виго;2010;49
Психолог;78242;1752237;Астана;2000;35
Продавец;93495;3680958;Бланес;2003;23
Психолог;134822;6951645;Осера;2021;22
Врач;149854;6374525;Баку;2010;22
Психолог;65621;1792856;Махадаонда;2000;51
Менеджер;141076;2292349;Сан-Себастьян;2012;48
Менеджер;152461;2296879;Луарка;2006;44
Продавец;57503;9187880;Виго;2003;24
Бухгалтер;32408;4819316;Касерес;2017;50
Оператор call-центра;118041;2898158;Ереван;2016;22
Врач;131425;2572998;Тудела;2009;55
Программист;149582;7065748;Минск;2019;30
Архитектор;95544;9337129;Трухильо;1999;60
IT-специалист;56688;3244219;Пласенсия;2004;32
Врач;189073;7202734;Рига;2001;23
Врач;56342;3066620;Эльче;2003;58
Инженер;128679;8107033;Севилья;2013;46
Психолог;53803;3010528;Ереван;2003;18
Программист;120265;3780406;Краков;2020;41
Продавец;167668;3536604;Хихон;2002;43
IT-специалист;39516;7099436;Тудела;2021;53
Бухгалтер;188189;1831567;Краков;2000;60
Косметолог;34068;3528232;Эль-Пуэрто-де-Санта-Мария;2005;53
Программист;144984;8195367;Вальядолид;2009;29
Водитель;75427;7442522;Кадакес;2012;50
Косметолог;147294;5926598;Варшава;2001;36
Строитель;154585;4820963;Куэнка;2005;45
IT-специалист;141599;9845064;Сан-Себастьян;2019;19
Программист;79315;2535247;Севилья;2021;23
Водитель;147677;8822274;Мадрид;2015;47
Архитектор;145724;6158174;Сантьяго-де-Компостела;2013;21
Водитель;84156;1625045;Загреб;2019;32
Медсестра;141378;1076994;Льейда;2021;44
Бухгалтер;107192;5237628;Овьедо;2017;61
Строитель;157385;1965169;Сеговия;2022;36
Косметолог;188274;5825575;Любляна;2017;26
Повар;180598;1915009;Луго;2012;56
Архитектор;132526;1833903;Алма-Ата;2010;40
Продавец;67693;8799298;Москва;2003;25
Повар;100134;8904920;Сан-Себастьян;2006;65
Продавец;176837;2016514;Вальядолид;2003;61
Архитектор;40912;4075453;Бильбао;2012;32
Инженер;111122;1032375;Бишкек;2005;19
Косметолог;166870;1480537;Хихон;2015;47
Водитель;128056;4307653;Камбадос;2022;48
Менеджер;125722;9033600;Подгорица;2021;42
Архитектор;25769;9984917;Трухильо;2021;19
IT-специалист;57429;8520777;Мартоса;2009;33
Косметолог;193521;3171270;Ла-Корунья;2011;29
Врач;171436;5052403;Самора;2021;39
Водитель;54069;6805531;Осера;2013;52
Инженер;123906;3368410;Бургос;2013;18
Врач;93195;3859831;Москва;2003;34
Психолог;90981;2632621;Сеговия;1999;34
Косметолог;135041;6963761;Аликанте;2006;51
Медсестра;106290;7673818;Авилес;2007;26
Программист;192630;2317251;Душанбе;2005;43
IT-специалист;46584;5588682;Кишинев;2006;35
Учитель;104052;8748545;Валенсия;2013;64
Учитель;197478;9545817;Овьедо;2002;48
IT-специалист;181408;4595431;Скопье;2008;22
Бухгалтер;105433;9783556;Махадаонда;2020;33
Косметолог;105611;3478489;Кадакес;2019;29
IT-специалист;99409;9231658;Луго;2008;36
Программист;70003;8716366;Мерида;2020;47
Оператор call-центра;70496;7934128;Виго;2016;55
Водитель;69343;1756872;Вроцлав;2006;62
Программист;22179;2599344;Хихон;2003;45
Менеджер;47556;2127497;Тирана;2006;58
IT-специалист;76517;1966701;Мурсия;2021;49
Строитель;25127;2740651;Пласенсия;2010;41
Бухгалтер;70660;3117993;Астана;2016;50
Инженер;92167;3155556;Вальядолид;2002;51
Программист;158755;8396988;Тбилиси;2004;56
Водитель;167050;1475566;Ташкент;2003;35
Оператор call-центра;191134;3762665;Вильявисиоса;2018;54
Архитектор;140621;9840587;Камбадос;1999;65
Косметолог;128311;4268089;Гранада;2008;57
Оператор call-центра;116134;8863140;Вроцлав;2000;47
Психолог;148045;4084628;Тудела;1999;50
Архитектор;46613;6794258;Самора;2021;41
Строитель;47818;2612212;Афины;2015;25
Бухгалтер;194996;8623984;Санхенхо;2014;34
Программист;48023;2341327;Артейхо;2022;62
Повар;57000;3198432;Кишинев;2006;57
Инженер;82821;7489885;Гранада;2016;19
Психолог;44551;4586938;Сеговия;2010;57
Повар;199925;2239433;Минск;2015;26
Менеджер;56569;1406403;Сантьяго-де-Компостела;2010;63
Оператор call-центра;139856;4064511;Вроцлав;2016;36
Инженер;122833;4554616;Хихон;2022;37
Архитектор;108323;2207413;Таллин;2002;64
Архитектор;110628;3839287;Касерес;2015;48
Косметолог;33515;4666780;Сеговия;1999;47
Водитель;66331;2678796;Артейхо;2021;52
Программист;25856;9042902;Семана;2012;35
Программист;24442;8082216;Кордова;2002;46
Менеджер;87888;4384833;Бургос;2018;18
Косметолог;149077;9387280;Мартоса;2006;51
Строитель;69687;6769583;Любляна;2012;34
IT-специалист;190648;8927971;София;2018;65
Психолог;193900;1895996;Тирана;2013;59
Косметолог;160257;4837973;Авилес;2020;58
Продавец;65754;8865805;Хельсинки;2014;42
Бухгалтер;180004;3611387;Кадакес;2008;29
Учитель;150619;4463497;Тарраса;2014;62
