job;salary;id;city;year;age
Водитель;113104;2275091;Алькала-де-Энарес;2020;60
Медсестра;186203;6402877;Москва;2022;26
Повар;114629;8472869;Москва;2008;26
Менеджер;82692;7750421;Виго;2017;53
Повар;175115;4290144;Эль-Пуэрто-де-Санта-Мария;2019;58
Повар;20836;8271267;Мартоса;2007;30
Программист;153970;6174938;Тбилиси;2020;33
Водитель;88005;3834221;Артейхо;2014;29
Психолог;128624;8074624;Сория;2001;54
Инженер;177946;4217722;Тарраса;2001;32
Программист;90282;5155645;Санхенхо;1999;35
Программист;177097;2901367;Санхенхо;2019;48
Продавец;148201;5660962;Мурсия;2000;55
Строитель;157927;2189236;Вильнюс;2004;22
Учитель;119139;9303877;София;2019;25
Архитектор;186585;9958241;Артейхо;2009;23
Программист;63109;9316723;Эль-Пуэрто-де-Санта-Мария;2007;46
Врач;166906;4600879;Тирана;2005;37
Инженер;178348;6992045;Овьедо;2007;38
Психолог;103093;5526357;Алькала-де-Энарес;2000;49
Оператор call-центра;48564;3659285;Луарка;2004;25
Врач;145752;3752591;Санхенхо;2011;33
Менеджер;130479;4046165;Прага;2013;39
Инженер;172216;6534713;Вальядолид;2010;42
Повар;75854;8435346;Тудела;2006;50
Водитель;143687;4360291;Санхенхо;2004;43
Бухгалтер;51016;2176655;Навалькарнеро;2012;32
Учитель;104292;2839155;Самора;2009;30
IT-специалист;135486;6102744;Сория;2005;54
IT-специалист;181261;8593836;Сеговия;2011;56
Психолог;105409;9535753;София;2020;31
Архитектор;169229;4312431;Трухильо;2014;28
Менеджер;175976;3980132;Хихон;2020;64
Строитель;113519;2943452;Сараево;2019;34
Инженер;139908;1039455;Любляна;2008;39
Программист;126199;3237591;Кордова;2003;34
Менеджер;124916;6875030;Вальядолид;2019;26
Архитектор;59620;9268308;Москва;2004;54
Косметолог;42477;2439219;Кадакес;2022;20
Менеджер;183636;7328497;Осера;2022;32
Программист;131035;7103142;Мурсия;2020;59
Косметолог;135208;8221817;Санхенхо;2020;45
Строитель;109763;2151193;Сория;2003;29
Водитель;108083;4404317;Тарраса;2016;58
Медсестра;131608;8112352;Таллин;2003;21
Продавец;182474;1114866;Ла-Корунья;2005;46
Медсестра;137689;3964555;Овьедо;2022;34
Врач;181950;8270007;Овьедо;2000;64
Оператор call-центра;163062;9184487;Льейда;2002;30
Водитель;150524;2044529;Бишкек;2009;65
Косметолог;147733;4702994;Эльче;2013;20
Продавец;162170;6308743;Барселона;2006;33
Водитель;129520;6343745;Минск;2009;60
Психолог;175199;5880832;Сантьяго-де-Компостела;2004;55
IT-специалист;95257;2891109;Сараево;2008;62
IT-специалист;92873;4954449;Хихон;2011;23
IT-специалист;95239;7752874;Осера;1999;47
Косметолог;184645;8441563;Малага;2010;19
Психолог;93939;1852106;Картахена;2011;51
Менеджер;31346;9577317;Астана;2006;20
Программист;80040;5450657;Ташкент;2020;30
Водитель;61790;6146417;Бланес;2022;57
Врач;87904;1523910;Мурсия;2022;30
IT-специалист;37948;7772983;Мерида;2004;63
Архитектор;45996;1231266;Тирана;2004;56
Продавец;80955;2818238;Загреб;2022;64
Инженер;105923;7415058;Санкт-Петербург;2005;19
Программист;106727;5185154;Варшава;2008;50
Продавец;150439;8208959;Виго;2003;24
Архитектор;79764;2515655;Ереван;2022;39
Бухгалтер;190531;4182210;Таллин;2017;59
Учитель;148533;8200237;Краков;2006;18
Инженер;157427;9063884;Тудела;2012;23
Строитель;62110;8549980;Осера;2020;18
IT-специалист;89453;5545017;Минск;2013;33
Психолог;168092;1860165;Касерес;2017;65
Водитель;76372;9684549;Вильнюс;2005;35
Повар;20493;5581080;Любляна;1999;37
Водитель;84569;9001668;Хельсинки;2004;41
IT-специалист;151614;5308213;Мадрид;2019;54
Инженер;27498;8781765;Будапешт;2005;33
Повар;193359;9973080;Тирана;2009;18
Повар;164655;5509789;Гранада;2015;42
Инженер;190589;7077580;Монсон;2008;53
Программист;107368;1380227;Сьюдад-Реаль;2002;38
Повар;117007;9039775;Мурсия;2021;21
Водитель;196053;5181266;Сьюдад-Реаль;1999;61
Строитель;152819;1339970;Москва;2010;35
IT-специалист;192838;8637022;Гранада;2020;26
Оператор call-центра;22951;6393301;Виго;2003;48
Оператор call-центра;152024;7557459;Трухильо;2005;47
Учитель;175265;8745955;Тирана;2004;25
Водитель;33740;3071789;Мурсия;2019;43
Оператор call-центра;41303;7618071;Москва;2012;61
Менеджер;90324;1222884;Виго;2004;45
Водитель;71514;4222542;Осера;2002;28
Архитектор;83221;9127469;Лас-Росас;2013;21
Инженер;75369;9185705;Рига;2010;19
Косметолог;56528;4335950;Таллин;2012;20
Врач;157574;1251817;Мерида;2019;40
Инженер;102180;7091603;Кордова;2003;53
Учитель;110692;5647293;Сьюдад-Реаль;2003;31
Учитель;63581;3666482;Ереван;2015;53
Повар;63627;6043372;Трухильо;2021;30
Строитель;153413;8265523;Прага;2006;23
Врач;34639;3517316;Будапешт;2012;29
Инженер;54739;4020145;Санхенхо;2007;33
Бухгалтер;156450;4860597;Трухильо;2013;62
Врач;62989;4267945;Подгорица;2006;39
Водитель;164046;8560788;Москва;2005;51
Косметолог;139250;5687146;Картахена;2001;27
IT-специалист;51434;5803477;Валенсия;2005;55
Продавец;184683;3784169;Москва;2012;23
Медсестра;61533;9937028;Баку;2017;35
Архитектор;164375;3402713;Пласенсия;2019;32
Инженер;54701;2546175;Санхенхо;2000;63
Косметолог;172488;1210784;Прага;2012;37
Менеджер;74056;6881995;Валенсия;2013;28
Инженер;25197;8676242;Таллин;2006;59
Врач;41431;3351368;Рига;2007;21
Программист;181239;6787192;Сеговия;2003;60
Инженер;55189;7188468;София;2003;65
IT-специалист;178489;3284939;Семана;2010;31
Учитель;55111;1576067;Осера;2015;20
Психолог;94106;2266982;Вальядолид;2013;48
Медсестра;23393;6797442;Прага;2000;35
Косметолог;165258;7399415;Льейда;2000;52
Строитель;140690;2007567;Тирана;2017;59
Оператор call-центра;164252;4468608;Тбилиси;2022;54
Инженер;104367;5764943;Хихон;2000;60
Врач;57581;7641810;Москва;2018;62
Архитектор;108693;7994619;Прага;2011;32
Инженер;20521;3623924;Барселона;2013;51
Программист;68515;2666779;Кишинев;2008;40
Бухгалтер;34967;6140208;Сантьяго-де-Компостела;1999;58
Продавец;94823;6835583;Льейда;2018;21
Инженер;199682;1649882;Ташкент;2005;57
Инженер;188553;1601757;Ла-Корунья;2004;55
Водитель;181294;7153858;Тарраса;2011;20
Врач;54792;8597375;Сьюдад-Реаль;2019;48
Водитель;46454;9293083;Трухильо;2017;21
Учитель;107084;4232087;Тарраса;2020;48
Продавец;138715;7488054;Бургос;2015;36
Архитектор;151371;3468885;Валенсия;2001;21
Бухгалтер;56638;5837225;Сеговия;2011;58
Учитель;120035;2061005;Фигерас;1999;32
Психолог;75247;1689953;Вильявисиоса;2016;26
Программист;124551;2183591;Кадакес;2007;25
Повар;36215;2863601;Тудела;2008;37
Водитель;147668;6624160;Бильбао;2016;65
Строитель;126172;9379927;Астана;2022;58
Строитель;72233;2156409;Льейда;2006;28
Врач;155606;6679499;Ереван;2004;25
Учитель;132077;9102923;Скопье;2021;29
Продавец;55446;8005009;Вильнюс;2008;18
Косметолог;88158;7793011;Самора;1999;47
IT-специалист;111183;2501405;Ташкент;2007;49
Менеджер;130888;8603653;Подгорица;2005;21
Учитель;71939;2765697;Бишкек;2018;20
Оператор call-центра;94719;6659751;Валенсия;2012;31
Водитель;171865;1706253;Луго;2019;40
Бухгалтер;101922;2027304;Афины;2002;31
Медсестра;137032;2227525;Бургос;2005;43
Водитель;79553;2536474;Аликанте;2004;44
IT-специалист;122371;4234429;Кишинев;2011;51
Строитель;35270;8436675;Ереван;2018;23
Архитектор;81633;1207486;Ла-Корунья;2008;64
Бухгалтер;122835;9978008;Сеговия;2000;46
Менеджер;99159;8749832;Эльче;2004;62
Водитель;24172;9771616;Сория;2010;33
Строитель;121490;9522661;Монсон;2013;27
Косметолог;121209;3134416;Вроцлав;2009;51
Повар;152264;3144865;Луго;2017;21
Бухгалтер;118449;9701111;Картахена;2005;23
Медсестра;43454;9133763;Кордова;2020;48
Менеджер;68109;7900652;Ереван;2003;51
Инженер;134601;4025214;Кордова;2000;23
Бухгалтер;21692;8606629;Таллин;2015;23
Медсестра;154652;1423303;Загреб;2015;65
Косметолог;197667;3837077;Монсон;2019;19
Строитель;156634;2959343;Мерида;2003;42
Архитектор;115702;1623298;Кордова;1999;28
Программист;38730;1008242;Подгорица;2009;61
Программист;168013;6778373;Таллин;2019;64
Строитель;36105;7718814;Овьедо;2000;28
Повар;144931;6831426;Мартоса;2015;21
Учитель;130190;5555299;Артейхо;2012;28
Медсестра;77141;1786220;Белград;2008;58
IT-специалист;151231;1247852;Любляна;2015;58
Врач;191425;1330983;Бильбао;2009;25
Медсестра;25910;7778039;Мерида;2007;33
Продавец;139448;3944453;Касерес;2012;60
Бухгалтер;87456;3395525;Рига;2010;65
Программист;173522;6215439;Мартоса;2005;46
