job;salary;id;city;year;age
Врач;104904;7391716;Подгорица;2010;29
Учитель;31930;9971930;Бланес;1999;22
Водитель;125643;7925334;Навалькарнеро;2014;56
Косметолог;197025;7784284;Сан-Себастьян;2004;38
Менеджер;58044;8283707;Душанбе;2012;44
Архитектор;185314;9767961;Любляна;2008;24
Повар;132730;8924400;Сантьяго-де-Компостела;2016;25
Повар;189458;7375158;Виго;1999;44
IT-специалист;190318;7668812;Таллин;2013;37
Продавец;99137;1132304;Самора;2016;60
Водитель;104084;4934374;Ла-Корунья;2006;62
Психолог;76320;3349077;Мадрид;2001;57
Водитель;65788;1847978;Луарка;1999;60
Учитель;21308;6998229;Малага;2007;26
Продавец;52363;2571122;Вроцлав;2018;33
Медсестра;161402;6627197;Вильнюс;2009;32
Строитель;109367;2166092;Любляна;2020;51
Учитель;74017;5672704;Семана;2003;30
Водитель;125395;3498476;Гранада;2014;57
Учитель;79096;9152330;Осера;2020;40
Врач;30662;4151776;Валенсия;2003;56
Программист;104097;6818802;Белград;2009;41
Менеджер;20096;9454149;Мадрид;2003;32
Косметолог;144571;3812609;Рига;2016;58
Учитель;64559;2201361;Малага;2019;27
IT-специалист;61985;7645864;Санхенхо;2013;60
Врач;102668;5365191;Тбилиси;2002;26
Строитель;21352;6490057;Артейхо;2002;18
Продавец;174751;2895921;Минск;2003;24
Водитель;39338;6937572;Подгорица;2011;48
Учитель;23166;7711514;Монсон;2019;63
Учитель;199515;8316217;Мартоса;2003;21
Повар;61660;8819142;Будапешт;2004;37
Менеджер;90745;6358151;Навалькарнеро;2013;64
Менеджер;182328;4057309;Эльче;2000;47
Косметолог;184697;1057522;Будапешт;2009;37
Медсестра;55240;4428187;Пласенсия;2020;31
Архитектор;119928;9603456;Москва;2003;59
Архитектор;38869;5271113;Севилья;2011;32
Архитектор;160684;3627224;Монсон;2022;24
Менеджер;77937;1439942;Картахена;2012;22
Инженер;191276;3084239;Ташкент;2017;46
Оператор call-центра;122328;5733228;Махадаонда;2022;52
Повар;168363;3223199;Бланес;2009;24
Повар;95021;8301326;Алькала-де-Энарес;2003;23
Учитель;48681;2530248;Душанбе;2009;30
Инженер;190663;3154439;Хихон;2001;44
Медсестра;64569;6953896;Хихон;2004;44
Инженер;183633;2226923;Вальядолид;2011;45
IT-специалист;133196;4014993;Кишинев;2012;26
Косметолог;24428;9610340;Луарка;2007;18
IT-специалист;113107;9842330;Вильнюс;2022;27
Косметолог;89100;6046636;Эль-Пуэрто-де-Санта-Мария;2002;33
Бухгалтер;114206;3451958;Махадаонда;2021;54
Продавец;116089;7632928;Бургос;2019;26
Архитектор;39615;9807912;Артейхо;2002;28
Медсестра;186615;8579870;Сантьяго-де-Компостела;2004;61
Врач;102043;2391823;Москва;2003;49
Программист;164104;3773586;Бланес;2016;40
Менеджер;137397;6940435;Любляна;2018;58
Водитель;94581;3809643;Астана;2017;28
Психолог;111084;3482203;Сантьяго-де-Компостела;2014;64
Инженер;92077;8673589;Эль-Пуэрто-де-Санта-Мария;2012;34
Водитель;51781;5689149;Сан-Себастьян;2010;27
Бухгалтер;81178;4190723;Сеговия;2002;30
Архитектор;167885;3663094;Кишинев;2016;19
Учитель;140093;8619489;Вильявисиоса;2022;42
Строитель;108460;8982009;Хельсинки;2004;55
Врач;50865;1864802;Севилья;2005;58
Программист;125982;5278642;Махадаонда;2012;37
Программист;181915;7697584;Алма-Ата;2015;45
IT-специалист;50699;5331443;Мурсия;2006;54
Врач;197037;9706933;Хельсинки;2011;49
Оператор call-центра;146651;5016611;Сьюдад-Реаль;2011;56
Учитель;174146;4532389;Артейхо;2013;35
Психолог;196252;3509857;Вальядолид;2004;28
Бухгалтер;133525;2522824;София;2013;59
Психолог;22085;8946843;Хихон;2003;33
Врач;135251;5421469;Самора;2014;27
Повар;23745;1204485;Сьюдад-Реаль;2016;36
Бухгалтер;115473;1284261;Алькала-де-Энарес;2014;35
Программист;191537;5783953;Вроцлав;1999;55
Инженер;83588;3382785;Вильнюс;2014;49
Повар;50242;9601937;Афины;2014;45
Бухгалтер;97709;7943177;Севилья;2011;55
Архитектор;105160;8129373;Кордова;2008;62
Инженер;132414;4917687;Скопье;2018;53
Учитель;25506;9785352;Луго;2010;20
Психолог;26695;6576421;София;2019;59
Бухгалтер;56110;6754231;София;2015;54
Программист;58562;3938998;Трухильо;2001;45
Учитель;89593;1675600;Прага;2008;20
Водитель;146091;4482558;Фигерас;2021;40
Бухгалтер;169119;9276570;Мерида;2003;51
Косметолог;194207;3628321;Ереван;2015;33
Инженер;184690;5507866;София;2019;54
Врач;36305;8696228;Рига;2005;36
Оператор call-центра;129609;6233745;Сараево;2000;49
Медсестра;197640;4411643;Луго;2006;21
Психолог;101977;6454895;Аликанте;2010;23
Программист;86677;9184423;Скопье;2015;18
Врач;36885;6765922;Загреб;2013;36
Бухгалтер;182708;2106853;Барселона;2020;43
Менеджер;155036;7184668;Москва;1999;26
Врач;21432;7832830;Авилес;2002;52
Строитель;46516;3867391;Астана;2005;65
Оператор call-центра;168549;4279774;Скопье;2020;39
Косметолог;159456;6038971;Осера;2012;50
Менеджер;107439;8743639;Бильбао;2021;41
Косметолог;115385;8359928;Вроцлав;2005;60
Менеджер;121177;1964354;Душанбе;2014;26
Программист;168992;5498283;Санкт-Петербург;2009;57
Бухгалтер;93014;6333362;Осера;2014;33
Повар;117545;4593514;Махадаонда;2001;56
Продавец;77205;1280385;Москва;2015;39
Бухгалтер;114251;6178331;Осера;2002;34
Оператор call-центра;68530;6491479;Вальядолид;2012;61
Инженер;174140;6453464;Ла-Корунья;2017;21
Учитель;171544;2877007;Вильнюс;2006;56
Психолог;100179;4919092;Сеговия;2002;32
Оператор call-центра;76557;1104423;Хихон;2003;48
Медсестра;90565;8481350;Авилес;2021;60
IT-специалист;94920;2765426;Алма-Ата;2005;39
IT-специалист;96169;6964954;Бланес;2012;19
Врач;24861;8111421;Астана;2003;56
Бухгалтер;44994;4476670;Тбилиси;2008;45
Оператор call-центра;36509;4722573;Тбилиси;2013;19
Инженер;194205;8389369;Касерес;2012;48
Психолог;101039;2061518;Сеговия;2022;48
IT-специалист;63793;2567415;Луго;2007;42
Врач;169511;9541722;Мартоса;2020;38
Косметолог;67449;2346405;Барселона;2012;61
Менеджер;32694;6296306;Эль-Пуэрто-де-Санта-Мария;2016;37
Инженер;36124;6485047;Будапешт;2006;31
