job;salary;id;city;year;age
Программист;162325;9206813;Овьедо;2003;23
Водитель;137097;8690741;Мадрид;2020;52
Оператор call-центра;109375;6929223;Москва;2008;52
Психолог;48672;8401446;Мерида;2002;61
Повар;164868;9452144;Афины;2022;57
Повар;106960;7424101;Ла-Корунья;2014;24
Архитектор;139199;6899465;Вальядолид;2021;54
Врач;169878;7488472;Навалькарнеро;2005;30
Учитель;77990;7547676;Кишинев;2016;62
IT-специалист;147186;9780358;Осера;2015;29
Программист;55910;4036169;Овьедо;2015;42
Водитель;134838;7798740;Санкт-Петербург;2006;50
Архитектор;50682;7162269;Афины;2002;44
Оператор call-центра;78655;1537704;Тбилиси;2003;56
Строитель;102882;2504312;Мартоса;2006;57
Инженер;36754;4379776;Барселона;2020;32
IT-специалист;128428;4556511;Сеговия;2021;30
Архитектор;149822;5423111;Кадакес;2002;64
Бухгалтер;138423;9411627;Вроцлав;2015;62
Строитель;80092;7592169;Прага;2016;20
Косметолог;173496;5846400;Рига;2018;28
Инженер;93352;3207763;Осера;1999;46
Инженер;187863;4230925;Мартоса;2020;51
Учитель;38892;2742115;Виго;2015;18
Оператор call-центра;159591;5694739;Пласенсия;2005;32
Архитектор;196349;1609482;Тбилиси;1999;35
Архитектор;42508;7090261;Астана;2016;35
IT-специалист;77078;3789079;Аликанте;2010;58
Продавец;50602;9855528;Осера;2000;45
Продавец;134680;3238001;Рига;2009;25
Продавец;51455;1778852;Гранада;2001;30
Повар;109148;9881028;Сеговия;2012;63
Оператор call-центра;70851;1544230;Санхенхо;2006;21
Оператор call-центра;45195;1816771;Хихон;2008;29
Косметолог;145907;2476374;Камбадос;2009;44
Бухгалтер;171524;2461293;Рига;2009;33
Врач;171178;6958231;Сан-Себастьян;2006;60
Повар;199510;6401165;Гранада;1999;30
Учитель;122134;5597443;Кордова;2005;49
Программист;181429;3272974;Будапешт;2018;49
Оператор call-центра;137577;9564847;Лас-Росас;2009;38
Оператор call-центра;123682;2480112;Виго;1999;48
Водитель;21015;2410940;Кишинев;2018;39
Водитель;105794;9029279;Кишинев;2013;18
Оператор call-центра;31389;5997071;Тарраса;2012;64
Программист;191036;7610018;Тирана;2016;63
Строитель;180157;8832005;Алма-Ата;2006;64
Менеджер;64776;8669018;Варшава;2022;30
Психолог;26357;5895211;Вильявисиоса;2007;54
Водитель;44226;9343495;Мерида;2021;46
Врач;51737;3943428;Любляна;2010;24
Программист;57504;6959526;Хихон;2014;31
IT-специалист;30477;6677808;Овьедо;2022;37
Психолог;173258;6410246;Минск;2012;46
Психолог;68799;9489184;Бишкек;2015;58
Инженер;186645;1941028;Авилес;2020;48
Бухгалтер;39043;5765752;Тудела;2012;48
Бухгалтер;32350;3249177;Севилья;2009;30
Медсестра;128636;6367919;Бургос;2017;55
Менеджер;84960;6213423;Севилья;2009;64
Архитектор;77642;3257294;Сьюдад-Реаль;2002;44
Оператор call-центра;67876;5101854;Артейхо;2001;35
Строитель;25578;4518935;Сараево;2006;38
Инженер;74568;6901203;Куэнка;2005;23
Продавец;106838;1688067;Вильявисиоса;2020;20
Повар;186172;8180293;Виго;2002;46
Оператор call-центра;79406;5122479;Тарраса;2002;56
Программист;198143;5899672;Семана;2002;60
Менеджер;182781;3362221;Камбадос;2021;64
Строитель;78655;7698427;Лас-Росас;2016;21
Медсестра;141760;5693101;Мадрид;2021;37
Медсестра;33475;6536210;Хихон;2018;54
Оператор call-центра;40755;5997412;Бильбао;2018;29
Инженер;161201;6289777;Барселона;2020;44
Врач;36331;6861507;Санхенхо;2003;51
Менеджер;94230;6947312;Бильбао;2014;62
Программист;43386;8130300;Камбадос;2005;33
Водитель;93177;8931747;Кордова;2016;65
Бухгалтер;130473;9591640;Артейхо;2019;36
Продавец;97492;5588711;Хихон;2020;53
Строитель;144584;3465236;Луго;2004;57
Бухгалтер;32809;8262605;Минск;2017;33
Инженер;28695;8207338;Вроцлав;1999;54
Повар;146499;2632890;Касерес;2008;34
Врач;158110;2069528;Любляна;2005;42
Психолог;153512;8310594;Санкт-Петербург;2014;38
Оператор call-центра;189622;3378743;Бишкек;2000;64
Врач;74764;9831721;Ташкент;2002;46
Менеджер;150972;1732425;Белград;2016;62
Инженер;131479;7006318;Сантьяго-де-Компостела;2012;53
Менеджер;43599;4881884;Будапешт;2005;26
Косметолог;142890;4207185;Гранада;2008;33
Медсестра;112213;4196141;Будапешт;1999;55
Продавец;159143;8158778;Вальядолид;2016;57
IT-специалист;132456;3185146;Овьедо;2015;48
Водитель;139822;4576392;Хихон;2010;44
Продавец;112259;4840638;Артейхо;2004;63
Строитель;52728;3567895;Навалькарнеро;2009;31
Психолог;157827;1256210;Эль-Пуэрто-де-Санта-Мария;2020;32
Учитель;196571;3779580;Тирана;2015;19
Менеджер;128782;3330891;Астана;2009;63
Архитектор;182608;4820695;Баку;1999;45
Архитектор;179073;9405442;Куэнка;2019;30
IT-специалист;144832;9826025;Фигерас;1999;36
Менеджер;100183;2211467;Ереван;2020;25
Программист;155869;5554828;Тарраса;2016;65
Программист;165919;1034181;Луарка;2001;37
Менеджер;83114;6361248;Вальядолид;2000;21
Менеджер;55574;3972166;Ташкент;2015;31
Бухгалтер;74268;9955524;Сьюдад-Реаль;2019;52
Водитель;159369;5280068;Валенсия;2019;50
Косметолог;140492;5015241;Скопье;2001;49
Психолог;130263;5981534;Тудела;2016;51
Врач;97334;2862916;Хельсинки;2019;42
Учитель;35906;2379672;Рига;1999;31
Врач;55138;1321752;Валенсия;2002;54
Бухгалтер;185876;6572313;Вильнюс;2015;44
Инженер;49347;2257175;Хихон;2021;38
Бухгалтер;63913;7058495;Монсон;2002;25
Повар;170300;6895394;Эльче;2010;37
Водитель;128397;8767680;Вроцлав;2011;40
Медсестра;77400;4949478;Подгорица;2010;46
Архитектор;83817;9634548;Картахена;2022;53
Строитель;46472;1206832;Хельсинки;2017;52
Психолог;95971;3292684;Алькала-де-Энарес;2020;55
Программист;177585;5653045;Рига;2009;58
Медсестра;67765;9330754;Бильбао;2003;48
IT-специалист;74472;3488200;Эль-Пуэрто-де-Санта-Мария;2021;35
Строитель;49479;4812724;Самора;2016;25
Косметолог;77897;8645728;Вальядолид;2013;49
Продавец;42551;2133770;Астана;2021;63
Инженер;100803;4478745;Санкт-Петербург;2019;46
Строитель;137515;9275284;Малага;2000;34
Бухгалтер;69435;1844105;Льейда;2009;23
IT-специалист;197510;4755790;Самора;2020;35
Архитектор;82122;3617978;Мартоса;2006;35
Водитель;74869;3517887;Кадакес;1999;46
Архитектор;58305;5174012;Гранада;2000;26
Медсестра;121043;6793474;Ла-Корунья;2007;36
Программист;30169;9618562;Рига;2014;64
Программист;30443;8139074;Осера;2002;29
Строитель;191839;4258977;Баку;2015;23
Психолог;109052;5307168;Севилья;2002;31
Бухгалтер;65844;2813261;Аликанте;2012;38
Психолог;33997;9349081;Алькала-де-Энарес;2002;54
Архитектор;185371;4592465;Краков;2006;34
Психолог;62720;8257529;Любляна;2003;26
Оператор call-центра;100355;3675835;Луго;2001;58
Менеджер;83580;7857830;Осера;2020;54
Водитель;84480;9958006;Гранада;2002;55
Инженер;95214;9737702;Душанбе;2019;29
Водитель;185082;1513325;Пласенсия;2019;55
Повар;43733;1504955;Пласенсия;2022;31
Косметолог;188378;7419647;Варшава;2017;27
Повар;168961;8928549;Бланес;2003;38
Психолог;33245;7083585;Овьедо;2014;30
Инженер;171698;6742285;Скопье;2008;39
Врач;192830;9900624;Астана;2014;39
IT-специалист;154462;4101371;Ереван;2021;57
Врач;183494;2329268;Кордова;2020;27
Повар;184134;9982947;Эльче;2018;19
Косметолог;131587;8788610;Любляна;2016;64
Архитектор;157733;9936580;Прага;2019;46
Программист;59162;6380020;Хихон;2011;23
Бухгалтер;151342;5727646;Варшава;2018;38
Водитель;175086;2243498;Санкт-Петербург;2014;60
Психолог;115331;8150283;София;2009;59
Продавец;191462;4469970;Эль-Пуэрто-де-Санта-Мария;2003;51
Бухгалтер;169984;2527512;Сараево;2016;53
Медсестра;96535;8842294;Виго;1999;51
Водитель;154966;3304286;Куэнка;2012;45
Бухгалтер;34719;4252684;Лас-Росас;1999;42
Строитель;147043;7950585;Осера;2004;33
Косметолог;199869;2122182;Алькала-де-Энарес;2010;26
Менеджер;197020;6229035;Мадрид;2013;21
Инженер;71281;4443395;Лас-Росас;2000;31
Оператор call-центра;81520;8875563;Баку;1999;36
Учитель;187971;3278896;Льейда;2004;57
Повар;173236;4742014;Белград;2001;65
Психолог;93031;4980493;Санхенхо;2017;30
Архитектор;138382;5511156;Краков;2009;27
Повар;179086;9822658;Загреб;2005;34
Архитектор;43444;9283016;Куэнка;2005;43
Архитектор;80409;9768445;Монсон;2010;28
Инженер;150268;5691356;Будапешт;2021;29
Учитель;37340;4270008;Хихон;2009;58
Медсестра;98555;6132241;Луарка;2021;37
Повар;31341;9547907;Хихон;2020;41
Медсестра;38482;6865160;Вальядолид;2014;31
Водитель;71197;1038702;Сеговия;2005;53
Водитель;163581;7653517;Мурсия;2015;35
Бухгалтер;146136;9496002;Лас-Росас;2011;42
Строитель;29282;4485487;Хихон;2008;24
Менеджер;141803;5154572;Сьюдад-Реаль;2015;45
Учитель;193578;3373693;Камбадос;2011;23
Психолог;142921;7234656;Любляна;2012;18
Медсестра;51866;3661694;Тарраса;2007;59
Оператор call-центра;96997;5022625;Краков;2004;43
Программист;96462;6940215;Вильявисиоса;2016;35
Учитель;26885;8515827;Варшава;2004;60
Менеджер;131872;5376467;Сан-Себастьян;2020;48
Менеджер;147277;8411353;Сеговия;2020;44
Врач;100234;6410208;Авилес;2005;39
Водитель;59793;6598138;Луго;2001;32
Водитель;46636;9478635;Белград;2019;22
Менеджер;176297;6143049;Будапешт;2009;49
Медсестра;109251;9152443;Кордова;2004;44
Бухгалтер;130941;9149263;Тудела;2011;26
Инженер;118590;3547450;Трухильо;2004;33
Бухгалтер;86250;8691231;Бишкек;2019;57
Водитель;69261;7802987;Сантьяго-де-Компостела;2016;32
Учитель;21483;4548488;Виго;2005;55
Косметолог;72283;9182507;Санхенхо;2001;47
Архитектор;56541;8961743;Фигерас;2016;38
Учитель;72787;5831526;Пласенсия;2016;29
Бухгалтер;120746;3476317;Сория;2005;65
Бухгалтер;65718;2007876;Ташкент;2002;27
IT-специалист;63337;7477807;Москва;2016;65
Инженер;57344;2031005;Тудела;2002;62
Учитель;73238;5334906;Ереван;2008;51
Психолог;115410;3829719;Ташкент;2010;44
Косметолог;192479;5401902;Кишинев;2013;22
Медсестра;177943;4967868;Белград;2020;30
Психолог;46862;4628296;Льейда;2014;32
IT-специалист;164349;1669515;Осера;1999;20
Строитель;82769;6677615;Лас-Росас;2021;33
Бухгалтер;67506;1116123;Луарка;2009;63
Продавец;184061;8329539;Монсон;2007;27
Менеджер;170724;2497511;Виго;2002;61
Строитель;102790;4213558;Сеговия;2002;43
Оператор call-центра;65754;1576076;Сеговия;2020;30
Менеджер;70738;5469583;Осера;2006;54
Инженер;174990;1151229;Лас-Росас;2000;53
Психолог;84478;9755922;Сараево;2011;45
Инженер;199589;1174600;Валенсия;2004;64
Учитель;135925;8608412;Тбилиси;2013;42
Строитель;128064;4979958;Валенсия;2018;61
Бухгалтер;137123;5531777;Ташкент;1999;52
Менеджер;97218;3633927;Сория;2006;58
Строитель;124604;6569792;Ташкент;2003;48
Учитель;184952;5145448;Овьедо;2017;56
Психолог;88280;3878862;Овьедо;2013;62
Оператор call-центра;187103;3134200;Хихон;2021;54
Строитель;178826;6529657;Тудела;1999;48
Оператор call-центра;101988;5090849;Овьедо;2002;34
Психолог;101139;7946863;Санхенхо;2009;22
Учитель;156663;5289895;Картахена;2009;30
Архитектор;181323;1722875;Сантьяго-де-Компостела;2013;33
Строитель;128099;4838875;Баку;2017;59
Учитель;162175;9621373;Пласенсия;2011;61
Программист;98092;1971741;Бланес;2004;28
Оператор call-центра;29163;6927557;Камбадос;2012;31
Учитель;29500;1765084;Ла-Корунья;2012;26
Архитектор;130165;9973049;Москва;2017;22
Оператор call-центра;166869;5577913;Вильявисиоса;2001;39
Косметолог;129404;6719394;Ташкент;2013;41
Программист;95633;4753755;Мерида;2009;65
IT-специалист;99983;9734388;Осера;2008;62
Водитель;28327;9394523;Бланес;2013;19
Инженер;43210;3798557;Сеговия;2005;49
Учитель;70964;6136599;Рига;2018;58
Строитель;104026;8341375;Виго;2015;40
Психолог;72839;1865687;Овьедо;2014;22
Медсестра;73479;9402780;Душанбе;2011;22
Оператор call-центра;141930;2209336;Тарраса;2001;23
Медсестра;182654;3195722;Мурсия;2002;53
Оператор call-центра;120157;2019722;Сараево;2017;58
Строитель;139454;5274372;Москва;2004;44
Косметолог;86120;1981106;Барселона;2006;65
Медсестра;133892;2577768;Кадакес;2001;46
Повар;150510;6746960;Минск;2022;38
