job;salary;id;city;year;age
Менеджер;127065;5203851;Хихон;2005;65
Оператор call-центра;108693;6721480;Рига;1999;44
IT-специалист;51773;8581851;Авилес;2006;46
Повар;141992;8371200;Ташкент;2020;58
Косметолог;58190;9081396;Мерида;2018;49
Медсестра;40705;3495756;Лас-Росас;2004;24
Оператор call-центра;60557;8384123;Эльче;1999;35
IT-специалист;142571;8264714;Картахена;2007;26
Врач;146646;5796031;Тудела;2008;62
Менеджер;156482;4545073;Луго;2017;20
Косметолог;155414;8261888;Осера;2013;23
Косметолог;32436;6604253;Кордова;2004;21
Инженер;80935;6761625;Хихон;2000;30
Врач;73581;2603391;Картахена;2010;27
Программист;183592;2990004;Фигерас;2000;61
Учитель;97040;4810924;Белград;2014;46
Строитель;33729;2998133;Баку;2004;48
Архитектор;169486;8386957;Авилес;1999;63
Учитель;130185;3890071;Севилья;2019;35
Медсестра;116476;1638171;Бланес;2012;22
Инженер;22521;6527319;Пласенсия;2001;57
Косметолог;20950;3950414;Сан-Себастьян;2012;44
Косметолог;43208;5320623;Загреб;2006;37
Инженер;191515;5189905;Самора;2019;42
IT-специалист;120170;7501579;Валенсия;2018;62
Бухгалтер;101168;3654383;Алькала-де-Энарес;2012;44
Косметолог;99888;2538167;Хельсинки;2011;27
Повар;57470;1885192;Кордова;1999;57
Повар;85163;7860412;Махадаонда;2019;63
Медсестра;197150;1039377;Овьедо;2010;44
Учитель;59003;7528657;Минск;2001;44
IT-специалист;88955;8043354;Бильбао;2002;50
Оператор call-центра;21941;2180867;Афины;2011;20
Повар;127594;1906771;Сеговия;2011;49
Менеджер;76905;9623601;Хихон;2014;23
Менеджер;144753;1531883;Аликанте;2006;33
Строитель;24483;5999678;Гранада;2003;34
Менеджер;125006;2474451;Астана;2021;18
Косметолог;37394;1847094;Сантьяго-де-Компостела;2002;47
Психолог;105577;4200480;Самора;2004;54
Психолог;181069;9585327;Тирана;2015;18
Инженер;192449;5157163;Куэнка;2015;23
Учитель;101061;8364460;Баку;2012;26
Продавец;196037;3630724;Подгорица;2004;50
Инженер;63767;8597648;Лас-Росас;2008;23
Строитель;120228;3328368;Кордова;2000;35
Психолог;171138;2285414;Ташкент;2010;31
Повар;140629;1360870;Малага;2010;59
Строитель;183836;3456726;Ташкент;2005;39
Архитектор;198148;6593006;Сеговия;2014;49
Инженер;186233;5838630;Вильнюс;2005;53
Программист;27758;6739117;Тирана;2015;54
Продавец;30005;3083391;Любляна;2019;40
Водитель;160037;7971145;Будапешт;2011;63
Повар;94523;2165356;Семана;2016;40
Менеджер;132364;8331461;Эльче;2006;31
Менеджер;142894;2854394;Самора;2022;28
Программист;136438;9984654;Камбадос;2006;60
Медсестра;94946;5681702;Ташкент;2015;55
Бухгалтер;127419;4838074;Любляна;2004;46
Программист;59148;9781127;Алма-Ата;2007;30
IT-специалист;182585;4741926;Монсон;2000;39
Врач;38164;2160806;Хельсинки;2012;33
Психолог;84880;3136195;Кордова;2009;51
Учитель;91267;3113471;Сараево;2012;47
Продавец;159112;4041080;Ташкент;2016;49
Повар;97882;5116611;Кишинев;2016;37
Менеджер;92719;6787668;Валенсия;2003;62
Учитель;70104;6132494;Вальядолид;2004;35
Бухгалтер;93213;7385822;Кишинев;2008;23
Менеджер;64170;9797809;Бургос;2000;51
Продавец;115950;7361629;Виго;1999;39
Повар;93824;8034023;Артейхо;2015;40
Врач;188489;2324094;Подгорица;2019;19
Медсестра;145950;1992650;Вильявисиоса;2007;52
Водитель;159642;6646253;Валенсия;2003;28
Архитектор;25108;4108070;Виго;2000;58
Медсестра;82350;3653461;Трухильо;2003;62
Медсестра;39100;2848953;Будапешт;2015;35
Бухгалтер;58060;7626471;Льейда;2012;51
Повар;38504;9075093;Эль-Пуэрто-де-Санта-Мария;2007;56
Повар;162292;3780199;Самора;2006;49
Продавец;186847;1147255;Эль-Пуэрто-де-Санта-Мария;2005;62
Врач;100403;9074408;Картахена;2018;52
Врач;38250;8988909;Камбадос;2000;53
Оператор call-центра;149969;6748912;Тудела;2005;49
Бухгалтер;82347;3130280;Вильявисиоса;2002;65
Повар;45975;9950634;Куэнка;2008;43
Учитель;171182;2974109;Вроцлав;2021;55
Строитель;178032;6577377;Москва;2018;58
Косметолог;67915;8260170;Белград;2021;30
Косметолог;161378;3993104;Монсон;2018;59
Повар;108631;6687802;Сьюдад-Реаль;2018;47
Продавец;28183;3389237;Сеговия;2007;38
Менеджер;72157;5612783;Сьюдад-Реаль;2009;37
Учитель;177703;2700018;Ла-Корунья;1999;29
Строитель;196280;8040549;Севилья;2009;40
Врач;104428;2437523;Луарка;2018;44
Бухгалтер;120954;1031027;Хихон;2009;63
IT-специалист;173925;7310844;Ла-Корунья;2002;23
Архитектор;176501;1392131;Сараево;2019;59
Архитектор;182806;7270287;Севилья;2013;41
Медсестра;159124;1854039;Прага;2016;39
Косметолог;174010;9591256;Вильявисиоса;2003;62
Оператор call-центра;161860;7468873;Гранада;2007;44
Психолог;104602;8289535;Кишинев;2001;38
IT-специалист;143522;9928420;Тудела;2008;54
Психолог;63187;5433108;Бургос;2011;19
Врач;112730;9493526;Подгорица;2004;31
Инженер;96881;5646652;Бургос;2014;40
Водитель;163776;2930734;Душанбе;2020;57
Водитель;33271;5440011;Лас-Росас;2008;61
Оператор call-центра;189392;1447671;Севилья;2012;21
Оператор call-центра;56129;3192007;Душанбе;2011;59
Продавец;85170;8842428;Овьедо;2004;58
IT-специалист;148684;7042758;Эльче;2019;32
Строитель;183611;8350780;Виго;2001;48
Врач;174056;5126426;Хихон;2010;46
Психолог;137096;9111432;Тарраса;2021;49
Оператор call-центра;66437;1956241;Афины;2001;52
Врач;106606;6161703;Ереван;1999;26
Строитель;28957;3386198;Загреб;1999;40
Учитель;131698;6917044;Кадакес;2003;48
Психолог;60080;4200649;Алькала-де-Энарес;2021;52
Программист;136185;8705983;Самора;2006;41
Бухгалтер;24721;5164617;Кордова;2021;48
Программист;145049;6225174;Гранада;2007;18
Оператор call-центра;106123;5352561;Камбадос;2022;43
Бухгалтер;109244;2182758;Пласенсия;2011;55
Архитектор;98937;1754115;Пласенсия;2004;19
Инженер;115543;4841157;Вильявисиоса;2017;56
Водитель;61624;5037054;Сеговия;2000;41
Повар;73427;6319256;Касерес;2004;20
Медсестра;81500;9371039;Ташкент;2017;61
Оператор call-центра;170754;6022300;Ла-Корунья;2002;30
Архитектор;147442;4307268;Виго;2011;48
Врач;136320;8952563;Бишкек;2001;24
Водитель;180614;7721003;Эль-Пуэрто-де-Санта-Мария;2009;51
Психолог;107649;6429559;Навалькарнеро;2008;47
Бухгалтер;149767;2329703;Самора;2014;63
Продавец;160070;1087535;Лас-Росас;2011;38
Врач;87468;7897622;Санхенхо;2002;62
Учитель;175695;3380155;Минск;2004;40
Строитель;99903;9284369;Белград;1999;19
Повар;102412;7062956;Хихон;2000;65
Программист;103859;3365143;Будапешт;2002;61
IT-специалист;42080;5506981;Бильбао;2005;30
Продавец;120366;5984959;Москва;2013;49
Оператор call-центра;31394;5858788;Тудела;1999;56
Водитель;150595;4537135;Сараево;2022;22
Косметолог;174267;7541657;Пласенсия;2013;42
Оператор call-центра;193976;5958063;Тарраса;2007;55
Врач;180567;2871089;Пласенсия;2015;33
Архитектор;144616;7676704;Сьюдад-Реаль;2014;48
Бухгалтер;111240;8750880;Артейхо;2014;24
Повар;132952;1063632;Фигерас;2018;37
Учитель;65601;3192705;Мурсия;2007;57
Косметолог;178257;5599935;Белград;2000;30
Водитель;65898;4806368;Камбадос;2017;65
Бухгалтер;118777;3877645;Валенсия;2012;23
Строитель;46293;8259149;Афины;2010;57
Бухгалтер;20098;6738223;Афины;2020;36
Косметолог;187856;5058163;Ташкент;2022;52
Строитель;84728;6785342;Скопье;2007;19
Психолог;61160;8185824;Льейда;2016;39
Архитектор;176764;8450563;Астана;2006;29
Программист;35429;4674180;Гранада;2019;27
Архитектор;156250;4841442;Сараево;2007;19
Повар;58916;7830500;Аликанте;2016;47
Продавец;27387;6534066;Сараево;2012;34
Учитель;25685;2062404;Ла-Корунья;2010;22
Водитель;49011;7041229;Белград;2019;64
Бухгалтер;54022;1052718;Вальядолид;2004;22
Психолог;37143;8507739;Трухильо;2022;55
Водитель;168765;7599365;Кордова;2002;51
Инженер;84420;6652732;Сантьяго-де-Компостела;2022;44
Продавец;65796;9655286;Краков;2022;40
Менеджер;114239;3307115;Душанбе;2012;53
Строитель;158863;1288647;Эль-Пуэрто-де-Санта-Мария;2019;45
Водитель;26918;9876970;Эльче;1999;58
IT-специалист;133396;9471009;Камбадос;2004;34
Косметолог;131048;3993206;Алькала-де-Энарес;2017;25
Учитель;20569;3155877;Вильнюс;2010;27
Косметолог;104068;2720121;Алма-Ата;2020;32
Учитель;158485;1765339;Луарка;2013;40
Бухгалтер;191178;6774701;Бишкек;2003;52
Архитектор;97474;4095786;Варшава;2018;64
Медсестра;20089;7919035;Камбадос;2002;23
Психолог;34662;3122196;Варшава;2002;22
Водитель;147374;9147289;Мерида;2002;26
Бухгалтер;70671;7507818;Трухильо;2016;45
Инженер;103984;3518025;Сантьяго-де-Компостела;2022;24
Строитель;23934;1001752;Луарка;2002;19
Косметолог;170479;6479496;Минск;2004;35
Строитель;169880;3013435;Тарраса;2020;49
Менеджер;50838;1708058;Подгорица;2011;40
Архитектор;155821;9431186;Варшава;2007;18
Оператор call-центра;57553;6994440;Льейда;2020;53
IT-специалист;173573;6983397;Монсон;2008;39
Строитель;65419;6798111;Санхенхо;2009;37
IT-специалист;47017;2015163;Сория;2009;26
Медсестра;153761;9699621;Авилес;1999;60
Инженер;177920;5608663;Пласенсия;2004;26
Психолог;190451;2149239;Бильбао;2016;57
Медсестра;110171;3266562;Артейхо;2005;47
Продавец;119739;4565372;Ла-Корунья;2008;46
Архитектор;105849;5900749;Льейда;2005;39
IT-специалист;177918;1138995;Авилес;2006;41
Инженер;187527;5094042;Ташкент;2020;26
Бухгалтер;134039;1798003;Баку;2001;39
Менеджер;78115;8547655;Луарка;2016;25
Косметолог;152909;8568991;Севилья;2002;62
Водитель;169826;9627156;Кордова;2005;61
Бухгалтер;129607;3008449;Вроцлав;2000;44
Водитель;37096;9800243;Вильявисиоса;2017;64
IT-специалист;167005;4980601;Хихон;2000;46
Оператор call-центра;49678;9100395;Осера;1999;42
Бухгалтер;199400;9883250;Санхенхо;1999;40
Строитель;74192;6097312;Будапешт;2000;38
Повар;21996;5077882;Пласенсия;2021;34
Учитель;186605;3567175;Санхенхо;2009;57
Учитель;173298;5598354;Сория;2008;51
IT-специалист;47897;2309105;Тирана;2007;39
Инженер;37086;2516423;Тарраса;2003;21
Менеджер;142750;2014777;Краков;2021;62
Продавец;117700;5163614;Сантьяго-де-Компостела;2013;49
Водитель;109320;6985533;Таллин;2005;55
Психолог;131957;2969057;Сеговия;2009;58
Учитель;66554;4052934;Артейхо;2017;39
Строитель;92151;3482876;Кадакес;2020;28
Психолог;129417;6066735;Белград;2005;58
Программист;151910;1128392;Вроцлав;2008;33
Строитель;184570;5675680;Сеговия;2002;42
Оператор call-центра;136012;8859519;Куэнка;2019;52
Продавец;59111;8641832;Бланес;2004;60
Менеджер;173373;6278133;Сория;2003;19
Продавец;83477;4009007;Мадрид;2007;27
Менеджер;49330;6879165;Монсон;2019;20
Бухгалтер;56898;1165294;Афины;2011;42
Водитель;130539;3105569;Будапешт;2004;51
Строитель;36787;6871367;Москва;2019;19
Оператор call-центра;186577;9420760;Касерес;2006;47
Архитектор;146838;8152209;София;2016;34
Медсестра;111128;3235772;Вальядолид;2002;43
Медсестра;187045;2358461;Мартоса;2004;58
Строитель;143174;4662991;Пласенсия;2010;53
Водитель;158826;1023796;Алькала-де-Энарес;2003;26
Медсестра;88287;6409367;Мурсия;2013;24
