job;salary;id;city;year;age
Врач;170719;2057096;Алькала-де-Энарес;2019;27
Бухгалтер;71985;5894683;Мурсия;2004;47
Менеджер;82777;5873572;Таллин;2008;35
Врач;186139;2714885;Хихон;2020;58
Продавец;180373;6097840;Луго;2017;64
Оператор call-центра;35275;6877812;Трухильо;2009;46
Архитектор;177663;5028905;Бишкек;2000;40
Менеджер;86917;9763552;Махадаонда;2001;28
Косметолог;145972;5905825;Вильнюс;2020;33
Учитель;21800;5275763;Вильнюс;2016;64
Медсестра;82922;8606294;Касерес;2002;32
Психолог;26739;9638408;Осера;2022;43
Архитектор;170712;3891773;Трухильо;2000;57
Врач;161941;5503703;Сеговия;2008;42
Оператор call-центра;157355;5497824;Ла-Корунья;2009;63
Повар;58762;2544483;Варшава;2011;27
Врач;195402;4160416;Мартоса;2005;60
Оператор call-центра;27357;5134380;Санхенхо;2008;24
IT-специалист;90567;3405909;Алма-Ата;2007;38
Повар;198104;8104081;Бильбао;2001;34
Учитель;97353;8495331;Махадаонда;2009;53
Косметолог;114485;8168926;Любляна;2005;23
Программист;72975;1321493;Сантьяго-де-Компостела;2005;26
Учитель;88799;7214236;Бланес;2012;36
Учитель;40163;7466992;Бильбао;2018;64
Оператор call-центра;51529;8826843;Лас-Росас;1999;27
Бухгалтер;77671;8550860;Бильбао;2012;26
Оператор call-центра;148259;2075669;Вроцлав;2010;52
Врач;29579;7596590;Малага;2017;45
Бухгалтер;185979;7497114;Осера;2015;50
Продавец;143501;8043312;Луго;1999;43
Косметолог;104776;6383067;Санкт-Петербург;2008;46
IT-специалист;92722;4096795;Махадаонда;2010;23
Медсестра;110459;5204152;Сан-Себастьян;2006;32
Психолог;171584;9078739;Эль-Пуэрто-де-Санта-Мария;2008;28
Медсестра;142364;8225545;Рига;2014;39
Архитектор;46682;4784218;Бланес;2015;24
Медсестра;76512;7804957;Навалькарнеро;2007;20
Психолог;82637;3208916;Малага;2000;47
Программист;56080;1855594;Тирана;2009;26
Учитель;43823;1473577;Алькала-де-Энарес;2015;40
Повар;143061;9128516;Бишкек;2008;35
Косметолог;106136;6450515;Прага;2020;60
Архитектор;77338;6301147;Куэнка;2007;42
Инженер;87707;3616587;Бишкек;2003;60
Психолог;57953;8878880;Сьюдад-Реаль;2012;27
Водитель;89577;9955181;Кишинев;2021;34
IT-специалист;57948;6726121;Виго;2010;46
Медсестра;183676;3567794;Краков;2020;48
Менеджер;71345;4975901;Махадаонда;2004;61
Продавец;125205;8905427;Алькала-де-Энарес;2019;43
Бухгалтер;165473;9638036;Навалькарнеро;2004;18
Архитектор;145617;3773418;Камбадос;2011;25
Врач;32823;3788088;Подгорица;2019;40
Медсестра;158958;7240906;Фигерас;2013;49
Косметолог;82026;4724702;Кордова;2004;27
Психолог;78259;4989732;Валенсия;2017;21
Психолог;136804;6330217;Тарраса;2000;64
Архитектор;162908;4081939;Фигерас;1999;52
Инженер;52981;1052848;Кордова;2014;52
Водитель;175565;8996515;Самора;2007;26
Программист;118295;4567911;Вроцлав;2019;50
Программист;197808;3771866;Мадрид;2016;60
Врач;50679;9596412;Афины;2014;37
Психолог;182825;5085017;Хихон;2012;33
Архитектор;108526;3347849;Луго;2001;56
Косметолог;50673;2165907;Эльче;2000;18
Строитель;82362;5219406;Луго;2008;43
Медсестра;78922;2029258;Бишкек;2012;43
Водитель;24947;9234375;Камбадос;2015;30
IT-специалист;25002;3605400;Варшава;2004;33
Водитель;149110;4839257;Виго;2019;46
Повар;150947;1958912;Алькала-де-Энарес;2003;43
Повар;120269;1243987;Эльче;2013;52
Менеджер;80033;6698956;Вальядолид;2006;27
Инженер;168312;3764899;Семана;2010;65
Строитель;140621;1288951;Краков;2019;25
Медсестра;114449;8643945;Касерес;2000;33
Строитель;93115;9049564;Касерес;2005;62
Оператор call-центра;72312;6686783;Семана;2008;36
Косметолог;47707;6758583;Сан-Себастьян;2019;35
Психолог;84392;1718745;Касерес;2021;26
Психолог;193251;1254416;Варшава;2005;34
Косметолог;37879;9240731;Осера;2005;58
Бухгалтер;162108;2291907;Астана;2013;38
Бухгалтер;34598;9280227;Вильявисиоса;2011;34
IT-специалист;173259;6922607;Касерес;2015;28
Медсестра;166453;8229660;Барселона;2004;30
Инженер;110610;6670307;Хихон;2003;54
Менеджер;33349;2820059;Загреб;2019;31
Инженер;142973;8298039;Хихон;2002;20
Архитектор;36430;6052796;Мерида;2010;23
Повар;83251;4343168;Виго;2015;34
Повар;171651;3761768;Севилья;2003;35
Строитель;46711;6601869;Луго;2003;45
Врач;142236;3459578;Сьюдад-Реаль;2007;61
Программист;160133;6037910;Скопье;2013;44
Инженер;58655;9842007;Прага;2013;22
Строитель;149991;1281385;Артейхо;2018;61
Учитель;107257;8935856;Алма-Ата;2015;61
Бухгалтер;119459;3630783;Сантьяго-де-Компостела;2020;52
Оператор call-центра;120527;5654754;Сория;2004;23
Строитель;179300;4056365;Фигерас;2000;43
Оператор call-центра;58770;8874129;Бильбао;2006;53
Медсестра;39323;8361385;Москва;2014;46
Продавец;149675;9552074;Санкт-Петербург;2000;29
Косметолог;119131;2763134;Варшава;2004;62
Продавец;151404;9761698;Виго;2001;40
IT-специалист;133549;2093221;Душанбе;2017;50
Психолог;99728;5249709;Санкт-Петербург;2013;30
Продавец;151463;8221719;Ла-Корунья;2001;54
IT-специалист;80827;9016858;Бильбао;2003;59
Оператор call-центра;36614;6615112;Тирана;2006;29
Психолог;108724;2115237;Бишкек;2007;47
Продавец;77067;2677711;Таллин;2007;57
Медсестра;77114;5909128;Мартоса;2011;59
Программист;146378;5705552;Сараево;1999;56
Психолог;122683;1808029;Тарраса;2017;61
Медсестра;52191;8742306;Бишкек;2022;41
Повар;38602;4231787;Вильявисиоса;2021;56
Бухгалтер;102614;5871311;Камбадос;2005;52
IT-специалист;62460;2369995;Хихон;2022;59
Косметолог;28555;1550845;Афины;2007;53
Медсестра;97444;6735111;Алма-Ата;2018;65
Программист;121917;2249065;Тудела;2019;65
Учитель;193949;1155614;Сантьяго-де-Компостела;2011;41
Программист;143283;2045087;Астана;2007;51
Психолог;98703;3985270;Будапешт;2002;20
Строитель;199193;2040725;Авилес;2000;20
Психолог;40042;5495351;Санхенхо;2009;55
IT-специалист;140713;7112760;Москва;2008;35
Бухгалтер;120178;4384418;Сантьяго-де-Компостела;2009;38
Архитектор;68454;4377754;Подгорица;2001;53
Строитель;45769;6201421;Махадаонда;2015;43
IT-специалист;130031;7895912;Хельсинки;2018;30
Инженер;57667;8764740;Льейда;2018;53
Психолог;197152;9882959;Хельсинки;2014;36
Врач;113745;1035733;Вальядолид;2001;34
Продавец;131706;1489454;Малага;2014;28
Архитектор;160570;1777847;Астана;2020;37
Врач;87389;9472353;Валенсия;2009;30
Строитель;41887;4613745;Махадаонда;1999;33
Учитель;46164;5077653;Астана;2009;54
Водитель;49287;6386637;Ташкент;2008;26
Повар;114411;8213826;Махадаонда;2020;41
Косметолог;122325;9509710;Пласенсия;2006;61
Продавец;81451;6916225;Санхенхо;2002;47
Водитель;106352;6615409;Льейда;2003;54
Врач;23129;2299059;Кадакес;2013;23
IT-специалист;65685;5138208;Вильнюс;2020;31
Врач;44535;8298473;Баку;2007;62
Водитель;75077;6951325;Мерида;2011;59
Программист;48035;3249087;Тбилиси;2009;55
Врач;158776;2901581;Аликанте;2005;63
Оператор call-центра;30169;4535676;Бильбао;2014;19
IT-специалист;106632;8710674;Хельсинки;2018;62
Инженер;38295;7080277;Бишкек;2005;54
Строитель;129939;5159111;Самора;2018;22
Учитель;70835;9988584;Картахена;2001;39
IT-специалист;67546;6099788;Сьюдад-Реаль;2010;21
Инженер;164220;3966648;Белград;2008;47
Повар;28877;7614525;Бургос;2005;60
Архитектор;188125;3364116;Тирана;2013;52
Медсестра;94025;2142437;Любляна;2002;53
Водитель;28935;8492722;Астана;2022;56
Учитель;151491;6944843;Кордова;2011;57
Повар;152486;9940092;Авилес;2008;34
Медсестра;173151;1736466;Душанбе;2015;38
Водитель;175405;5211988;Осера;2000;40
Инженер;120817;4713470;Санкт-Петербург;2013;52
Врач;37264;9444642;Загреб;2022;60
Строитель;44615;7935742;Алма-Ата;1999;32
Водитель;174474;5319704;Пласенсия;2012;24
Программист;60381;1216971;Баку;2001;61
IT-специалист;166187;6321119;Баку;2005;35
Врач;115212;7102651;Бланес;2014;36
Учитель;144420;4035206;Баку;2018;44
Программист;22101;7114504;Сан-Себастьян;2021;58
Косметолог;130502;4708687;Сеговия;1999;64
Психолог;51328;3957473;Баку;2008;55
Повар;91962;9515043;Душанбе;2004;37
Менеджер;120501;1311944;Валенсия;2001;26
Строитель;82402;2704658;Тудела;2020;59
Повар;160167;5439269;Сараево;2018;62
Менеджер;120781;6552531;Алма-Ата;2009;42
Психолог;61799;6420958;Сория;2008;63
Бухгалтер;184277;4588720;Афины;2021;64
Оператор call-центра;32716;4540494;Афины;2003;56
Медсестра;199022;5008236;Алькала-де-Энарес;2003;58
Строитель;126906;1981631;Мерида;2014;64
Архитектор;193805;5517857;Севилья;2016;61
IT-специалист;103202;6514846;Кадакес;2022;62
Строитель;112623;5028528;Мартоса;2006;37
Программист;154574;5621016;Рига;2016;19
Программист;27691;7180266;Аликанте;2006;52
Бухгалтер;50809;2224512;Ереван;2021;63
Оператор call-центра;168387;5663110;Прага;2022;38
IT-специалист;34046;6731802;Сараево;2013;49
Менеджер;179410;2561647;Бургос;2013;32
Косметолог;34732;8988845;Тудела;1999;55
Психолог;84642;8258051;Душанбе;2011;20
Бухгалтер;103236;6975440;Вильнюс;2002;21
Продавец;21237;5246212;Скопье;2016;55
Менеджер;37491;8001017;Мурсия;2010;25
Оператор call-центра;187959;2397749;Скопье;2007;55
Учитель;158332;9557024;Гранада;2009;40
Оператор call-центра;188570;5146382;Таллин;2003;53
Учитель;83204;3214581;Вильявисиоса;2012;57
Архитектор;156834;4836095;Луарка;2008;48
IT-специалист;127901;4446120;Сьюдад-Реаль;2004;34
Строитель;127904;1397533;Сеговия;2011;40
Бухгалтер;41875;5076808;Сараево;2020;41
Бухгалтер;184777;6765863;Льейда;2002;57
IT-специалист;125066;1168254;Белград;2004;53
Строитель;114001;4784559;Бильбао;1999;39
Врач;183580;9448279;Ла-Корунья;2016;33
Оператор call-центра;181878;7569963;Будапешт;2019;56
Врач;125154;6273621;Фигерас;2005;58
Продавец;91750;3286356;Баку;2001;38
Учитель;97632;9521024;Баку;2001;19
Учитель;20201;3605524;Мартоса;2011;39
Архитектор;55354;3776927;Краков;2011;64
Продавец;168874;4071502;Сантьяго-де-Компостела;2011;26
Архитектор;138398;2334338;Будапешт;2010;55
Врач;99697;8675886;Тарраса;2017;45
Строитель;58908;5857276;Тарраса;2013;63
Архитектор;150296;4379840;Виго;2014;22
Учитель;188957;9136739;Тарраса;2011;49
Инженер;160386;1651768;Сан-Себастьян;2001;56
Бухгалтер;50601;2670112;Вроцлав;2014;26
Бухгалтер;42624;5414640;Скопье;2017;20
Строитель;56871;3284096;Кишинев;2008;32
Учитель;82280;9341626;Хихон;2013;26
Медсестра;141175;8398107;Кишинев;2008;55
Продавец;38549;1862893;Картахена;2018;41
Учитель;148995;8627736;Осера;2020;62
Бухгалтер;192595;9687669;Фигерас;2013;26
Менеджер;130969;1810198;Эльче;2001;27
Водитель;124040;9603905;Осера;2002;20
Учитель;45800;6935925;Таллин;2017;61
Архитектор;183111;4337979;Хихон;2012;58
Оператор call-центра;21957;2057620;Луго;2008;47
IT-специалист;153701;7710056;Тирана;2018;37
Учитель;129489;4112476;Камбадос;2006;34
IT-специалист;58286;6279217;Будапешт;2006;31
Психолог;147810;8803272;Кордова;2017;48
Медсестра;171751;5359776;Касерес;2020;19
Врач;136792;9832585;Афины;2017;28
Оператор call-центра;33280;5551815;Луарка;2009;50
Инженер;52015;2853443;Луарка;2012;49
Учитель;147102;7419798;Ла-Корунья;2011;49
Врач;180291;8846360;Хихон;2010;62
Косметолог;41308;6797740;Ла-Корунья;2001;52
Инженер;147059;5928264;Бишкек;2003;43
Архитектор;26931;7429527;Сан-Себастьян;2008;22
Архитектор;104724;6484769;Душанбе;2021;21
Бухгалтер;103045;4951157;Бланес;2013;62
IT-специалист;83753;7139393;Загреб;2003;30
Менеджер;190979;6717719;Любляна;2014;53
Врач;52808;3516028;Семана;2006;38
Повар;164968;4476161;Мартоса;2020;47
Водитель;177435;2045398;Ташкент;2010;36
Менеджер;155850;4823471;Эльче;2010;26
Менеджер;144574;9775755;Минск;2014;55
Психолог;100237;7803914;Вроцлав;2011;59
Косметолог;151483;3302849;Алькала-де-Энарес;2005;23
Бухгалтер;172424;2021826;Тудела;2007;52
Строитель;106606;6388890;Сория;2016;23
Инженер;85731;2501241;Сантьяго-де-Компостела;2012;23
Строитель;48149;4015870;Белград;2009;26
Косметолог;45422;8486905;Картахена;2002;28
Повар;120680;2542938;Сан-Себастьян;2016;21
Водитель;153249;9396724;Кордова;2009;47
IT-специалист;189072;5929917;Прага;2019;53
Бухгалтер;167764;6566913;Баку;2021;44
Строитель;102670;7672555;Варшава;2020;42
IT-специалист;22242;2502393;Севилья;2007;64
Инженер;167290;5348051;Рига;2010;35
Водитель;117408;9566912;Хихон;2020;27
Учитель;92027;2759635;Виго;2013;60
Строитель;72100;3029426;Мурсия;2003;59
Бухгалтер;132620;3663192;Луарка;2015;53
Строитель;180267;9208722;Прага;2020;46
Повар;127382;2623838;Валенсия;2000;41
Программист;180506;8410246;Кишинев;2008;58
Водитель;37898;9057862;Таллин;2021;48
Медсестра;131646;4723172;Тудела;2017;18
Оператор call-центра;106395;9188132;Эльче;2008;65
Косметолог;31351;9521424;Загреб;2017;35
Врач;52284;3871864;Хихон;2022;58
Инженер;120692;9329948;Сантьяго-де-Компостела;2008;48
Водитель;140827;1171003;Монсон;2013;61
Менеджер;184225;8979296;Пласенсия;2001;30
IT-специалист;113351;9921310;Куэнка;2007;27
Инженер;159052;2328319;Бильбао;2013;31
Повар;146653;6984401;Вильявисиоса;2000;45
Программист;75215;9914784;Баку;2014;58
Психолог;24089;3967887;Тбилиси;2008;29
Повар;39684;8792309;Астана;2002;24
Учитель;53953;8362779;Тирана;2006;27
Программист;149710;8142514;Льейда;2014;50
Строитель;175034;6679927;Прага;2016;50
IT-специалист;175072;1080736;Сория;2001;37
Строитель;152515;9777533;Сан-Себастьян;2004;55
Психолог;198218;4367720;Варшава;2022;19
Косметолог;115330;4694850;София;2014;37
Медсестра;143969;2218480;Алма-Ата;2013;43
Оператор call-центра;65450;7944358;Касерес;2003;38
Косметолог;173409;6497728;Куэнка;1999;60
Строитель;133631;5339780;Кадакес;2009;28
Менеджер;100576;7571656;Валенсия;2002;19
Строитель;100366;6280593;Бургос;2008;44
Программист;98115;1382853;Сараево;2019;29
Медсестра;112465;7161388;Мартоса;2011;59
Врач;72320;4917834;Хихон;2006;35
Врач;166322;2923787;Льейда;2018;21
Архитектор;84128;1252363;Москва;2008;65
Врач;27200;9430099;Картахена;2009;56
Медсестра;118152;6094651;Кишинев;2018;40
Архитектор;115794;6855428;Хихон;2011;49
Водитель;128527;6993858;Санкт-Петербург;2000;49
Косметолог;105831;2932894;Кадакес;2016;57
Менеджер;150413;1287785;Эльче;2022;32
Учитель;99043;1205154;Загреб;2022;64
Психолог;121882;3158082;Ереван;2004;45
Архитектор;73711;4450001;Мурсия;2013;46
Архитектор;141982;7034022;Тирана;2006;26
Инженер;173268;2910796;Бишкек;2003;61
Медсестра;71343;7146947;Афины;2017;51
Оператор call-центра;70760;9244649;Аликанте;2012;46
IT-специалист;167897;3459932;Барселона;2014;49
Инженер;37336;4784677;Тарраса;2010;56
Оператор call-центра;177221;7082039;Тирана;2010;18
Косметолог;76335;5970999;Сараево;2006;43
Бухгалтер;80728;2175291;Мурсия;2004;34
Врач;185088;2001999;Сараево;2015;39
Косметолог;130166;8024963;Сеговия;2004;46
Повар;96223;6346588;Трухильо;2005;65
Водитель;78772;6391651;Тирана;2009;60
Программист;146281;4576956;Пласенсия;2005;21
Косметолог;103216;4412969;Краков;2010;23
Архитектор;174228;8565093;Таллин;2011;27
Бухгалтер;84533;6515221;Тбилиси;2002;43
IT-специалист;31719;6315725;Минск;2001;51
IT-специалист;59166;5150596;София;2007;43
IT-специалист;24729;8247235;Камбадос;2011;32
Менеджер;110175;8639474;Авилес;2006;52
Повар;175247;8446670;Виго;2000;61
Менеджер;54412;4196429;Тудела;2003;26
Строитель;112419;8869029;Самора;2010;56
Повар;26170;7429365;Авилес;2014;59
Продавец;185518;2714149;Белград;1999;49
Косметолог;138153;8125228;Куэнка;2002;36
Продавец;112400;1868103;Белград;2016;47
Программист;64707;8388609;Санкт-Петербург;2007;42
Учитель;66001;5883736;Артейхо;2000;42
Медсестра;68690;1200303;Варшава;1999;49
Медсестра;121441;1381991;Лас-Росас;2015;59
