job;salary;id;city;year;age
Продавец;98989;7522651;Трухильо;2006;50
Оператор call-центра;117662;3413705;Вальядолид;1999;29
Психолог;71406;7974428;Бишкек;2005;35
Медсестра;158007;3885175;Монсон;1999;20
Врач;98340;7209807;Мартоса;2011;49
Водитель;136284;8043909;Вильявисиоса;2018;42
Врач;157085;6980479;Любляна;2018;30
Повар;94773;5987072;Касерес;2012;18
Программист;128595;1078556;Фигерас;2004;41
Строитель;98650;1310338;Вильявисиоса;2002;48
Косметолог;98530;4113961;Махадаонда;1999;56
Учитель;62603;8730588;Виго;2012;50
Архитектор;153935;9036370;Осера;2018;34
Продавец;123051;4546881;Малага;2009;40
Продавец;153689;3267016;Тарраса;1999;57
Строитель;130100;1190650;Баку;2018;49
Продавец;118910;7937561;Монсон;2004;25
Менеджер;85239;4241925;Минск;2015;63
Инженер;133681;9355562;Вильявисиоса;2013;27
Медсестра;97555;1373398;Аликанте;2000;19
Продавец;93585;6818526;Минск;2009;61
Программист;27539;7415165;Куэнка;2022;32
Косметолог;29261;1337631;Овьедо;2011;43
Учитель;115520;9124990;Загреб;2016;21
Бухгалтер;96103;2971441;Сантьяго-де-Компостела;2016;24
Архитектор;150728;8873971;Сеговия;2016;56
Водитель;98882;1668934;София;2005;63
Психолог;183179;2265639;Сан-Себастьян;2018;18
Менеджер;56749;2286506;Минск;2001;41
Водитель;32785;9927280;Мурсия;2016;60
Продавец;131717;7737527;София;2019;58
IT-специалист;25842;9785068;Вильнюс;2021;35
Медсестра;54217;5012422;Ереван;2002;43
Инженер;71034;6649645;Барселона;2008;63
Косметолог;77260;7022530;Ташкент;2020;23
Учитель;85371;3721072;Алькала-де-Энарес;2000;25
Программист;62439;5958097;Алма-Ата;2018;58
Инженер;20417;1966200;Картахена;2005;22
Продавец;87786;1372490;Вроцлав;2005;42
Менеджер;42360;7356339;Краков;2021;54
Строитель;68210;4157031;Навалькарнеро;2011;35
Строитель;79140;3021629;Алма-Ата;2005;55
Архитектор;28969;4774691;Бланес;2019;38
Архитектор;66614;9138240;Камбадос;2017;51
Бухгалтер;193424;6000025;Тирана;2002;41
Менеджер;176728;8594662;Хихон;2003;30
Врач;198208;6250670;Подгорица;2016;47
Повар;98125;5143635;Лас-Росас;2016;62
Психолог;59748;5543863;Авилес;2017;58
Архитектор;128095;1988668;Ташкент;2016;29
IT-специалист;53635;9733303;Тирана;2000;45
Продавец;171059;8773206;Овьедо;2019;28
Водитель;155707;3174913;Виго;2020;62
Строитель;192145;9582217;Ла-Корунья;2002;56
Врач;82812;7705046;Скопье;2002;55
Инженер;194202;2077467;София;2014;48
Водитель;79370;3261046;Касерес;2010;62
Продавец;122719;7882787;Алькала-де-Энарес;2005;40
Архитектор;153916;9807220;Сантьяго-де-Компостела;2001;36
Программист;27852;5464084;Скопье;2001;58
Архитектор;48101;5820723;Душанбе;2010;65
Архитектор;167241;4207572;Сараево;2020;22
Врач;128473;5627618;Осера;2007;40
Косметолог;160460;5660513;Касерес;2010;28
Повар;85647;2139555;Валенсия;2001;46
Психолог;97777;9648051;Алма-Ата;2017;25
Водитель;126891;4997021;Хихон;2004;36
Учитель;144519;7239311;Аликанте;2006;63
Архитектор;34227;3053273;Белград;1999;60
Архитектор;152656;3513379;Трухильо;2009;48
Психолог;125314;9566525;Белград;1999;38
Строитель;136455;7058045;София;2020;27
Инженер;43808;2848884;Алькала-де-Энарес;2019;18
Инженер;184139;4595003;Краков;2019;63
Учитель;79034;3697359;Алма-Ата;2004;18
Инженер;169095;9794525;Тирана;2000;51
Врач;174184;3921099;Сараево;2009;24
Инженер;37206;2726680;Мурсия;2003;33
Психолог;66736;3091617;Овьедо;2022;57
Строитель;97731;6102256;Эль-Пуэрто-де-Санта-Мария;2019;27
Повар;48131;8071654;Санкт-Петербург;2000;53
Строитель;47082;4173487;Мартоса;2021;19
Медсестра;184090;9559106;Рига;2004;26
Медсестра;187265;6543434;Москва;2004;57
Менеджер;116366;5355338;Сеговия;2003;62
Учитель;122223;7022590;Артейхо;2010;57
Психолог;32705;9450525;Осера;2014;56
Строитель;144143;3781754;Монсон;2011;41
Строитель;149463;4619543;Луарка;2019;47
Менеджер;80176;4989742;Камбадос;2003;45
Косметолог;174942;6670774;Виго;2018;59
Менеджер;81839;6022424;Виго;2002;20
Продавец;51864;8114465;Эль-Пуэрто-де-Санта-Мария;2012;62
IT-специалист;143286;1348842;Сантьяго-де-Компостела;2013;64
Врач;109321;4881520;Таллин;2000;31
Врач;179324;9553227;Аликанте;1999;58
IT-специалист;172886;8197208;Куэнка;2021;44
Строитель;136258;1320185;Монсон;2007;60
Водитель;35021;8166032;Махадаонда;2017;51
Повар;135868;2705869;Льейда;2012;20
Строитель;35378;5871612;Картахена;2012;59
Бухгалтер;192822;2535306;Артейхо;2001;30
Менеджер;83697;9657603;Семана;2008;35
Учитель;20679;1905958;Алькала-де-Энарес;2005;43
Менеджер;125925;4555485;Мартоса;2018;27
Архитектор;190444;8977060;Камбадос;2015;20
Бухгалтер;172283;7561519;Алькала-де-Энарес;2008;61
Оператор call-центра;34323;2561796;Льейда;2007;45
Строитель;160590;2062892;Эльче;2015;42
Оператор call-центра;40251;7941795;Хихон;2006;35
Программист;187448;2510734;Пласенсия;2016;26
Бухгалтер;36274;1214396;Баку;2015;58
IT-специалист;117616;3189449;Навалькарнеро;2012;23
Косметолог;145886;9574540;Махадаонда;1999;63
Бухгалтер;164554;5101221;Загреб;2003;62
Менеджер;154856;4182121;Навалькарнеро;2014;48
Программист;97775;6284685;Мерида;2009;23
Менеджер;56448;2969100;Трухильо;2014;34
Косметолог;65186;5694469;Подгорица;2008;42
Программист;20054;8891472;Пласенсия;1999;29
Водитель;186778;1350449;Пласенсия;2017;54
Бухгалтер;166686;8654567;Сантьяго-де-Компостела;2013;20
Инженер;46950;7049778;Алма-Ата;2000;42
Инженер;104376;7659418;Ла-Корунья;2001;36
Водитель;189885;5811629;Камбадос;2007;43
Программист;129201;7344254;Бургос;2009;48
Продавец;148360;6838410;Загреб;2007;19
Повар;165723;3857707;Мерида;1999;59
Менеджер;67345;8089495;Мадрид;2000;22
Психолог;112062;5777479;Баку;2021;52
Инженер;158745;6947998;Хихон;2000;45
Программист;199919;9687372;Алькала-де-Энарес;2022;61
Продавец;179903;5300627;Камбадос;2017;36
Архитектор;46673;9224488;Ла-Корунья;2001;21
Повар;183193;5448333;Самора;2013;53
Продавец;122964;7171141;Лас-Росас;2010;21
Инженер;178065;8367558;Самора;2010;51
Продавец;143816;7985001;Сория;2021;37
Строитель;174841;8086363;Астана;2003;53
Инженер;176509;9658448;Рига;2013;21
Менеджер;153256;1693257;Виго;2016;37
Психолог;54584;9679123;Куэнка;2019;30
Строитель;36358;7679230;Алма-Ата;2007;59
Учитель;69870;3414470;Астана;2009;63
IT-специалист;104988;2210852;Тбилиси;2007;61
Врач;136508;7683789;Будапешт;2008;38
Строитель;61094;7451659;Махадаонда;2010;53
Программист;151241;1469181;Сория;2000;40
Повар;25447;7435270;Краков;2010;52
Косметолог;186134;6000120;Краков;2018;49
Продавец;82868;1634385;Сеговия;2010;46
Продавец;30736;2596293;Сантьяго-де-Компостела;2011;57
Продавец;150059;2221956;Навалькарнеро;2010;65
Косметолог;104712;9252122;Астана;2013;57
Продавец;135236;5589988;Подгорица;2011;60
Инженер;61055;7721782;Ереван;2002;43
IT-специалист;179986;4640322;Краков;2001;52
Медсестра;70117;1941728;Кадакес;2005;64
Косметолог;170125;3390382;Кордова;2004;31
Продавец;50722;9197738;Бильбао;2010;51
Водитель;195692;5086468;София;2006;41
Водитель;147363;1279234;Мартоса;2005;47
Программист;197791;3728021;Сеговия;2012;55
Инженер;115516;1542982;Хихон;2001;26
Повар;57029;3271075;Гранада;2000;41
Продавец;21747;9644137;Луарка;1999;27
Косметолог;100113;4540578;Алма-Ата;2011;55
Повар;88973;1855922;Сьюдад-Реаль;1999;33
Врач;190567;3574114;Кордова;2009;39
Врач;111663;1091844;Тирана;2018;20
Программист;65750;7804942;Касерес;2001;25
Программист;112663;7455194;Астана;2001;21
Психолог;95164;4351731;Валенсия;2006;58
IT-специалист;20147;6809266;Вроцлав;2013;28
Повар;37073;9382156;Будапешт;2006;32
Учитель;56275;9395767;Касерес;2000;54
Водитель;132300;2354512;Бишкек;2003;31
Психолог;160328;5568725;Овьедо;2007;39
Инженер;29351;4204434;Вроцлав;2011;27
Бухгалтер;51824;5182708;Вальядолид;2005;64
Психолог;149974;5375899;Монсон;2019;54
Медсестра;34752;8591656;Льейда;2011;46
Медсестра;127894;6851000;Скопье;2008;40
Архитектор;181376;5235446;Тудела;2001;21
Медсестра;139851;6515612;Вроцлав;2000;39
IT-специалист;175432;6908802;Скопье;2014;60
Косметолог;69477;8489358;Монсон;2017;23
Программист;23736;7135733;Бланес;2003;45
Психолог;150114;1031906;Сараево;2015;45
Программист;103950;9578727;Душанбе;2001;56
Повар;168776;2958452;Вильявисиоса;2015;53
Повар;118258;7166915;Сан-Себастьян;2000;61
Повар;115162;5044884;Сараево;2018;53
Архитектор;118211;3662372;Самора;2004;43
Строитель;128615;6849957;Лас-Росас;2000;30
Продавец;69466;2882178;Мурсия;2010;51
Инженер;26357;7385702;Валенсия;2008;34
Программист;84534;9151665;Ереван;2000;21
Инженер;187094;3738209;Махадаонда;2003;36
Косметолог;187845;4858455;Осера;2004;43
Программист;97910;1787077;Касерес;2022;48
Инженер;107699;3883328;Пласенсия;2011;19
Водитель;36169;5157061;Картахена;2017;38
Бухгалтер;196539;5128372;Вальядолид;2004;38
Продавец;169009;5039780;Малага;2003;37
Бухгалтер;89465;9511044;Хихон;1999;24
Бухгалтер;108760;7017448;Авилес;2003;56
Повар;108569;5391289;Минск;2018;23
Архитектор;54089;3011884;Белград;2022;48
Архитектор;90054;3112725;Малага;2004;20
Бухгалтер;130472;9856630;Махадаонда;2022;27
Программист;95010;3157088;Картахена;2011;53
IT-специалист;182627;6623787;Севилья;2018;33
Врач;36586;8893060;Кадакес;2018;26
Учитель;165837;2008860;Бланес;2018;21
Медсестра;95728;3314266;Кадакес;2004;29
Водитель;24475;6217514;Афины;2012;53
Менеджер;198899;6295367;Бишкек;2001;30
Косметолог;78908;7206836;Москва;2006;47
Врач;171332;7295862;Кадакес;2006;40
Программист;178365;3275649;Вальядолид;2020;32
Бухгалтер;33069;9711721;Ташкент;2019;32
Косметолог;151882;5686985;Осера;1999;65
Врач;97067;6326244;Осера;2020;55
Косметолог;87228;5488300;Тирана;1999;51
Медсестра;173098;7946345;Луго;2019;53
IT-специалист;77555;8282080;Кадакес;2001;54
Инженер;139640;3124131;Малага;2006;59
Менеджер;58222;8469969;Подгорица;2001;58
Врач;117781;7159249;Сараево;2015;58
Психолог;25778;1217949;Осера;2016;26
Медсестра;75470;2512039;Самора;1999;60
Бухгалтер;152656;6413392;Рига;2010;38
Продавец;95834;3630425;Льейда;2008;38
Врач;115496;3461085;Пласенсия;2011;61
Строитель;155809;4616610;Трухильо;2012;32
Архитектор;131788;4399066;Осера;2020;65
Повар;89808;1963602;Астана;2012;31
Продавец;112025;3166685;Барселона;2013;35
Косметолог;41852;5672552;Сантьяго-де-Компостела;2002;27
Водитель;50273;6452482;Ла-Корунья;2010;46
Медсестра;68714;6656213;Овьедо;2011;52
Инженер;97383;9787646;Пласенсия;2003;28
Повар;83687;8919739;Афины;2019;37
Повар;163016;9972792;Луарка;2007;33
Психолог;38640;1758408;Монсон;2007;19
Оператор call-центра;68156;5084864;Самора;2005;41
Учитель;36665;6177595;Баку;2011;21
Медсестра;168210;2509663;Кадакес;2007;27
Врач;46937;6729632;Севилья;2010;57
Водитель;115361;5364978;Варшава;2011;42
Архитектор;195553;7792125;Краков;2003;31
Инженер;181192;3428188;Тбилиси;2019;35
IT-специалист;174104;1823880;Овьедо;2006;33
Учитель;156730;8775969;Рига;2010;59
Повар;166486;5003891;Бишкек;2004;34
Водитель;42165;2332252;София;2022;52
Оператор call-центра;48746;9542724;Монсон;2008;36
Строитель;40850;2386821;Луго;2007;25
Продавец;131119;9392633;Севилья;2014;33
Продавец;21032;2061352;Краков;2010;45
Оператор call-центра;107394;1136731;Сараево;2022;52
Медсестра;109972;9774899;Москва;2003;39
Инженер;81372;1085246;Алькала-де-Энарес;2008;47
Строитель;79882;6975038;Кадакес;2007;40
Менеджер;197469;6562660;Вильявисиоса;2018;35
Строитель;65539;8153914;Бишкек;2011;21
Медсестра;43992;5237308;Вильнюс;2014;52
Бухгалтер;150237;3156825;Алма-Ата;2021;56
Медсестра;80886;7666895;Вильнюс;2013;50
Строитель;91718;7696798;Артейхо;2021;30
Программист;54104;7226840;Кордова;2011;57
Продавец;193797;4381415;Касерес;2011;51
IT-специалист;98571;3269211;Астана;1999;49
Строитель;181095;8709025;Вальядолид;2022;27
Повар;166130;7120320;Тудела;2020;31
Менеджер;144518;3220438;Льейда;2019;58
Водитель;99127;6443389;Валенсия;2016;63
Учитель;182918;4591982;Прага;2020;65
IT-специалист;128197;8311299;Астана;2013;55
Программист;92336;5021223;Варшава;2016;20
Медсестра;125420;3446633;Минск;2017;37
Врач;99989;4241377;Минск;2009;55
Оператор call-центра;35290;7881138;Сан-Себастьян;2010;59
Повар;85607;3086442;Барселона;2007;44
IT-специалист;55398;1654457;Осера;2006;21
