job;salary;id;city;year;age
Повар;68623;6694761;Хихон;2007;41
Психолог;33496;7871537;Мурсия;2005;58
Водитель;156985;2831006;Бургос;2003;39
Косметолог;141329;5784525;Аликанте;2010;43
Психолог;59306;9849753;Семана;1999;50
Строитель;49544;2430661;Куэнка;2008;42
Медсестра;30644;9418006;Хельсинки;2003;45
Врач;77670;8179297;Барселона;1999;30
Учитель;169905;7578436;Пласенсия;2006;47
Повар;39853;4501229;Мурсия;2010;51
Программист;33872;6936108;Ла-Корунья;2013;41
Водитель;110600;2474160;Краков;2017;64
Повар;143227;5017923;Краков;2005;26
Косметолог;33741;4840615;Вильнюс;2009;49
Медсестра;47051;5035221;Фигерас;2008;22
Бухгалтер;76312;2673023;Таллин;2022;50
Оператор call-центра;150994;4843584;Санхенхо;2009;49
Врач;145941;8443656;Камбадос;2000;30
Архитектор;198752;1944645;Навалькарнеро;2001;39
Медсестра;172017;2213868;Скопье;2022;64
Водитель;163397;7099172;Вильнюс;2005;19
Водитель;116762;9377811;Луго;2003;48
Архитектор;99458;3578215;Сараево;2011;29
Учитель;97360;2062763;Овьедо;2003;18
Психолог;196678;2436793;Ереван;2008;40
Водитель;65363;1429885;Прага;2021;59
Врач;78402;2703125;Эль-Пуэрто-де-Санта-Мария;2016;26
Менеджер;62363;4363637;Вроцлав;2002;30
Оператор call-центра;157550;1327527;Эльче;2020;44
Бухгалтер;77010;3991428;Картахена;2015;23
Психолог;75589;9538862;Мерида;2020;46
Оператор call-центра;61223;6528012;Куэнка;2008;55
Учитель;148331;5717165;Хихон;2010;21
IT-специалист;132494;7284901;Лас-Росас;2015;22
Бухгалтер;33423;1597693;Тудела;2008;24
Врач;87897;1662752;Бишкек;2013;31
Строитель;81833;7233634;Сантьяго-де-Компостела;2019;62
Косметолог;153789;4911999;Краков;2005;22
Медсестра;191047;4300603;Астана;2022;28
Инженер;67928;8810749;Хихон;2014;18
Бухгалтер;188017;9981348;Сан-Себастьян;2011;22
Косметолог;47068;1398412;Таллин;2018;30
Водитель;20081;8008936;Трухильо;2002;19
Водитель;181104;8724791;Семана;2021;42
Оператор call-центра;20723;9405250;Сьюдад-Реаль;2017;31
Водитель;145091;1816239;Кадакес;2011;32
Психолог;162267;2746725;Картахена;2014;27
Психолог;90157;2248443;Льейда;2017;56
Строитель;28688;2276926;Касерес;2005;55
Врач;29758;2663798;Ташкент;2013;34
Строитель;105362;6185042;Ла-Корунья;2011;42
Косметолог;29236;4494846;Виго;2019;37
IT-специалист;197122;7433019;Сория;2018;38
Медсестра;76518;1320407;Белград;2004;19
Продавец;106597;9647449;Эльче;2007;46
Строитель;129302;8568607;Семана;2022;57
Учитель;130335;4890111;Вильявисиоса;2011;46
Инженер;33853;9582834;Ла-Корунья;2019;32
Строитель;89426;7301688;Вильявисиоса;2015;61
Водитель;114119;5289530;Будапешт;2007;48
Психолог;88436;9417156;Малага;2016;47
IT-специалист;53477;4330841;Самора;2014;51
Инженер;122445;9714710;Пласенсия;2004;48
Строитель;122096;7752169;Осера;2021;28
Менеджер;133511;1848554;Ереван;2010;47
Медсестра;73024;5137237;Махадаонда;2020;51
Психолог;177946;4748703;Гранада;2007;26
Повар;118413;6289821;Мадрид;2006;56
Инженер;26369;3573497;Эльче;2007;63
Врач;194025;1226523;Овьедо;2011;45
Программист;103280;3010711;Ла-Корунья;2006;60
Менеджер;129546;7990640;Прага;2021;33
Медсестра;48365;9462875;Куэнка;2004;31
Менеджер;179146;4284014;Навалькарнеро;2020;38
Программист;131885;5074347;Луго;2012;58
IT-специалист;41514;1270302;Алма-Ата;2008;27
Косметолог;57696;4103977;Тирана;2012;26
Оператор call-центра;20022;9085601;Луго;2001;23
Программист;30616;3747188;Луго;2015;56
Бухгалтер;195334;6850407;Гранада;2012;25
Оператор call-центра;129354;6704758;Душанбе;2006;43
Учитель;129857;2828091;Аликанте;2015;42
Врач;90153;6233440;Мадрид;2018;60
Инженер;149353;1261713;Варшава;2015;23
Бухгалтер;65217;3553015;Скопье;2015;26
