job;salary;id;city;year;age
Косметолог;45477;1834099;Куэнка;2012;30
Врач;89299;9154004;Кишинев;2009;41
Архитектор;80332;3291788;Льейда;2018;60
Строитель;85423;6067998;Санкт-Петербург;2017;28
Менеджер;92891;5383929;Вильявисиоса;2010;47
Менеджер;159114;6666047;Виго;2005;24
Инженер;117769;8609685;Хельсинки;2005;56
Инженер;198053;4977405;Артейхо;2019;35
Медсестра;125034;6406539;Луго;2009;57
Инженер;119991;6335935;Таллин;2022;24
Учитель;63952;9263538;Лас-Росас;2002;49
Архитектор;107278;2696098;Баку;2008;53
Архитектор;157514;1361369;Касерес;2010;45
Программист;88568;6426450;Монсон;2004;20
Менеджер;128997;8401242;Луго;2006;42
Учитель;156287;2901044;Махадаонда;2015;27
Инженер;76427;8330183;Севилья;2020;38
Водитель;115741;7916563;Навалькарнеро;2016;42
Водитель;192101;9501640;Алькала-де-Энарес;2005;63
Психолог;116245;8847663;Мадрид;2017;29
IT-специалист;109567;4939001;Ла-Корунья;2001;35
Учитель;60613;6806697;Алма-Ата;2005;34
Оператор call-центра;79778;9038533;Монсон;2017;52
Повар;103800;1460209;Кишинев;2010;65
Учитель;146528;8197986;Вильявисиоса;2004;55
Инженер;117318;8999163;Санхенхо;2016;59
Менеджер;131355;6665957;Краков;2021;30
Менеджер;161550;8954384;Санхенхо;2019;33
Программист;20233;5315720;Куэнка;2017;41
Строитель;183394;2671925;Бишкек;1999;31
Водитель;164035;7865319;Эльче;2002;23
Менеджер;107698;1857260;Алькала-де-Энарес;2006;29
Косметолог;109573;4935564;Хихон;2001;44
Продавец;38356;3878456;Авилес;2018;63
Программист;163098;1804560;Ереван;2002;46
Программист;57521;5228863;Минск;2020;27
Учитель;185230;9973173;Ла-Корунья;2014;26
Оператор call-центра;197096;6483988;Афины;2020;56
Водитель;30042;9619862;Эль-Пуэрто-де-Санта-Мария;2012;56
Инженер;191860;8363757;София;2009;20
Продавец;62621;2997400;Мадрид;2012;28
Менеджер;92106;8738942;Трухильо;2010;53
Продавец;114841;6815686;Эль-Пуэрто-де-Санта-Мария;2000;41
Архитектор;35222;9387118;Махадаонда;2014;53
IT-специалист;73522;7687655;Тирана;2010;44
Косметолог;132014;3830308;Тудела;2003;49
IT-специалист;21885;9976108;Минск;2008;33
Бухгалтер;71189;7394010;Ташкент;2018;58
Инженер;127704;2165979;Авилес;2008;32
IT-специалист;100538;9986747;Куэнка;2020;36
Косметолог;36457;6615559;Севилья;2006;24
Менеджер;185072;1514780;Астана;2014;65
IT-специалист;20344;6797404;Вальядолид;2005;65
Оператор call-центра;52896;8763709;Мартоса;2007;24
Врач;45048;2766562;Луарка;2020;62
Косметолог;149435;1046916;Осера;2013;49
Архитектор;181348;6459539;Мадрид;2011;36
Менеджер;131648;8235818;Виго;2021;64
Психолог;82387;6881457;Луарка;2005;56
Инженер;28744;6779368;Камбадос;2022;55
Психолог;148875;7592299;Осера;2002;64
Инженер;123749;3669641;Вильявисиоса;2006;40
Водитель;157309;4378809;Хельсинки;2012;51
Психолог;25448;5098508;Лас-Росас;2008;18
Менеджер;146117;4003961;Вроцлав;2019;43
Водитель;123070;1997294;София;2015;33
Инженер;22671;5258943;Хельсинки;2018;48
Оператор call-центра;52325;4853288;Белград;2003;26
Архитектор;193024;7096465;Ташкент;2022;65
Инженер;135109;4917462;Хихон;2013;54
Водитель;140092;2378171;Афины;2002;26
Архитектор;174273;7604769;Севилья;2000;44
Учитель;124297;7353042;Льейда;2012;46
Водитель;56940;9185001;Баку;2003;45
IT-специалист;69523;9294005;Минск;2020;18
Водитель;95024;4923698;Сантьяго-де-Компостела;2016;63
Программист;21232;9135961;Осера;2003;44
Инженер;118382;5306022;Краков;2000;34
Психолог;102083;9129008;Кадакес;2008;45
Врач;95265;3618264;Сьюдад-Реаль;2010;22
Программист;155926;4457063;Ереван;2001;48
Программист;187624;4066769;София;2017;59
Водитель;79079;4716418;Астана;2016;28
Водитель;171358;6800785;Хихон;2001;38
Психолог;119526;1031398;Белград;2009;35
Строитель;42453;2795003;Хихон;2011;19
Оператор call-центра;90217;5763315;Барселона;2005;28
Программист;99489;9920102;Овьедо;2016;63
Продавец;153197;7151350;Хихон;2002;63
Продавец;159789;1048595;Москва;2008;52
Архитектор;155853;4490487;Ла-Корунья;2019;54
IT-специалист;178988;7183140;Навалькарнеро;2016;49
Строитель;158470;1539637;Семана;2021;40
Медсестра;48196;3853877;Хельсинки;2021;46
Менеджер;138445;1580886;Махадаонда;2018;61
Учитель;20992;3403315;Тарраса;2014;53
Водитель;85864;1234148;Санхенхо;2007;36
Продавец;83058;8311957;Сьюдад-Реаль;2015;27
Психолог;37881;3173656;Хихон;2013;32
Психолог;156250;9751899;Семана;2003;31
Медсестра;199848;4860531;Авилес;2015;57
Учитель;60401;7635871;Сараево;2018;27
Архитектор;92834;1432212;Осера;2018;29
Водитель;194979;7664493;Бланес;2012;58
Повар;126076;4052269;Санхенхо;2022;39
Программист;54412;8424194;Хихон;2000;56
Продавец;131646;9818625;Мартоса;2000;27
Косметолог;161304;9087135;Сан-Себастьян;2008;48
Продавец;121494;9588862;Эльче;2018;36
Учитель;80635;8482118;Санкт-Петербург;1999;23
Программист;184331;4988546;Эльче;2010;37
Повар;44312;8141092;Валенсия;2016;52
Бухгалтер;111712;4426223;Будапешт;2005;21
Строитель;117030;7897310;Будапешт;2017;21
Менеджер;108795;9373349;Хихон;2011;63
Строитель;72003;6501885;Эль-Пуэрто-де-Санта-Мария;2018;24
IT-специалист;73675;1059007;Осера;2001;49
Повар;75050;1274694;Кордова;2008;41
Архитектор;195091;7754251;Луго;2005;20
Оператор call-центра;119457;5487482;Севилья;2009;59
Медсестра;139228;9203963;Хельсинки;2008;40
Врач;110278;9542162;Осера;2002;65
Строитель;145884;9815193;Рига;2020;40
Врач;81976;7699232;Навалькарнеро;2009;53
Психолог;121088;1094409;Варшава;2008;45
Продавец;100677;6712441;Аликанте;2006;65
Оператор call-центра;107180;5401532;Хихон;2020;42
Менеджер;113799;1075079;Алма-Ата;2018;63
Инженер;185739;2702322;Ла-Корунья;2007;26
Программист;55762;7684152;Хихон;2022;56
Водитель;34502;4312228;Варшава;2022;21
Бухгалтер;129354;7630812;Тбилиси;2005;21
Бухгалтер;139646;6572192;Вильнюс;2017;24
Архитектор;168194;7801158;Москва;2021;41
Продавец;101026;8907620;Бильбао;2022;62
Менеджер;82016;8828762;Навалькарнеро;2007;38
Учитель;177433;1646023;Аликанте;2003;25
Косметолог;60524;2947438;Санхенхо;2010;54
IT-специалист;89474;3126466;Скопье;2002;60
Менеджер;130017;9685977;Луго;2010;52
Строитель;188093;2925713;Сьюдад-Реаль;2002;22
Строитель;116044;6482633;Афины;2009;44
Повар;30117;9611123;Махадаонда;2015;31
Менеджер;137095;4184747;Вильявисиоса;2018;52
Менеджер;76955;4982402;Хихон;2010;36
Косметолог;197710;5976588;Подгорица;1999;23
Косметолог;102610;5840161;София;2011;19
Косметолог;46898;8568698;Бильбао;2009;38
Бухгалтер;34118;6873450;Виго;2009;35
Косметолог;43178;1149645;Касерес;2010;19
Врач;104373;7793149;Мадрид;2014;63
Повар;193946;6036750;Таллин;2009;41
Психолог;133481;2824903;Луго;2007;45
Инженер;36544;8335318;Мерида;2016;18
Архитектор;130570;3455923;Мерида;2011;31
Строитель;158752;5836109;Кишинев;2021;31
Учитель;38885;5212247;Луарка;2013;51
Продавец;49623;3516049;Вильявисиоса;2008;58
Врач;137980;8199157;Виго;2021;28
Программист;24506;5546119;Ла-Корунья;2012;56
Учитель;189866;6608181;Камбадос;2016;46
Бухгалтер;108760;3559932;Ла-Корунья;2014;51
Бухгалтер;42381;4798393;Душанбе;2021;45
Менеджер;167704;8595174;Барселона;2016;51
IT-специалист;149476;9738930;Москва;2015;20
IT-специалист;123162;9888784;Аликанте;2018;20
Медсестра;183456;9064201;Санкт-Петербург;2010;56
IT-специалист;108994;7586309;Монсон;2000;52
Психолог;53163;5399500;Навалькарнеро;2011;61
Косметолог;28917;3040583;Сьюдад-Реаль;2013;32
Строитель;133287;7194724;Аликанте;2021;20
Архитектор;66306;1851819;Тудела;2007;29
Бухгалтер;82505;9049265;Скопье;2014;39
Водитель;127209;7805183;Кордова;2020;44
Учитель;182122;5184947;Белград;1999;34
Бухгалтер;172647;4846474;Вильявисиоса;2011;22
Архитектор;54371;2577340;Сеговия;2010;25
Бухгалтер;38596;2162435;Эльче;2019;27
Инженер;105003;2364651;Махадаонда;2019;59
Водитель;145649;9718916;Подгорица;2019;57
Косметолог;163818;8312505;Аликанте;2003;58
Врач;186726;1397342;Артейхо;2017;54
Учитель;43659;9924985;Белград;2000;53
Психолог;27508;2020787;Куэнка;2015;48
Учитель;195891;5844833;Тбилиси;2005;62
Менеджер;85873;8293274;Самора;2009;28
Строитель;143845;8817721;Касерес;2020;24
IT-специалист;94110;3377848;Мурсия;2019;48
Инженер;69040;9603750;Картахена;2015;62
Медсестра;188054;4984209;Загреб;2016;43
Медсестра;131187;9334327;Рига;2014;22
Косметолог;170182;1026604;Осера;2000;24
Оператор call-центра;170102;6527943;Бланес;2019;55
Повар;108274;8082400;Астана;2002;51
Водитель;37203;2856524;Вильнюс;2005;28
Программист;48271;1864083;Лас-Росас;2016;20
Менеджер;64847;7404094;Валенсия;2003;24
IT-специалист;62899;8005191;Кишинев;2001;62
Архитектор;69590;6501315;Москва;2017;58
Учитель;169903;2053606;Виго;2018;46
Менеджер;123916;6694851;Эль-Пуэрто-де-Санта-Мария;2017;65
Повар;46301;3366211;Астана;2000;34
Психолог;136601;9562720;Сараево;2002;49
Продавец;38371;2831178;Бургос;2018;47
Программист;75695;1304312;Махадаонда;2014;43
Архитектор;51693;8429939;Сьюдад-Реаль;2014;49
Водитель;108824;2379084;Бильбао;2016;36
Косметолог;46738;6384489;Сеговия;2006;26
Бухгалтер;85144;2357558;Скопье;2004;25
Оператор call-центра;20062;2323973;София;2007;49
Врач;192369;2982753;Сьюдад-Реаль;2000;50
Архитектор;43575;3421216;Бишкек;2021;31
Водитель;39119;1174202;Камбадос;2015;52
Медсестра;63597;2908231;Тбилиси;2020;39
Оператор call-центра;35455;1376072;Загреб;2000;30
IT-специалист;198421;6025364;Хихон;2011;26
Учитель;183337;9487112;Санкт-Петербург;2003;64
Врач;59930;2048045;Луго;2019;46
Врач;133848;9532624;Льейда;2010;43
Врач;34072;3529686;Артейхо;2018;53
Архитектор;25989;8438141;Трухильо;2001;23
Программист;70690;7180947;Скопье;2012;53
Продавец;94329;1483095;Будапешт;2001;57
IT-специалист;96426;8688391;Скопье;2020;40
Косметолог;110005;3687114;Куэнка;2008;44
Бухгалтер;166942;3415993;Душанбе;2003;29
Врач;81191;1062630;Хельсинки;2008;25
Медсестра;51370;8336024;Таллин;2021;65
Бухгалтер;34599;2342218;Рига;2020;51
Учитель;37155;4136115;Картахена;2011;61
IT-специалист;48662;8519514;Аликанте;2018;33
Продавец;97419;5699052;Кишинев;2020;61
Учитель;90892;7256855;Скопье;2006;22
Психолог;79060;3326163;София;2010;22
IT-специалист;70096;6143683;Прага;2002;53
Программист;146744;5533909;Вальядолид;2019;31
Водитель;171779;4577988;Мартоса;2011;23
IT-специалист;54740;7325439;Прага;2009;61
Психолог;139567;1807842;Варшава;2011;18
Врач;65964;8661842;Сьюдад-Реаль;2015;24
Продавец;22742;2170009;Бланес;2002;38
Косметолог;78057;5344046;Прага;2022;45
Водитель;129091;1238884;Сараево;2006;35
Продавец;181112;6040057;Трухильо;2012;44
Инженер;170983;6414025;Ташкент;2005;45
Повар;93577;6087165;Афины;2022;46
Психолог;106232;4993372;Тудела;2005;58
Психолог;81688;8555383;Алма-Ата;1999;24
Менеджер;117001;9069398;Бишкек;2014;48
Программист;122522;8814176;Алькала-де-Энарес;2022;37
Программист;117033;3617931;Сеговия;2015;36
Программист;196799;9138567;Сория;2015;46
Бухгалтер;113047;7128404;Луго;2017;45
Водитель;127796;1093876;Баку;2002;27
Учитель;164469;8635835;Малага;2019;55
IT-специалист;82721;2025488;Загреб;2007;65
Водитель;57417;5629237;Санкт-Петербург;2013;42
Бухгалтер;78941;6984127;Махадаонда;2009;35
Инженер;64187;6493991;Сантьяго-де-Компостела;2007;18
Архитектор;64218;6069513;Варшава;2016;22
Психолог;185288;5467535;Осера;2013;19
Медсестра;164210;6575839;Ла-Корунья;2003;52
Повар;119907;9538361;Осера;2010;28
Инженер;153603;6620936;Афины;2014;18
Медсестра;46758;8980151;Гранада;1999;36
Бухгалтер;168325;3034823;Малага;2016;19
Продавец;196507;7802515;Луарка;2008;53
Повар;184559;9826286;Бланес;2016;18
Бухгалтер;74406;3529846;Любляна;2000;57
Программист;179766;5372039;Загреб;2011;29
Повар;198131;6382499;Барселона;2017;63
Программист;55124;6385949;Мадрид;2022;57
Архитектор;95680;9361622;Мурсия;2013;44
Строитель;195145;1146308;Малага;1999;34
Продавец;87952;9623709;Вроцлав;2011;38
IT-специалист;196716;9040422;Осера;2009;43
Инженер;185390;3481390;Льейда;2006;47
Косметолог;147530;2996218;Сан-Себастьян;2006;55
Менеджер;31989;9898002;Загреб;2007;59
Повар;163314;6847388;Мерида;2009;21
Программист;90406;7725044;Касерес;1999;54
Бухгалтер;103813;7524591;Монсон;2015;24
Повар;103020;3662068;Тарраса;2008;60
Бухгалтер;66089;1021033;Астана;2021;59
Косметолог;143404;7335305;Сория;2014;45
IT-специалист;133684;4384751;Барселона;2015;65
Повар;37489;2789425;Тирана;2010;44
Бухгалтер;191624;9912651;Загреб;2007;30
Архитектор;172355;6856390;Самора;2003;26
IT-специалист;166153;9735905;Алькала-де-Энарес;2009;47
Архитектор;140167;3438574;Подгорица;2018;62
Косметолог;56770;9204119;Афины;2016;19
Косметолог;198346;1195227;Эль-Пуэрто-де-Санта-Мария;2001;43
Повар;88306;3399178;Баку;2010;53
Продавец;138945;1997751;Вроцлав;2012;38
Программист;78452;8362594;Вильнюс;2012;47
Инженер;196935;4157469;Монсон;1999;49
Инженер;56384;8551710;Севилья;1999;48
Программист;195601;5009869;Бишкек;2014;32
Косметолог;122933;6166991;Гранада;2008;52
Архитектор;62799;4112448;Любляна;2018;52
Водитель;78136;3260954;Осера;2001;42
IT-специалист;187381;5832106;Сантьяго-де-Компостела;2017;32
Водитель;158402;4338694;Кадакес;2020;53
Медсестра;61254;9104794;Эльче;2020;46
Оператор call-центра;47396;8097887;Загреб;2009;24
Врач;162791;2151042;Тбилиси;1999;42
Косметолог;100779;6062938;Малага;2014;22
Бухгалтер;147897;7898995;Фигерас;2004;57
Психолог;184399;4047442;Севилья;2006;58
Косметолог;136651;2033324;Санкт-Петербург;2019;43
Косметолог;29215;5963584;Сантьяго-де-Компостела;2016;23
Менеджер;63808;1021510;Эль-Пуэрто-де-Санта-Мария;2020;64
Инженер;135965;2907278;Самора;2003;36
Инженер;69393;4145986;Касерес;2000;36
Инженер;193001;4637072;Минск;2016;32
Водитель;120927;8535044;Тудела;2013;44
Продавец;162381;8330517;Скопье;2014;56
Психолог;118521;9065396;Барселона;2003;52
Программист;69232;1253327;Хихон;1999;62
Оператор call-центра;142901;5185606;Ереван;2010;45
Бухгалтер;160005;4906292;Севилья;2006;26
Бухгалтер;142346;6497668;Мерида;2010;32
Оператор call-центра;105638;4499774;Фигерас;2012;41
Менеджер;199041;8840456;Белград;2015;40
Косметолог;54007;9700252;Бишкек;2021;47
Водитель;85437;7664955;Кордова;2018;58
Бухгалтер;129216;5411512;Ташкент;2020;35
Учитель;83827;3436324;Самора;2019;39
Повар;130392;3894830;Мерида;2003;19
Продавец;115083;3562453;Сория;2008;48
Архитектор;143932;9047550;Москва;2020;51
Учитель;117114;1138417;Барселона;2002;37
Водитель;27973;6612053;Баку;2014;39
Продавец;133996;8587606;Овьедо;2012;20
Психолог;116454;6801918;Монсон;2022;19
Учитель;156278;6429132;Прага;2003;45
Программист;82732;5526360;Баку;2021;44
Медсестра;115196;3068852;Бильбао;2000;21
IT-специалист;103537;2883611;Ла-Корунья;2022;24
Косметолог;146195;5165926;Луарка;1999;23
Косметолог;95043;4963484;Навалькарнеро;2019;58
Бухгалтер;55368;7201199;Алма-Ата;2012;63
Медсестра;160407;5522874;Сантьяго-де-Компостела;2000;40
Психолог;123304;2587860;Картахена;2012;20
Бухгалтер;183253;9721473;Бильбао;2016;57
Медсестра;167367;4129683;Тирана;2014;24
Медсестра;105901;5239427;Лас-Росас;2013;42
Менеджер;54589;8922484;Баку;1999;37
IT-специалист;59740;3162073;Душанбе;1999;33
IT-специалист;36803;2640654;Касерес;1999;45
IT-специалист;32857;4087662;Баку;2012;34
Медсестра;48786;6155211;Санкт-Петербург;2003;25
Врач;179840;3270284;Санхенхо;2005;47
IT-специалист;127907;7871734;Мартоса;2018;24
Медсестра;73528;4612177;Барселона;2007;58
Врач;36158;7151344;Ла-Корунья;2001;40
Психолог;129236;3381047;Авилес;2013;19
Бухгалтер;80731;3611287;Сьюдад-Реаль;2010;57
Повар;91263;1359735;Махадаонда;2013;50
Учитель;24437;5827388;Картахена;2004;54
Программист;140675;7339088;Аликанте;2019;30
Медсестра;31827;4462841;Льейда;2010;52
Водитель;128525;5680263;Мадрид;2013;61
Учитель;135597;8532680;Артейхо;2003;33
Повар;137504;6518070;Овьедо;2001;64
Продавец;43620;6499036;Алькала-де-Энарес;2007;22
Бухгалтер;197721;6520048;Кордова;1999;65
Косметолог;52390;3828389;Алькала-де-Энарес;2007;18
Инженер;29571;4791534;Мурсия;2017;52
Строитель;132643;4037035;Валенсия;2003;59
Учитель;61423;9108793;Монсон;2009;49
Повар;107591;1225932;София;2013;50
Архитектор;71288;1735050;Касерес;2007;62
Врач;68330;9780698;Льейда;2019;53
Оператор call-центра;21149;3551986;Трухильо;2009;24
Бухгалтер;168966;2268417;Артейхо;2021;43
Врач;93149;8871051;Загреб;2011;20
Программист;163569;7642264;Мадрид;2004;23
IT-специалист;71763;5260534;Куэнка;2008;27
Врач;167676;7623190;София;2022;34
IT-специалист;182398;4239674;Рига;2022;58
Архитектор;25547;3123629;Картахена;2004;21
Врач;94376;1578145;Картахена;2003;36
Бухгалтер;28463;2419314;Валенсия;2001;34
Учитель;127118;7952286;Хихон;2016;65
Медсестра;28668;4676120;Бургос;2000;62
Оператор call-центра;25633;8696847;Загреб;2021;37
Строитель;34599;3716131;Эль-Пуэрто-де-Санта-Мария;2009;43
Бухгалтер;118117;8490297;Скопье;2021;34
Архитектор;130715;7281446;София;2006;54
Медсестра;161035;3628224;Бишкек;2009;55
IT-специалист;110214;2649935;Санкт-Петербург;2017;52
Оператор call-центра;176145;5211051;Афины;2006;33
Врач;63824;6611210;Мурсия;2006;51
Программист;138682;7927697;Сантьяго-де-Компостела;2001;48
Повар;56164;6955288;Вильнюс;2013;25
Бухгалтер;116177;1363664;Вальядолид;2022;41
Психолог;126416;5229279;Гранада;2018;33
Бухгалтер;35709;3598500;Пласенсия;2016;21
Строитель;146449;8449480;Астана;2007;55
Программист;20282;5006654;Сараево;2017;57
Врач;131132;1007318;Санхенхо;2000;38
Оператор call-центра;20661;2241320;Барселона;2014;31
Водитель;141884;9048310;Кадакес;2009;20
Архитектор;175061;6754252;Кордова;2016;48
Архитектор;183196;4298687;Вильявисиоса;2008;30
Архитектор;125037;1619284;Хельсинки;2002;52
Медсестра;173978;1641922;Бургос;2000;29
Оператор call-центра;27843;8870669;Мартоса;2008;27
Водитель;31660;1053381;Касерес;2004;23
Косметолог;162360;3146391;Гранада;2002;39
Косметолог;63665;1798136;Таллин;2013;33
Бухгалтер;71372;4059843;Эль-Пуэрто-де-Санта-Мария;2007;59
Оператор call-центра;133750;7627321;Будапешт;2009;35
Косметолог;76859;7638711;Хельсинки;2012;46
Психолог;91846;7695760;Таллин;2017;31
Строитель;46723;3290465;Луго;2003;41
Повар;68909;7772781;Лас-Росас;2014;22
Продавец;93525;2389707;Бильбао;2006;28
Медсестра;129054;7273633;Тудела;2015;49
Водитель;91972;6183748;Валенсия;2018;20
Повар;86150;4561607;Севилья;2010;62
Повар;42482;7942705;Сьюдад-Реаль;2018;37
Бухгалтер;37200;3521699;Осера;2019;61
Оператор call-центра;51562;4890567;Любляна;1999;22
Водитель;177190;2039153;Сан-Себастьян;2006;22
Врач;117181;7283140;Мадрид;2008;52
Психолог;46276;1383308;Вроцлав;2022;25
Водитель;47247;6541223;Минск;2005;57
Косметолог;90459;7912765;Малага;2007;18
IT-специалист;31547;3665917;Артейхо;2001;27
IT-специалист;198006;1961822;Сеговия;2002;45
IT-специалист;190502;4279222;Махадаонда;2004;65
Продавец;71853;1434292;Хихон;1999;61
Врач;104911;7268256;Белград;2005;36
Водитель;167214;5586703;Москва;2003;25
Психолог;41862;3028360;Загреб;2012;29
Врач;152140;3680668;Таллин;2003;22
Повар;118836;7370475;Баку;2006;27
Медсестра;67098;4620012;Эльче;2004;28
Повар;183013;8373339;Варшава;2004;20
Архитектор;111578;4605696;Сеговия;2017;45
Оператор call-центра;164173;9899943;Прага;2002;63
Бухгалтер;104871;5524175;Скопье;2009;24
Повар;85642;5277303;Барселона;2012;43
Оператор call-центра;56654;9583590;Виго;2005;58
Психолог;40033;8911288;Астана;2022;21
Повар;180588;6631628;Аликанте;2001;64
Учитель;196057;9607683;Барселона;2008;33
Бухгалтер;185282;7004744;Семана;2005;20
Строитель;151814;3448022;Сория;2000;42
Менеджер;199202;9739394;Бланес;2014;36
Инженер;149609;5822862;Барселона;2021;23
Оператор call-центра;54908;1348728;Сараево;2007;54
Учитель;102851;4686437;Афины;2002;21
Архитектор;92398;5991476;Загреб;2000;22
Медсестра;167579;4756886;Семана;2003;59
Водитель;155658;8749545;Гранада;2022;30
Продавец;25704;3413973;Эльче;1999;32
Косметолог;38670;3755970;Скопье;2006;38
Врач;93218;9159855;Краков;1999;25
Косметолог;125845;5228036;Будапешт;2019;63
Врач;124293;2447726;Хельсинки;2001;39
Повар;87122;7861881;Бильбао;2002;52
Водитель;197097;8172089;Кордова;2008;44
Архитектор;187153;4089751;Загреб;2018;50
Продавец;49292;6162056;Мартоса;2005;26
Учитель;136415;5862077;Мадрид;2010;25
Инженер;39498;5564020;Краков;2017;24
Водитель;132978;3904217;Рига;2018;25
Бухгалтер;50754;3233403;Прага;2015;65
Оператор call-центра;197245;9142798;Кордова;2013;45
Повар;34483;7277625;Артейхо;2005;26
Бухгалтер;100825;6608005;Сан-Себастьян;2004;57
Менеджер;171671;1787752;Кишинев;2016;39
Психолог;164831;8455832;Трухильо;2015;40
Оператор call-центра;172022;2213065;Мерида;2020;45
Программист;112284;9808647;Барселона;2017;35
Менеджер;163190;1596502;Алькала-де-Энарес;2001;39
Строитель;164142;5533048;Таллин;2002;44
Инженер;80137;8043105;Баку;2021;45
Программист;179193;7777716;Таллин;2012;49
IT-специалист;189557;8670677;Луго;2004;44
Учитель;115983;6336929;Краков;2020;25
Продавец;26463;5560624;Ташкент;2011;50
Менеджер;153649;5363523;Тирана;2019;18
Врач;140095;8980394;Афины;2011;20
