job;salary;id;city;year;age
Строитель;192344;4677761;Астана;2019;65
Врач;149360;6809242;Хихон;2007;55
Строитель;153486;6085169;Таллин;2013;54
Инженер;90980;6511243;Бильбао;2011;23
Медсестра;167114;5696647;Тирана;2020;47
Программист;184579;7028382;Ташкент;2018;38
Повар;20647;7483103;Санкт-Петербург;1999;39
Архитектор;63216;8785136;Вильнюс;2022;45
Медсестра;168345;4093985;Камбадос;2018;55
Врач;161039;4637963;Овьедо;2000;48
Психолог;29678;2746024;Валенсия;2006;31
IT-специалист;121280;6372073;Загреб;2004;21
Психолог;118838;9424150;Фигерас;2003;48
Повар;187717;6323580;Сантьяго-де-Компостела;2010;20
Архитектор;194257;7438740;Алма-Ата;2008;59
Врач;195280;7292813;Сьюдад-Реаль;2005;26
Бухгалтер;111629;1110488;Махадаонда;2015;49
Менеджер;70779;1004626;Санхенхо;2014;50
Менеджер;59684;2038683;Сеговия;2009;53
Медсестра;26952;4538208;Мадрид;1999;54
Программист;54452;9870569;Хихон;2002;65
Повар;98801;8570803;Картахена;2021;30
Менеджер;113171;9376051;София;2000;48
Медсестра;117526;1857481;Мартоса;2014;28
Оператор call-центра;186971;2876119;Севилья;2018;60
Медсестра;23077;1282421;Хельсинки;2011;43
Менеджер;129893;2359644;Бургос;2001;56
Строитель;59550;5827324;Тарраса;2021;27
Врач;151250;9371612;Таллин;2006;23
Психолог;106488;2152645;Ла-Корунья;2011;40
Водитель;186235;4593400;Артейхо;2017;24
Инженер;88154;5381645;Осера;2017;41
Врач;183511;3750054;Белград;2006;46
Врач;28073;5578795;Сория;2003;31
Оператор call-центра;187245;9451798;Москва;2006;34
Повар;119053;4386741;Луго;2008;53
Продавец;103584;8828342;Виго;2012;62
Программист;182879;5704006;Санхенхо;2004;43
Бухгалтер;39236;2814702;Ла-Корунья;2008;22
Инженер;142651;3534301;Бургос;2020;40
Менеджер;159594;1790007;Кордова;2005;34
Психолог;159411;3957186;Краков;2002;31
Программист;111014;4967279;Гранада;1999;39
Оператор call-центра;107857;1325310;Вальядолид;2008;40
Учитель;60328;8277697;Кишинев;2010;38
Медсестра;188571;2773976;Тбилиси;2006;40
Строитель;124412;2070109;Кордова;2018;54
Архитектор;86527;1145573;Осера;2002;18
Программист;118827;7976002;Вроцлав;2021;24
Менеджер;91516;6329243;Таллин;2012;39
Медсестра;88774;4056283;Ла-Корунья;2006;65
Врач;105741;1051176;Сараево;2018;25
Инженер;130552;7361468;Загреб;2002;46
Менеджер;66358;2878658;Белград;2004;42
Менеджер;116443;6605811;Санхенхо;2008;41
Менеджер;119170;9814569;Вильнюс;2001;59
Программист;55243;8727585;Бланес;2019;65
Менеджер;144429;7307465;Астана;2008;32
Менеджер;58577;2163823;Овьедо;2010;63
Медсестра;181180;2565867;Эльче;2022;49
Водитель;57812;8725017;Вроцлав;2014;64
Оператор call-центра;74651;6088384;Баку;2021;39
Учитель;35860;4161423;Бильбао;2014;19
Учитель;199328;7850242;Эль-Пуэрто-де-Санта-Мария;1999;20
Архитектор;49184;9941120;Касерес;2014;52
IT-специалист;193129;7932699;Льейда;2000;53
IT-специалист;190766;9379116;Белград;2000;38
Программист;47367;9337882;Сьюдад-Реаль;2012;34
Строитель;67697;9409135;Любляна;2016;48
Водитель;135438;4024348;Любляна;2006;47
Психолог;96316;5022786;Луго;2009;51
Программист;88269;1620513;Краков;2018;36
Психолог;36801;8146442;Сория;1999;54
Продавец;76057;4854863;Луго;2006;31
IT-специалист;67732;1517593;Минск;2022;39
Инженер;76488;1194978;Барселона;2007;40
Архитектор;186870;3188728;Сараево;2008;45
Косметолог;126784;5314266;Душанбе;2014;21
Повар;169085;1694006;Астана;2004;39
Учитель;162160;2376356;Овьедо;2020;62
Учитель;176506;5920760;Рига;2010;52
Врач;137786;8887886;Фигерас;2008;36
Строитель;176436;5997420;Вильявисиоса;2018;32
Психолог;107258;4295859;Алма-Ата;2016;34
Продавец;159661;8189642;Скопье;2010;47
