job;salary;id;city;year;age
Бухгалтер;159322;6258408;Кадакес;2006;30
Менеджер;127229;7640825;Минск;2020;21
Врач;113664;7084371;Гранада;2016;36
Оператор call-центра;88623;2942320;Любляна;2016;49
Бухгалтер;153767;5555940;Минск;2022;35
Продавец;22753;7433815;Аликанте;2013;41
Продавец;62504;8019942;Алькала-де-Энарес;2002;54
Инженер;144323;3197428;Бишкек;2020;42
Психолог;137384;2228826;Махадаонда;2002;47
Архитектор;94757;8821950;Валенсия;2016;43
IT-специалист;183972;1426545;Валенсия;2015;31
Косметолог;64823;8758320;Санхенхо;2008;32
Водитель;92421;5239780;Эль-Пуэрто-де-Санта-Мария;2012;42
Оператор call-центра;153527;3935322;Мерида;2009;49
IT-специалист;55278;3709814;Хельсинки;2004;41
Инженер;168489;8585680;Трухильо;2014;50
Психолог;171519;5886302;Мадрид;2010;54
Программист;188294;8713829;Сьюдад-Реаль;2006;42
Водитель;95771;5386628;Душанбе;2012;59
Продавец;131954;9830004;Виго;2015;27
Оператор call-центра;65679;8303865;Барселона;2001;29
Архитектор;121183;3616104;Тарраса;2013;62
Врач;126016;5336858;Валенсия;2000;43
Продавец;160136;6592591;Самора;2014;31
Медсестра;85867;3939235;Хихон;2002;25
Оператор call-центра;163264;3189896;Сараево;2005;26
IT-специалист;107515;9128196;Хихон;2017;38
Психолог;113105;2246318;Эльче;2018;45
Психолог;174650;4122460;Белград;2012;64
Водитель;82541;3758544;Белград;2021;19
Архитектор;64828;5941592;Луго;2009;35
Врач;184950;8103819;Лас-Росас;2018;18
Оператор call-центра;114057;5657553;Осера;2016;30
Продавец;180682;6324391;Вроцлав;2009;45
IT-специалист;196656;6862362;Вроцлав;2011;63
Инженер;95513;7942650;Астана;2016;41
Косметолог;51836;1016665;Вальядолид;2015;49
Медсестра;59706;4384618;Фигерас;2013;47
Строитель;129653;1548877;Аликанте;2005;45
IT-специалист;141390;2266493;Бланес;2022;36
Повар;172701;3939518;Сан-Себастьян;2009;22
Повар;139916;3813954;Мерида;2020;25
Учитель;24085;5263369;Тарраса;2007;57
Психолог;198962;7130866;Мерида;2020;40
Косметолог;101233;4100932;Мурсия;2003;25
Менеджер;116437;3096774;Мурсия;2012;65
Врач;48262;2976302;Мурсия;2004;19
IT-специалист;167431;5599220;Сьюдад-Реаль;2004;44
IT-специалист;163531;2901987;Сараево;2002;35
Водитель;141986;7069316;Рига;2006;54
Бухгалтер;90659;9772129;Лас-Росас;2014;40
Врач;118731;8957350;Мурсия;2000;19
Повар;184567;2369344;Тбилиси;1999;52
Врач;140159;1680057;София;2007;51
Продавец;39499;3691595;Вильявисиоса;2011;61
Повар;194522;3382635;Варшава;2019;43
Бухгалтер;85063;6350627;Мадрид;2016;60
Психолог;75437;4766313;Осера;2004;19
Бухгалтер;178249;3275250;Сьюдад-Реаль;2020;54
IT-специалист;69125;6897286;Картахена;2020;30
Строитель;61972;3959132;Афины;2010;18
IT-специалист;23361;1388093;Тудела;2009;52
Бухгалтер;92232;1402688;Виго;2000;44
Программист;140856;5836602;Мерида;2012;61
Оператор call-центра;194631;7565745;Бланес;2004;65
Медсестра;112985;1682373;Астана;2019;31
Медсестра;32418;2383849;Кишинев;2016;59
Медсестра;157088;7080339;Малага;2017;50
Косметолог;106105;8016565;Сантьяго-де-Компостела;2021;18
Повар;59411;7179625;Хихон;2019;59
Повар;91939;3217762;Хельсинки;2009;34
Учитель;72573;6354724;Сеговия;2014;26
Психолог;192549;7670714;Семана;2002;28
Программист;43480;1019147;Бишкек;2017;23
Оператор call-центра;58619;5448026;Афины;2007;25
IT-специалист;91451;4253039;Луго;2015;46
Строитель;87742;7597956;Авилес;2003;25
Учитель;96544;7570073;Авилес;2003;49
IT-специалист;125040;8445385;Вроцлав;2011;63
Оператор call-центра;157074;6474415;Астана;2009;31
Программист;168037;4809681;Прага;2002;54
Психолог;199669;3259034;Картахена;2021;37
Психолог;129959;8458143;Ереван;2001;22
Архитектор;20678;9045900;Сантьяго-де-Компостела;2002;29
Архитектор;151311;1002447;Эльче;2000;48
Врач;180016;9807594;Тирана;2009;29
Строитель;133126;7687032;Эль-Пуэрто-де-Санта-Мария;2017;56
Программист;73081;7478899;Баку;2014;65
Учитель;97672;5338046;Минск;2019;55
Строитель;198396;6504737;Луарка;2000;37
Косметолог;124237;3382046;Кишинев;2003;22
Косметолог;197212;7592524;Эль-Пуэрто-де-Санта-Мария;2000;60
Менеджер;139657;3856158;Баку;2001;56
Водитель;42591;4725902;Бургос;2008;56
Программист;65866;7676977;Астана;2017;23
Программист;100386;7027468;Луго;2016;54
IT-специалист;119443;7348277;Варшава;2012;51
Врач;51659;5132376;Виго;2013;26
IT-специалист;61760;7074685;Скопье;2021;57
IT-специалист;162429;4042543;Будапешт;2004;53
Бухгалтер;73403;8551612;Загреб;2016;38
Оператор call-центра;105130;5128235;Мартоса;2017;61
Врач;109982;3824395;Баку;2015;34
Косметолог;194503;2963517;Москва;2008;18
Оператор call-центра;184107;3638146;Краков;2008;65
Программист;150318;4852715;Картахена;2012;41
Врач;122517;3232144;Эльче;2018;34
Врач;125088;2609610;Ереван;1999;49
Водитель;56249;8533225;Любляна;2021;53
IT-специалист;156225;2157754;Осера;2007;21
Менеджер;142275;5268579;Санкт-Петербург;2008;30
Программист;52792;5311316;Белград;2003;59
Психолог;196700;8711572;Сараево;2000;49
Врач;61987;3906016;Вильявисиоса;2003;35
Психолог;160743;7292257;Астана;2008;50
Строитель;133929;9990967;Афины;2018;44
Повар;42137;7723930;Мадрид;2013;51
Водитель;42396;3229251;Прага;2021;63
Косметолог;45692;6665234;Мартоса;2006;37
Врач;185169;5966107;Монсон;2021;59
IT-специалист;129400;9877109;Вальядолид;2007;28
Учитель;153541;5672611;Алма-Ата;2019;53
Косметолог;117206;9364606;Пласенсия;2019;25
Архитектор;192053;9533237;Севилья;2010;48
Программист;120989;3476778;Вальядолид;2017;25
Продавец;78316;5264569;Пласенсия;2018;40
Учитель;54599;2793626;Хихон;2002;47
Косметолог;108315;6314466;Москва;2002;52
Учитель;163501;9027845;Севилья;2003;40
Менеджер;180231;7688445;Тирана;2000;58
Бухгалтер;24627;4630625;Мартоса;2017;60
Психолог;79556;6490453;Артейхо;2003;53
Оператор call-центра;26163;7991596;Душанбе;2022;63
Менеджер;87152;7069491;Санхенхо;2014;59
Бухгалтер;110867;8597571;Куэнка;2016;46
Продавец;143523;5934150;Вильнюс;2007;44
Менеджер;195405;5566015;Касерес;2017;44
Повар;193716;7288977;София;2012;34
Программист;104794;6635482;Санкт-Петербург;2009;35
Продавец;49768;3061739;Вильнюс;2007;41
Медсестра;74146;6152668;Сория;2005;22
Водитель;133881;2188673;Прага;2010;20
Продавец;80342;5892513;Тбилиси;2006;37
Программист;181022;5174702;Санхенхо;2001;21
Учитель;174745;3289809;Малага;2000;45
Оператор call-центра;183491;3660653;Куэнка;2016;20
Повар;156665;1884080;Любляна;2018;63
Оператор call-центра;191633;6553026;Баку;2010;18
Менеджер;69046;1411860;Санкт-Петербург;2001;39
Бухгалтер;96003;7965669;Мурсия;2020;37
Продавец;161989;7980959;Луарка;2018;47
Врач;126768;7052442;Хихон;2015;56
Архитектор;31322;9334872;Артейхо;2006;20
Программист;22121;9998627;Загреб;2003;52
Водитель;49439;5303037;Севилья;2006;54
Водитель;62329;4605373;Луго;2020;34
Учитель;73760;8936986;Астана;2011;33
Психолог;161333;4252742;Астана;2004;19
Архитектор;129287;5972641;Рига;2016;23
Учитель;73926;2699331;Санкт-Петербург;2016;41
Врач;74702;6175751;Сьюдад-Реаль;2007;19
Программист;62213;6812719;Камбадос;2015;20
Водитель;49606;3245346;Артейхо;2013;56
Строитель;191435;3925240;Осера;2005;42
Оператор call-центра;153400;3176707;Камбадос;2001;44
Инженер;94106;1220305;Сеговия;2018;19
Бухгалтер;53686;5355858;Хихон;1999;47
Бухгалтер;48711;2828117;Минск;2017;50
Программист;104231;4558651;Артейхо;2016;20
Программист;127167;7896845;Авилес;2012;23
Повар;79965;2989858;Эль-Пуэрто-де-Санта-Мария;2011;60
Повар;104997;9139023;Астана;2020;49
Оператор call-центра;116602;2843105;Барселона;2021;65
Бухгалтер;34283;6339778;Тирана;2003;38
Инженер;23941;1366330;Малага;2014;27
Менеджер;171759;1322586;Алма-Ата;2002;29
Повар;198518;5602142;Овьедо;2004;26
Инженер;42360;1248094;Бишкек;2008;51
Архитектор;158506;2310674;Овьедо;2018;27
Медсестра;55875;9394840;Скопье;2022;32
Водитель;128329;7643335;Прага;2021;49
Психолог;44151;4489432;Бильбао;2010;63
Оператор call-центра;74404;8643830;Санкт-Петербург;2008;32
Программист;116327;7493065;София;2008;33
Инженер;23701;6532707;Ереван;2015;55
Строитель;56994;7801750;Хихон;2009;19
Бухгалтер;22931;2931128;Санхенхо;2009;65
Строитель;117402;2814305;Кишинев;2005;45
Медсестра;22944;7624946;Мадрид;2015;34
Водитель;47674;8135325;Сантьяго-де-Компостела;2003;26
Медсестра;106522;7676743;Москва;2004;55
Архитектор;168629;8109700;Лас-Росас;2001;43
Инженер;66451;4317074;Тирана;2017;37
IT-специалист;137672;8829375;Тирана;2004;39
IT-специалист;162562;5184230;Вроцлав;2013;57
Учитель;73153;2457614;Вальядолид;2018;49
Архитектор;85264;9094478;Пласенсия;2021;19
Косметолог;121079;4508159;Овьедо;2013;40
Продавец;50236;1447096;Белград;2008;52
Оператор call-центра;189958;1227005;Санхенхо;2011;36
Водитель;112819;4848798;Хихон;2012;22
Строитель;116608;2266450;Минск;2002;35
Оператор call-центра;25704;5219203;Сеговия;2003;38
Оператор call-центра;78192;9470056;Эль-Пуэрто-де-Санта-Мария;2014;64
Врач;61575;7851805;Ереван;2021;31
Инженер;162148;9013273;Мартоса;2019;58
