job;salary;id;city;year;age
Повар;168103;1089116;Кадакес;2022;60
Бухгалтер;107621;5950665;Севилья;2002;58
Строитель;68525;3646679;Монсон;2010;33
Архитектор;39953;3689118;Картахена;2014;28
Программист;47629;5800635;Афины;2001;60
Врач;47869;3173547;Рига;2002;39
Строитель;113947;8422089;Мадрид;2021;54
Оператор call-центра;198755;6250377;Вроцлав;2006;26
Медсестра;65384;1222315;Любляна;2008;20
Продавец;65498;2978975;Мерида;1999;61
Продавец;183835;7258594;Санкт-Петербург;2014;36
Повар;29424;9339849;Любляна;2021;20
Программист;197375;2798875;Хихон;2014;64
Инженер;152067;2282456;Луго;2007;57
Повар;171101;6315391;Самора;2002;52
Психолог;32388;7965127;Загреб;2012;23
Менеджер;91958;7560061;София;2018;48
IT-специалист;88869;1026892;Будапешт;2016;34
Учитель;150323;4628120;Трухильо;2014;18
Косметолог;97451;8727005;Луго;2022;47
Врач;55205;6297503;Вильявисиоса;2016;28
Строитель;43486;7000901;Минск;2017;52
Косметолог;47309;2654317;Мартоса;2014;58
Оператор call-центра;68874;6078961;Осера;2018;57
Оператор call-центра;165826;7657403;Любляна;2011;64
Бухгалтер;143524;8887769;Сан-Себастьян;2020;48
Психолог;100944;9548431;Гранада;2012;25
Водитель;98204;1351521;Алма-Ата;2001;23
Продавец;195261;8622473;Артейхо;2003;23
Продавец;129394;8189929;Аликанте;2017;26
Инженер;102779;4217854;Гранада;2018;58
Архитектор;173138;2894872;Семана;2018;30
Строитель;48352;9667397;Эль-Пуэрто-де-Санта-Мария;2017;33
Архитектор;187768;2680969;Кишинев;2012;23
Строитель;161473;2333902;Эльче;2004;34
Бухгалтер;108258;7848235;Бургос;2019;41
IT-специалист;56340;4473277;Вильявисиоса;2014;44
Учитель;175906;1721360;Эль-Пуэрто-де-Санта-Мария;2007;46
Инженер;48964;9565185;Артейхо;2012;24
Психолог;178401;2140675;Эльче;2022;40
IT-специалист;106248;1814689;Овьедо;2021;65
Учитель;77230;5250152;Пласенсия;2001;56
Продавец;134462;8786154;Ла-Корунья;2000;52
Медсестра;131475;8448767;Москва;2002;23
IT-специалист;124469;8596241;Барселона;2008;22
Водитель;124266;8135893;Алькала-де-Энарес;2012;62
Врач;95484;2150552;Хихон;2015;59
Косметолог;197016;3166012;Баку;2005;57
Программист;171652;6003245;Санкт-Петербург;2004;62
IT-специалист;196986;6561157;Подгорица;1999;60
Программист;89226;6726803;Пласенсия;2012;46
Водитель;150418;5818303;Севилья;2002;38
IT-специалист;94471;7422184;Сан-Себастьян;2010;47
Менеджер;85369;2574609;Скопье;2021;49
IT-специалист;144346;9472699;Семана;2002;57
Повар;53823;4337862;Любляна;2001;19
Программист;73437;7310821;Тбилиси;2013;45
Инженер;51254;1503790;Льейда;2021;39
Строитель;184039;9450547;Подгорица;2018;64
Продавец;76767;1716452;Баку;2003;49
Архитектор;79243;5633429;Тирана;2007;65
Строитель;172087;1727934;Тирана;2013;34
Программист;93660;3536465;Ташкент;2021;18
Менеджер;102627;8388050;Сан-Себастьян;2011;49
IT-специалист;144816;2539153;Пласенсия;2014;21
Оператор call-центра;91367;2944832;Тарраса;2001;19
Повар;175551;5755086;Вильнюс;2012;18
Оператор call-центра;33993;6430767;Мадрид;2015;20
Архитектор;177788;5749007;Тудела;2006;30
Врач;163392;8450473;Картахена;2021;51
Медсестра;135959;8723484;Хихон;2016;57
Психолог;54212;3481554;Камбадос;2001;18
Медсестра;199215;7084253;Загреб;2002;64
Психолог;175695;5050291;Камбадос;2016;36
Строитель;103314;3355297;Аликанте;2019;41
Повар;184418;7739166;Вроцлав;1999;34
Учитель;175355;4377210;Ташкент;2019;42
Повар;52959;1195156;Навалькарнеро;2015;64
Бухгалтер;132393;3507228;Пласенсия;2005;21
Повар;153551;7590133;Сория;2009;37
Строитель;42393;6230450;Тудела;2008;53
Архитектор;32917;4777445;Рига;2003;25
Бухгалтер;83860;4991496;Пласенсия;2021;60
Учитель;101855;5692611;София;2021;22
Повар;145940;6111803;Кадакес;2013;44
Медсестра;170835;3590243;Алькала-де-Энарес;2006;50
Строитель;181283;1034869;Эль-Пуэрто-де-Санта-Мария;2002;55
Программист;171483;7473175;Тирана;2002;25
Бухгалтер;40668;6077632;Кадакес;2021;55
Архитектор;138346;7357705;Будапешт;2001;40
IT-специалист;103032;1027252;Луго;2015;26
Программист;62152;4980872;Подгорица;2003;55
Учитель;38280;7294278;Сан-Себастьян;2009;48
Оператор call-центра;157905;4367489;Льейда;2015;35
Оператор call-центра;34764;9819008;Баку;2009;23
Психолог;161100;2799489;Скопье;2008;42
Архитектор;142435;1359959;Минск;2009;61
Повар;83173;3022672;Загреб;2011;64
Психолог;41948;3549742;Баку;2015;33
Архитектор;109399;5588071;Сеговия;2020;30
Повар;169816;3394584;Астана;2007;51
Продавец;196241;6449020;Астана;2018;20
Бухгалтер;108722;6702131;Москва;2000;37
