job;salary;id;city;year;age
Водитель;40099;2723251;Ташкент;2011;51
Менеджер;158563;8259410;Таллин;2010;64
IT-специалист;96962;2899998;Скопье;2014;36
Оператор call-центра;65051;5516027;Варшава;2002;62
Врач;122323;9568883;Подгорица;2012;62
Медсестра;72602;7591510;Алма-Ата;2021;53
Косметолог;51218;6269113;Мурсия;2017;59
Учитель;104292;1699568;Семана;2003;19
Повар;124544;4067555;Сантьяго-де-Компостела;2013;18
Архитектор;86384;2870122;Алькала-де-Энарес;2022;42
Оператор call-центра;92429;9631416;Барселона;2006;30
Психолог;197157;2365964;Фигерас;2002;58
Инженер;198769;1100224;Мартоса;2011;64
Архитектор;52376;6398015;Сьюдад-Реаль;2007;18
Медсестра;76247;8670455;Загреб;2020;64
Учитель;80180;1480114;Сьюдад-Реаль;2003;62
Бухгалтер;96010;3920946;Мартоса;2008;41
Оператор call-центра;22125;6030904;Москва;2019;42
Строитель;106182;3117394;Вильявисиоса;2001;48
Продавец;97012;5522884;Тирана;2021;52
Повар;140656;5186776;Подгорица;2018;47
Психолог;113936;6419663;Бургос;2018;49
Менеджер;158110;6176738;Вильнюс;1999;56
Продавец;145470;4447050;Луго;2010;27
Водитель;80668;7516831;Навалькарнеро;2016;56
Продавец;49698;1560380;Баку;2016;23
Менеджер;56568;6422530;Фигерас;2000;41
Врач;121689;3948623;Картахена;2022;64
Строитель;167752;5189358;Любляна;2018;61
Строитель;199825;1998254;Овьедо;2007;34
Косметолог;50042;9147186;Камбадос;2007;61
Врач;193394;8371351;Краков;2006;44
Инженер;129956;8311196;Артейхо;2007;65
Менеджер;134471;4482055;Краков;1999;20
Менеджер;26519;1213636;Кордова;2014;33
Строитель;123295;1178500;Рига;2014;49
IT-специалист;80815;4098096;Афины;2000;25
Косметолог;164717;5825489;Варшава;2008;33
Оператор call-центра;43992;2376433;Бургос;2006;40
Водитель;94357;8730448;Будапешт;2004;41
Строитель;51276;1922444;Осера;2005;44
Учитель;160796;9915471;Луго;2022;29
Психолог;42359;1252421;Ташкент;2005;41
Врач;177062;9276199;Эль-Пуэрто-де-Санта-Мария;2022;46
Продавец;198037;2539767;Валенсия;2011;46
IT-специалист;20195;2717445;Бильбао;2005;41
Психолог;143782;2777391;Скопье;2010;22
Строитель;134812;3172959;Кишинев;2021;60
Врач;94278;4605794;Варшава;2019;31
Менеджер;143329;2795538;Ла-Корунья;2000;41
Менеджер;34461;8949027;Мадрид;2001;41
Психолог;101335;7847534;Афины;2006;29
Архитектор;175026;1990205;Гранада;2013;59
IT-специалист;42050;5432411;Подгорица;1999;55
Программист;199954;2793520;Тбилиси;2020;41
Строитель;22694;2224131;Тбилиси;2019;28
Медсестра;137301;5422340;Мартоса;2015;29
Учитель;78226;9604524;Гранада;2012;37
Косметолог;168956;5282470;Хихон;2009;46
Водитель;121884;5329360;Артейхо;2006;43
Инженер;113255;4785144;Сараево;2001;60
Врач;184580;9379208;Овьедо;2001;56
Повар;193454;8358878;София;2008;33
Оператор call-центра;173369;2714751;Осера;2003;34
Бухгалтер;33792;6478992;Баку;2001;48
Строитель;131613;7311458;Рига;2012;20
Строитель;102796;2587862;Бишкек;2010;29
Медсестра;94018;8522330;Вильявисиоса;2017;30
Учитель;139599;4570119;Ла-Корунья;2012;36
Архитектор;168599;5187309;Овьедо;2008;58
Бухгалтер;173511;7897271;Варшава;2019;54
Медсестра;68567;7171274;Картахена;2005;56
Медсестра;90930;4555907;Варшава;2012;40
Менеджер;182361;1204559;Аликанте;2011;30
Архитектор;52605;4958178;Луарка;2010;52
IT-специалист;58171;9640297;Санхенхо;2003;50
Менеджер;184623;1150264;Рига;2007;61
Косметолог;161586;5303653;Бургос;2008;25
Архитектор;100423;7625977;Тарраса;2011;35
Медсестра;36958;2837743;Минск;2015;44
Бухгалтер;41018;7164550;Луго;2010;59
Косметолог;89760;8671696;Вильнюс;2002;57
Продавец;101676;7272632;Рига;2021;24
Косметолог;104818;4068213;Навалькарнеро;2014;18
Инженер;54440;4964291;Виго;2018;38
Программист;162761;1126109;Санхенхо;2021;46
Врач;77332;9914321;Бланес;2015;30
Продавец;129810;1853616;Эль-Пуэрто-де-Санта-Мария;2018;22
Бухгалтер;34710;9356204;Овьедо;2013;55
Врач;117712;5799671;Лас-Росас;2014;31
Учитель;189895;4388342;Картахена;2008;22
Архитектор;189742;3330494;Малага;2018;28
IT-специалист;88858;9327502;Лас-Росас;1999;43
Врач;54788;1178547;Картахена;2001;60
Менеджер;174369;8832143;Вальядолид;2003;36
Повар;20317;1740939;Сория;2015;54
Архитектор;58200;6932879;Камбадос;2009;48
Программист;174676;8054310;Загреб;2010;35
Водитель;141497;9274402;Сан-Себастьян;2009;36
Бухгалтер;176421;8319315;Махадаонда;2005;53
Повар;48236;5518011;Душанбе;2004;32
Учитель;49759;7266792;Сараево;2011;50
Программист;66304;7212410;Касерес;2002;41
Инженер;169141;9383771;Тбилиси;2003;22
Бухгалтер;187721;9949938;Краков;2013;30
IT-специалист;115692;7646884;Льейда;2010;31
IT-специалист;134669;2654024;Любляна;1999;40
Медсестра;146619;2499229;Мадрид;2016;46
Архитектор;148849;6157309;Семана;2000;57
Программист;132717;1430504;Картахена;2011;43
Оператор call-центра;115182;1513422;Хихон;2021;21
IT-специалист;122302;6266273;Фигерас;2020;47
Программист;45417;8942498;Гранада;2003;43
Психолог;81721;4032159;Мурсия;2004;23
Повар;180602;1995069;Тирана;2008;51
Психолог;118864;6594904;Алькала-де-Энарес;2007;64
Водитель;35789;9528430;Бланес;1999;51
Медсестра;23666;6785822;Монсон;2003;60
Косметолог;136570;2927946;Хихон;2004;39
Медсестра;111181;5095005;Картахена;2012;48
Продавец;95434;7178490;Таллин;2008;30
Косметолог;168615;8884854;Сантьяго-де-Компостела;1999;46
Косметолог;110967;4348276;Бишкек;2017;41
Менеджер;195373;1059777;Махадаонда;2014;24
Продавец;118269;3807977;Вроцлав;2003;34
Повар;51507;4576478;Алма-Ата;2009;55
Менеджер;71138;6545818;Эльче;2020;55
Строитель;179634;3046086;Тбилиси;2010;20
Инженер;106339;9925960;Прага;2020;21
Медсестра;162788;5964599;Хельсинки;2022;37
Программист;199828;4119121;Санкт-Петербург;2000;54
Строитель;33564;2908168;Махадаонда;1999;52
Психолог;22863;2587213;Навалькарнеро;2008;56
Повар;112996;1787431;Барселона;2012;57
Менеджер;21648;1799921;Эльче;2017;23
Косметолог;35964;6349589;Фигерас;2012;34
IT-специалист;185101;5343795;Осера;2006;40
Продавец;198449;5317612;Тирана;2012;27
Водитель;166428;1149599;Санхенхо;2016;65
Оператор call-центра;148310;7492107;Ла-Корунья;2016;43
Повар;115894;7881144;Астана;2007;47
Бухгалтер;50870;5277464;Вальядолид;1999;22
Водитель;189599;5649522;Кишинев;2003;37
Медсестра;151848;3836782;Вроцлав;2011;56
IT-специалист;195572;9754907;Бишкек;2006;20
