job;salary;id;city;year;age
Водитель;104842;3445147;Тарраса;2018;19
Повар;186780;4286584;Тбилиси;2012;38
Косметолог;41173;9526522;Пласенсия;2005;23
Косметолог;133621;2978496;Вальядолид;2019;41
Менеджер;153517;5969873;Варшава;2019;50
Водитель;70124;4925640;Луго;2013;38
Учитель;178527;1247022;Сория;2015;64
Программист;25853;3157350;Артейхо;2005;45
Программист;115449;3000148;Кадакес;2002;45
Врач;141828;4162803;Картахена;2003;33
Строитель;62171;8719325;Вроцлав;2003;42
Медсестра;111870;8627946;Камбадос;2007;32
Менеджер;131544;9596631;Будапешт;2000;64
Архитектор;79977;9697895;Камбадос;2003;30
Программист;199113;4760813;Тбилиси;2015;37
IT-специалист;50662;5094346;Гранада;2008;38
Оператор call-центра;162622;5488718;Осера;2007;56
Учитель;86986;4649777;Подгорица;2001;59
Строитель;179160;4485142;Сан-Себастьян;2019;51
Оператор call-центра;58256;9653452;Барселона;2001;51
Учитель;64883;7453520;Луарка;2018;20
Программист;120367;3722573;Минск;2015;44
Строитель;106537;1810836;Фигерас;2014;22
Бухгалтер;124233;9552573;Сараево;1999;18
Оператор call-центра;20552;1950988;Бишкек;2016;38
Повар;39807;7373688;Тарраса;2010;43
Продавец;64424;6651120;Тудела;1999;19
Учитель;97643;4662317;Малага;2004;65
Инженер;135015;6559647;Мартоса;2006;23
Медсестра;41567;5449619;Бланес;2010;55
Водитель;34833;1828969;Эльче;2018;37
IT-специалист;189259;7068156;Сантьяго-де-Компостела;2019;58
Медсестра;67675;5523298;Кишинев;2022;54
Продавец;92104;5508352;Хихон;2022;52
IT-специалист;155645;2372364;Лас-Росас;2012;64
Строитель;127801;2435941;Ташкент;2016;26
Менеджер;73385;1566234;Хихон;2010;28
Бухгалтер;39985;5177481;Сеговия;2009;34
Учитель;142967;5274442;Эльче;2012;29
Повар;68003;9100713;Скопье;2020;40
Инженер;116294;8409198;Картахена;2009;61
Психолог;35573;1311305;Навалькарнеро;2005;53
Строитель;188160;2536157;Афины;2004;30
Инженер;51497;8922481;Мартоса;1999;53
Психолог;170617;1308409;Навалькарнеро;2008;53
Продавец;176783;7393104;Бильбао;2021;39
Повар;191091;2002070;Тирана;2000;64
Оператор call-центра;171844;5017410;Камбадос;2018;57
Врач;60652;1195701;Осера;2013;54
Оператор call-центра;161720;4539276;Ереван;2014;38
Повар;167811;4102782;Сан-Себастьян;2001;60
Водитель;123935;7573162;Бишкек;2010;34
Медсестра;38489;5930862;Осера;2015;30
Врач;113218;6843360;София;2000;42
IT-специалист;95889;8911493;Баку;2007;61
Инженер;163064;9412232;Бильбао;2010;63
Архитектор;169766;5789758;Бишкек;2006;32
IT-специалист;40465;5585112;Малага;2005;30
Архитектор;103566;9673649;Кишинев;2007;42
IT-специалист;172251;4642406;Мерида;2020;54
Архитектор;178154;2845509;Хельсинки;2015;36
Менеджер;96427;1639846;Загреб;2016;57
Строитель;57257;9632676;Фигерас;2005;51
Строитель;179259;6640149;Луарка;2016;21
Продавец;182083;3155452;Тудела;2011;37
Архитектор;47065;1267116;Вильявисиоса;2002;47
Водитель;34489;8414262;Москва;2000;28
IT-специалист;70200;3343728;Навалькарнеро;2021;43
Повар;196170;7325174;Касерес;2008;31
Медсестра;52959;7611019;Виго;2002;48
Психолог;114829;2242882;Ереван;2013;30
Косметолог;31453;6802123;Овьедо;2017;50
Повар;109495;8328720;Кадакес;2007;29
IT-специалист;125504;6066359;Артейхо;2018;51
Архитектор;104051;4169213;Ла-Корунья;1999;63
Врач;30759;2525814;Мурсия;2015;45
Программист;139806;9464045;Ереван;2020;60
Менеджер;113722;9368749;Малага;2007;52
Бухгалтер;126856;4727935;Луго;2012;48
Бухгалтер;184627;6288877;Артейхо;2007;45
Программист;126699;2683694;Вальядолид;2018;33
Строитель;185023;7642755;Тбилиси;2005;45
Косметолог;32053;2022660;Куэнка;2017;55
Продавец;45341;8351396;Хихон;2006;40
Архитектор;24161;7801154;Семана;2013;48
Психолог;32860;1794749;Махадаонда;2019;20
Программист;44531;7851526;Пласенсия;2002;31
Косметолог;40968;6244566;Прага;2021;50
IT-специалист;110360;7337180;Севилья;2016;31
Медсестра;151926;3815495;Сан-Себастьян;2009;64
Медсестра;111988;2493216;Монсон;2018;39
Учитель;55669;4771591;Мартоса;2017;52
Архитектор;158702;4607182;Хельсинки;2018;52
Повар;189083;7657485;Махадаонда;2020;25
Продавец;50675;7652391;Вильявисиоса;2017;45
Учитель;40163;4650409;Таллин;2018;18
Менеджер;181423;8267679;Хихон;2013;44
IT-специалист;106861;6866298;Сория;2018;48
Косметолог;41666;3736273;Овьедо;2012;26
Косметолог;27834;2832794;Вильявисиоса;2008;51
Учитель;89322;9752410;Таллин;2022;46
