job;salary;id;city;year;age
Бухгалтер;110347;5278876;Загреб;2021;46
Продавец;180001;3401927;Ла-Корунья;2020;19
Водитель;33141;4640294;Сьюдад-Реаль;2013;48
Менеджер;21071;8625817;Душанбе;2019;20
Программист;145639;5454999;София;2022;23
IT-специалист;199474;7840751;Хихон;2006;52
Программист;126159;2943763;Алькала-де-Энарес;2008;53
Психолог;47768;4068703;Краков;2015;30
Строитель;143638;6343784;Рига;2020;19
Учитель;65022;3989846;Аликанте;2019;31
Менеджер;125791;4432142;Краков;2009;24
Инженер;117452;7760519;Навалькарнеро;2003;40
Оператор call-центра;79918;9791040;Хихон;2009;27
Инженер;112526;1775542;Минск;2021;18
Водитель;143750;9701794;Ереван;2017;18
Продавец;140910;7985654;Белград;2021;58
Бухгалтер;198373;9115680;Самора;1999;49
Архитектор;50747;3812274;Вильнюс;2021;53
Оператор call-центра;188245;3407539;Таллин;2018;58
Учитель;86170;3957803;Валенсия;2015;59
Врач;129893;9885622;Самора;2019;54
Строитель;25803;4651006;Самора;2015;36
Учитель;160006;8035489;Тбилиси;2017;59
Учитель;49787;7413280;Тарраса;2010;23
Оператор call-центра;55849;9593910;Кишинев;2012;30
Продавец;87806;5676698;Вроцлав;2021;20
Оператор call-центра;195697;7238444;Артейхо;2003;31
Врач;44789;1349409;Кордова;1999;28
Психолог;95306;2793865;Любляна;2020;43
Менеджер;190127;1390354;Эль-Пуэрто-де-Санта-Мария;2006;35
Строитель;197555;7777947;Фигерас;2006;34
Оператор call-центра;94429;8138943;Ла-Корунья;2016;44
Медсестра;37477;7828709;Подгорица;2022;29
Менеджер;153381;2801577;Виго;2003;28
Оператор call-центра;24103;8402868;Бильбао;2015;38
Водитель;62144;9038187;Севилья;2010;37
Медсестра;89800;2274888;Любляна;2000;53
Программист;194006;5849363;Хельсинки;2017;54
Врач;115977;2119778;Скопье;2014;38
Косметолог;154591;8339863;Вильнюс;2002;49
Психолог;56027;4930932;Малага;2009;49
Медсестра;155168;4217206;Кадакес;1999;55
Менеджер;83410;7890543;Сьюдад-Реаль;2001;18
Менеджер;143771;3002715;Мадрид;2005;57
Менеджер;62268;8143083;Любляна;2009;36
Психолог;138776;4600656;Осера;2020;46
Программист;127680;2215585;Луарка;2003;60
Учитель;102300;7802313;Махадаонда;2007;58
Медсестра;146238;6934212;Мартоса;2001;39
IT-специалист;172338;1351292;Варшава;2006;36
Строитель;102827;6457383;Навалькарнеро;2022;31
Медсестра;101698;8140392;Бильбао;2009;37
Врач;132906;8004652;Сьюдад-Реаль;2001;38
Инженер;90159;8433090;Лас-Росас;2003;59
Менеджер;41354;2663199;Ташкент;2006;32
Косметолог;130025;3890765;Мартоса;1999;51
Учитель;34059;9390421;Бильбао;2000;59
Менеджер;190310;7377440;Картахена;2018;64
Продавец;112505;9897301;Валенсия;2010;24
Психолог;36662;1903033;Ташкент;2008;32
Косметолог;69620;9217252;София;2012;32
Бухгалтер;171478;3995976;Аликанте;2021;31
Программист;128602;5609913;Скопье;2022;65
Косметолог;48914;4463418;Монсон;2008;35
Психолог;61714;8590871;Осера;2004;48
Инженер;140437;8553144;Минск;2012;42
Продавец;102094;7152238;Краков;2007;25
Косметолог;47312;5410699;Сория;2002;33
Строитель;42121;8945915;Осера;2018;65
Архитектор;118023;7420065;Хельсинки;2014;45
Оператор call-центра;58866;6511981;София;2014;18
Бухгалтер;148656;1675877;Овьедо;2002;33
Архитектор;105990;4079228;Ереван;2010;48
Косметолог;97034;9140373;Мартоса;2015;63
Продавец;197628;5091084;Любляна;2022;58
Бухгалтер;99004;8428140;Рига;2000;20
Архитектор;95425;1404891;Вальядолид;2017;60
Инженер;140141;2414253;Ереван;2009;56
Менеджер;81638;8197062;Вильнюс;2015;21
Оператор call-центра;154888;9956230;Хельсинки;2012;63
Строитель;163331;1843995;Камбадос;2011;47
Программист;51943;4131242;Лас-Росас;2011;44
Врач;100863;2473278;Вильнюс;2008;63
IT-специалист;114458;5225184;Льейда;2004;18
Психолог;176276;9916674;Прага;2014;47
Косметолог;86143;6248419;Рига;2003;50
Оператор call-центра;59247;9242224;Льейда;1999;62
Учитель;86749;7560742;Вильявисиоса;2014;30
Повар;136320;3584659;Вроцлав;2015;18
Продавец;136418;6053198;Фигерас;2019;54
Косметолог;146215;5671941;Бишкек;2010;37
Учитель;126279;3608012;Хихон;2009;44
Инженер;89071;8887032;Навалькарнеро;2010;45
Оператор call-центра;109747;2769124;Ташкент;2002;65
Психолог;93336;9593052;Алма-Ата;2021;19
Водитель;42126;2393453;Варшава;2004;24
Бухгалтер;128483;7564164;Эльче;2005;39
IT-специалист;137496;1825042;Рига;2018;58
Менеджер;92727;4018459;Хельсинки;2009;36
Повар;67562;1067722;Севилья;2008;35
Менеджер;154192;2364451;Кишинев;2003;61
Архитектор;100707;6032474;Сьюдад-Реаль;2014;51
Водитель;146590;5939728;Овьедо;2008;21
Водитель;59006;4281019;Белград;2001;26
Психолог;64068;9656214;Кишинев;2020;55
Инженер;112682;2959797;Астана;2021;37
Косметолог;42746;4413171;Эль-Пуэрто-де-Санта-Мария;2014;50
Архитектор;113612;2685675;Вальядолид;2022;46
Бухгалтер;141272;8489886;Виго;2011;58
Учитель;109682;4839750;Сеговия;2011;59
Программист;95050;6187686;Хельсинки;2012;42
Оператор call-центра;124041;4380528;Сеговия;2017;45
Повар;132430;9681870;Лас-Росас;2000;25
Психолог;25066;3719358;Барселона;2012;33
Врач;103665;8124026;Кадакес;2005;44
Водитель;135878;7676368;Кишинев;2003;33
