job;salary;id;city;year;age
IT-специалист;104286;4777133;Краков;2016;34
Повар;49230;3272583;Астана;2010;60
Бухгалтер;111561;8391623;Кадакес;2005;40
Водитель;180772;9521833;Ла-Корунья;2014;52
Инженер;67197;8908682;Касерес;2002;60
Психолог;33204;8172926;Ла-Корунья;2019;33
Менеджер;63303;4676409;Вальядолид;2009;20
Косметолог;52930;9542622;Мадрид;2002;50
Продавец;68437;2696284;Москва;2006;26
Косметолог;112687;8371885;Минск;2000;53
Врач;72377;6883334;Ташкент;2000;43
Программист;137995;5612964;Вильявисиоса;2012;59
Программист;46457;2138756;Тирана;2018;49
IT-специалист;44414;2742136;Варшава;1999;65
Водитель;173978;9026169;Бургос;2014;61
Косметолог;168336;4395939;Таллин;2022;35
Инженер;149550;5414603;Сеговия;2017;33
Косметолог;164750;4854920;Касерес;2007;46
Менеджер;32472;9178974;Рига;2016;32
Программист;41081;3221160;Трухильо;2009;59
Медсестра;76595;1765294;Куэнка;2002;44
Инженер;151663;7843778;Скопье;2009;60
Учитель;173366;2949403;Рига;2011;55
Психолог;173022;7766415;Севилья;2005;35
Косметолог;148932;4481250;Вильявисиоса;2013;41
Водитель;110955;5463176;Любляна;2000;37
Менеджер;176839;9393075;Эль-Пуэрто-де-Санта-Мария;2004;39
Медсестра;139828;2021512;Мартоса;1999;22
Инженер;87236;7749142;Мартоса;2020;38
Врач;119876;4386749;Афины;2021;51
Медсестра;192659;4230646;Тарраса;2001;41
Программист;69148;1205719;Валенсия;2002;43
Косметолог;44630;7074653;Ла-Корунья;2007;48
Оператор call-центра;154484;9338177;Кордова;2014;56
Архитектор;135009;5903442;София;2018;26
Косметолог;88742;5326375;Сан-Себастьян;2014;42
Бухгалтер;106626;4549135;Таллин;2021;58
Инженер;25995;4579220;Сория;2003;61
Строитель;34071;1181941;Самора;2014;28
Учитель;194085;5602519;Сан-Себастьян;2022;47
Бухгалтер;73283;4968413;Рига;2022;48
Врач;107715;2001545;Махадаонда;2013;21
Программист;178905;1246849;Мурсия;2010;32
IT-специалист;62464;4198661;Осера;2003;34
IT-специалист;120724;7995705;Рига;2014;50
Психолог;152049;8188569;Мерида;2021;19
Бухгалтер;186001;8256175;Мартоса;1999;64
Продавец;132308;1687149;Бланес;2018;32
Медсестра;172566;5104297;Краков;2014;37
IT-специалист;181252;5245500;Эльче;1999;38
Продавец;196583;1913825;Любляна;2010;55
Менеджер;196686;9594817;Эль-Пуэрто-де-Санта-Мария;2022;29
Повар;49607;5684623;Картахена;2008;41
Водитель;91845;3767609;Навалькарнеро;2003;25
Психолог;24552;8996332;Махадаонда;2016;58
Медсестра;54319;5567701;Сан-Себастьян;2011;19
IT-специалист;81094;2148211;Алма-Ата;1999;42
Косметолог;58448;5184740;Минск;2018;41
Продавец;61933;9066908;Афины;2000;23
Косметолог;129280;9934791;Мадрид;2011;40
Психолог;140796;1660240;Трухильо;1999;20
Инженер;184718;8121284;Валенсия;2008;62
Бухгалтер;196390;3643751;Минск;2004;55
Продавец;61087;6172161;Луго;2021;50
Строитель;85448;2590551;Монсон;2003;58
Медсестра;55238;3764039;Вальядолид;2016;65
