job;salary;id;city;year;age
Программист;115173;4331096;Таллин;2013;43
Программист;199287;1273100;Бургос;2002;40
Менеджер;114445;2023243;Мартоса;2001;31
Менеджер;32172;3017129;Гранада;2021;23
Программист;165917;5220090;Баку;2000;36
Косметолог;159730;2339752;Семана;2001;45
Программист;196083;7131218;Хельсинки;2017;57
Инженер;141049;6374906;Загреб;2016;61
Строитель;124551;6240696;Белград;2022;58
Психолог;116667;1379843;Трухильо;2008;49
Психолог;136228;1186033;Санхенхо;2005;64
Повар;180000;6948377;Осера;2008;33
Продавец;96512;9627102;Ла-Корунья;2000;24
Продавец;124820;8049426;Эльче;2013;29
Косметолог;114032;3435764;Москва;2016;42
Психолог;27558;9213812;Любляна;2021;41
Косметолог;128939;1339497;Санхенхо;2015;64
Продавец;66477;6172099;Варшава;2004;48
Программист;28710;7231817;Сеговия;2004;19
Программист;23548;7169842;Любляна;2001;36
Повар;53606;3703949;Касерес;2009;23
Оператор call-центра;68633;5118814;Вроцлав;2019;27
Медсестра;46070;8107468;Алма-Ата;2000;44
Психолог;23050;7039138;Алькала-де-Энарес;2014;59
Врач;135787;8511201;Эльче;2017;41
Программист;32894;6754209;Подгорица;2022;41
Оператор call-центра;94022;9118392;Сьюдад-Реаль;2013;50
Косметолог;154386;4358667;Сеговия;2019;25
IT-специалист;137473;8495010;Льейда;2018;38
Повар;86596;9652640;Любляна;2019;44
Архитектор;28623;4585036;Малага;2001;22
Учитель;33211;7723218;Душанбе;2017;58
Повар;168300;8562093;Тудела;2022;23
Психолог;33121;8360397;Вальядолид;2005;36
Продавец;43356;8411350;Краков;2015;20
Бухгалтер;68003;3972419;Алькала-де-Энарес;2010;31
Косметолог;23361;3905019;Тбилиси;2009;21
Менеджер;31249;7046355;Тудела;2000;55
Водитель;94953;3542618;Сьюдад-Реаль;2012;21
Инженер;117510;7905595;Аликанте;2004;55
Врач;197509;1341038;Загреб;2010;51
Строитель;87012;2967664;Скопье;2015;20
Инженер;66248;5729403;Луарка;2007;61
Архитектор;177466;9750773;Монсон;2011;24
Бухгалтер;63515;4070820;Таллин;1999;49
Медсестра;168978;2860193;Сория;2019;37
Архитектор;53413;4407156;Баку;2017;41
Менеджер;166836;6621407;Гранада;2021;32
Водитель;50074;4327893;Эльче;2008;57
IT-специалист;169551;7064262;Подгорица;2010;56
Менеджер;109950;2406149;Москва;2001;27
Продавец;169372;7381812;Эльче;2000;48
Архитектор;144206;5150874;Вильнюс;2020;51
Медсестра;178074;9918642;Алькала-де-Энарес;2005;20
Бухгалтер;25602;3080834;Ла-Корунья;2015;32
Программист;164293;5282652;Навалькарнеро;2021;45
IT-специалист;69487;4238214;Картахена;2006;65
Строитель;25157;7597651;Махадаонда;2017;22
Учитель;94771;6755231;Мурсия;2001;33
Продавец;197724;9508543;Тудела;2006;45
Архитектор;106374;3432248;Сантьяго-де-Компостела;2018;19
Архитектор;122864;7269733;Валенсия;2010;46
Инженер;153178;8474950;Мурсия;2006;18
Продавец;61056;8636265;Сантьяго-де-Компостела;2014;38
Косметолог;154823;3920161;Бланес;2012;24
IT-специалист;50963;7734237;Таллин;2010;63
Водитель;73408;2820179;Бланес;2014;52
Строитель;187250;9507912;Санкт-Петербург;2021;27
Водитель;74674;2888279;Махадаонда;2017;28
Косметолог;179883;4640634;Санхенхо;2016;28
Программист;147819;1176205;Хельсинки;2021;34
Архитектор;152910;4357002;Пласенсия;2010;23
Психолог;164572;9482907;Краков;2009;24
Продавец;158995;3903545;Вильнюс;2016;62
Водитель;41411;7459353;Артейхо;2004;20
Повар;42048;6344225;Вильявисиоса;2022;31
Строитель;88860;9941510;Сараево;2022;34
Архитектор;199475;7534489;Хельсинки;2008;42
Водитель;79620;3681019;Монсон;2012;57
Бухгалтер;145807;3736965;Махадаонда;2019;21
Оператор call-центра;80130;5055367;Мадрид;2012;22
Водитель;98944;9812359;Мерида;2021;35
Бухгалтер;141393;4833890;Куэнка;2003;52
Программист;53893;1090028;Валенсия;2009;48
Повар;78895;6700130;Скопье;2004;52
Медсестра;93375;8994390;Санкт-Петербург;2017;27
Косметолог;143711;6957723;Махадаонда;2008;47
Менеджер;160651;1595622;Тбилиси;2017;48
Повар;98592;2145696;Хельсинки;2011;43
Продавец;53450;7621635;Хихон;2019;24
Продавец;31859;1269716;Луарка;2006;44
Оператор call-центра;24883;5163121;Вильнюс;2005;20
Врач;57879;9660559;Малага;2001;36
Учитель;103069;3955520;Санхенхо;2016;56
Продавец;38264;7756496;Хихон;2007;22
Оператор call-центра;69323;3547919;Гранада;2016;43
Медсестра;58439;8937162;Белград;2008;28
Бухгалтер;35837;5621714;Кадакес;2022;27
Архитектор;62990;6422499;Мурсия;2009;47
Менеджер;99320;5193159;Вроцлав;2017;42
Архитектор;53350;5087444;Загреб;2000;61
IT-специалист;59906;1844281;Осера;2018;18
Бухгалтер;45193;8141194;София;2013;53
Программист;144667;8951195;Артейхо;2011;30
Оператор call-центра;34746;4966631;Осера;2019;18
Продавец;41889;4263252;Прага;2013;38
Психолог;60072;3290434;Артейхо;2003;21
Врач;20313;9046521;Малага;2011;38
Косметолог;130258;3207539;Монсон;2004;37
IT-специалист;50006;9093390;Касерес;2014;24
Оператор call-центра;114972;5926316;Минск;2014;55
Водитель;40883;2200273;Варшава;2003;36
Бухгалтер;88416;2211651;Будапешт;2007;33
Программист;64306;3587804;Самора;2008;54
Оператор call-центра;72152;2179160;Мерида;2006;65
Бухгалтер;22385;9845943;Махадаонда;2008;28
Бухгалтер;52869;1263462;Белград;2010;52
IT-специалист;65908;2847540;Монсон;2013;60
Инженер;103170;8117019;Бишкек;2017;24
Врач;94160;5004358;Ташкент;2002;50
Строитель;128766;2065973;Ереван;2018;26
Повар;189250;5043192;Таллин;2016;21
IT-специалист;31073;1815862;Сьюдад-Реаль;2002;20
Инженер;100860;6826992;Таллин;2016;26
Строитель;80547;6626504;Хихон;2008;59
Косметолог;110453;4697446;Хихон;2021;40
IT-специалист;193952;9040540;Москва;2021;30
Продавец;83714;6374376;Хихон;2004;36
Оператор call-центра;84093;9177959;Севилья;2012;53
Оператор call-центра;198822;2378591;Хельсинки;2014;39
Строитель;128320;1461015;Ереван;2009;21
Повар;123834;9410338;Душанбе;2022;18
Архитектор;148662;8557679;Тирана;1999;53
Врач;109469;4171099;Монсон;2007;59
Учитель;101237;4310220;Фигерас;2013;54
Косметолог;77591;1662032;Луарка;2006;34
Медсестра;104096;9277040;Семана;2005;42
Программист;75142;2349451;Баку;2003;23
Врач;95647;7735465;Ла-Корунья;2021;19
Психолог;130550;5770268;Любляна;2017;51
Косметолог;111540;7438399;Сьюдад-Реаль;2018;32
Повар;129353;3839057;Трухильо;2022;30
Строитель;106453;1427824;Авилес;2018;59
Продавец;102042;4362605;Севилья;2002;56
Медсестра;42843;5779241;Таллин;2005;65
Менеджер;94437;2177234;Льейда;2001;36
Бухгалтер;49524;1859737;Кадакес;2002;38
Продавец;56268;6309763;Рига;2012;60
Архитектор;25718;5449139;Минск;2015;55
Водитель;113417;6154292;Любляна;2009;19
Учитель;74864;6023016;Загреб;2017;48
Медсестра;30129;2921982;Самора;2003;25
Оператор call-центра;48442;1307489;Виго;2022;64
Менеджер;72942;8355846;Ереван;2011;57
Медсестра;189783;1497936;Монсон;2015;42
IT-специалист;183391;2433596;Фигерас;2017;29
Бухгалтер;154416;6341169;Сория;2006;25
Строитель;98201;3558508;Махадаонда;2015;25
Бухгалтер;142330;4353779;Лас-Росас;2021;26
Строитель;31123;3508593;Мурсия;2014;20
Водитель;143912;4578714;Сараево;2000;36
Бухгалтер;35078;6890617;Фигерас;2004;37
Продавец;84107;2618875;Ла-Корунья;1999;24
Психолог;33553;1950288;Трухильо;2002;55
Учитель;94535;3347594;Бургос;2020;23
Продавец;44723;9237397;Москва;2019;48
Продавец;68619;2355506;Загреб;2021;59
Программист;163340;2893455;Тудела;2002;59
Продавец;53937;3425557;Бланес;2001;60
Архитектор;116654;1172818;Душанбе;2021;50
Бухгалтер;156085;2783657;Ереван;2013;42
Бухгалтер;74999;1252729;Хихон;2002;49
Продавец;109525;6804742;Сория;2003;50
Бухгалтер;37422;1460863;Мурсия;2000;32
Оператор call-центра;192893;7681710;Минск;2010;31
Инженер;73837;8043816;Пласенсия;2011;59
Учитель;144573;5571407;Монсон;2010;45
Программист;119312;7987170;Мурсия;2012;49
Архитектор;136993;2706349;Ереван;2016;24
Архитектор;147194;9660712;Скопье;2009;39
IT-специалист;93386;9188360;Барселона;2015;29
Водитель;82142;8193097;Санкт-Петербург;2014;23
Программист;70070;1343028;Бланес;2000;39
Инженер;135450;1288427;Кадакес;2006;25
Водитель;152915;9505860;Кадакес;2020;53
Психолог;105609;9869343;Подгорица;2016;21
Бухгалтер;194331;4126893;Сараево;2017;63
Продавец;113689;1987264;Мерида;2018;34
Оператор call-центра;117281;5808705;Эльче;2013;37
Бухгалтер;122158;2813732;Варшава;2017;48
Медсестра;152714;3498588;Санхенхо;2006;61
IT-специалист;48027;5363495;Кишинев;2001;31
Медсестра;106955;1907835;Осера;2010;36
Психолог;99373;6795722;Тарраса;2005;24
Архитектор;89995;4928056;Ла-Корунья;2014;54
Строитель;89483;4299301;Луарка;2011;41
Бухгалтер;159664;9692440;Гранада;2004;41
Бухгалтер;27669;2698004;Картахена;2017;48
Инженер;92357;2704155;Любляна;2008;32
Учитель;140574;7636134;Осера;2007;56
Менеджер;147733;3135708;Сан-Себастьян;2001;20
Учитель;119414;2851349;Белград;2003;32
Повар;57115;2334829;Кишинев;2013;55
Косметолог;112344;9528524;Астана;2013;54
Повар;132958;4764151;Осера;2022;21
Менеджер;43692;4146397;Картахена;2009;26
Бухгалтер;196452;8582483;Баку;2020;35
Оператор call-центра;143268;7670740;Осера;2010;45
IT-специалист;40681;9088273;Ташкент;2001;54
Врач;162012;6494226;Таллин;2000;49
Оператор call-центра;188188;9049418;Любляна;2013;42
Продавец;80814;7721686;Кордова;2002;58
Программист;95446;4494806;Осера;2014;26
Учитель;126640;1852359;Артейхо;1999;54
Косметолог;185356;5294714;Сеговия;2012;19
Программист;90088;6123826;Овьедо;2007;51
Бухгалтер;187955;6692774;Куэнка;2005;44
Медсестра;199429;6224067;Куэнка;2004;60
Медсестра;39973;3323573;Варшава;2020;64
Строитель;70708;7706155;Мадрид;2013;44
Инженер;135972;3320836;Подгорица;2001;52
Строитель;81025;2376599;Ташкент;2010;31
Медсестра;72483;7383281;Баку;2008;53
Продавец;184625;7577550;Куэнка;2015;57
Врач;125397;8683964;Самора;2020;22
Медсестра;149551;9620983;Барселона;2003;29
IT-специалист;83071;4066013;Авилес;2018;24
Медсестра;170763;6622326;Ташкент;2022;54
Инженер;123973;3222997;Ла-Корунья;2016;46
