job;salary;id;city;year;age
Учитель;56516;8037944;Сеговия;2009;53
Инженер;98871;2841445;Пласенсия;2003;31
Психолог;196797;6747652;Овьедо;2014;37
Менеджер;36948;1489971;Подгорица;2006;45
Программист;130236;3899499;Сараево;2012;47
Архитектор;94656;8719027;Севилья;2019;61
Врач;37740;6739754;Минск;2012;28
Косметолог;75629;2235449;Сьюдад-Реаль;2012;37
Архитектор;127136;4873677;Навалькарнеро;2016;51
IT-специалист;41080;4813656;Сантьяго-де-Компостела;2012;33
Архитектор;189712;8684782;Бланес;2015;43
Менеджер;103311;1783871;Мурсия;2002;50
Продавец;115590;2818314;Бургос;2007;18
Архитектор;155193;1799267;Скопье;2008;36
Врач;54471;9923142;Аликанте;2018;38
Учитель;47234;7138015;Душанбе;2017;44
Повар;155128;1190632;Алькала-де-Энарес;2008;53
Учитель;187512;6862346;Льейда;1999;35
Строитель;26278;3987326;Будапешт;2017;48
Врач;193980;9375150;Загреб;2015;37
Оператор call-центра;170487;2588252;София;2015;25
Строитель;167094;1390925;Мартоса;2006;28
Бухгалтер;197849;1648915;Касерес;2017;52
Повар;91423;9253384;Тирана;2015;65
Врач;62168;7002726;Лас-Росас;2006;18
Бухгалтер;187017;5405473;Алькала-де-Энарес;2012;64
Медсестра;168449;1018934;Загреб;2008;41
Врач;177217;3007197;Ла-Корунья;2022;38
Водитель;92297;2451764;Будапешт;2008;35
Программист;39969;7083451;Сан-Себастьян;2016;43
Архитектор;178169;3861533;Самора;2009;28
Архитектор;162898;5202960;Минск;2009;19
Инженер;21922;2521320;Овьедо;2002;58
Архитектор;24109;1058870;Луго;2004;26
Строитель;191952;1989923;Прага;2013;40
Продавец;186909;4596399;Самора;2010;49
Инженер;76271;1969276;Монсон;2019;59
Продавец;57774;1588288;Кишинев;2015;34
Архитектор;55558;7572947;Кордова;2002;19
Инженер;94996;7977513;Алькала-де-Энарес;2015;62
Оператор call-центра;154629;6947990;Пласенсия;1999;35
Врач;132791;3989242;Бургос;2006;27
Программист;125877;3816130;Мерида;2001;25
Психолог;121127;7899100;Прага;2007;28
IT-специалист;74813;7236010;Любляна;2000;37
Повар;94754;2761768;Картахена;2011;45
Водитель;77573;8618036;Сория;2002;57
Учитель;160068;9465826;Аликанте;2020;58
Менеджер;141037;7422960;Москва;2020;44
