job;salary;id;city;year;age
Архитектор;169875;4024720;Семана;2021;53
Архитектор;70724;2187142;Санхенхо;1999;33
Инженер;132692;3594952;Картахена;2018;34
Инженер;41560;7824784;Ташкент;2014;64
Водитель;133381;3026845;Алма-Ата;2021;35
Продавец;90388;9094088;Касерес;2019;43
Инженер;159789;7030953;Таллин;2005;56
Психолог;73670;4649601;Сантьяго-де-Компостела;2013;18
Психолог;157665;3639712;Луарка;2006;32
Архитектор;60879;9522501;Кадакес;2011;48
IT-специалист;118468;2360655;Сория;2022;24
Строитель;130923;6955285;Ла-Корунья;2002;31
Оператор call-центра;146220;5262321;Авилес;2019;54
Косметолог;167991;7179552;Пласенсия;2021;26
Менеджер;139417;2119706;Сан-Себастьян;2017;43
Врач;182846;6771397;Алькала-де-Энарес;2016;55
Психолог;75467;5213736;Бланес;2012;52
Учитель;160499;1925108;Фигерас;2016;56
Учитель;27892;6502594;Санхенхо;2009;44
Косметолог;77616;4963364;Эль-Пуэрто-де-Санта-Мария;2020;40
Оператор call-центра;45329;5254175;Кишинев;2000;56
Продавец;59965;9446371;Картахена;2019;43
Архитектор;33270;6368838;Алма-Ата;2019;51
Врач;179263;9163178;Кордова;2005;26
Продавец;49527;5690896;Будапешт;2002;24
Архитектор;24360;3011680;Луарка;2020;44
Косметолог;117814;4912175;Подгорица;1999;65
Продавец;181087;1102087;Картахена;2018;54
Инженер;165129;6308214;Подгорица;2022;33
Архитектор;101490;1045980;Хихон;2000;64
IT-специалист;79715;6860612;Монсон;2001;34
Продавец;83305;7477968;Пласенсия;2009;48
Архитектор;133516;3322165;Лас-Росас;2001;26
Строитель;129403;2683576;Осера;2009;62
Повар;59532;6840951;Мартоса;2013;58
Продавец;183599;4931817;Виго;2012;57
Менеджер;45340;3968280;Сан-Себастьян;2002;48
Менеджер;68517;3622605;Эль-Пуэрто-де-Санта-Мария;2020;53
Психолог;37550;1125883;Сараево;2004;54
Медсестра;110627;5403753;Куэнка;2014;59
Менеджер;60318;3843187;Хихон;2006;60
Инженер;68950;5379458;Кадакес;2005;44
Инженер;21206;1308137;Любляна;2022;38
Повар;117512;1181369;Артейхо;2010;52
IT-специалист;148990;1285877;Бишкек;2008;59
Архитектор;168996;5402145;Овьедо;2012;41
Медсестра;110102;4083185;Хихон;2022;21
Врач;22956;5421022;Эльче;2011;48
Врач;118835;4206178;Осера;2013;56
Косметолог;122076;7270097;Вильнюс;2009;48
Строитель;51549;1160598;Монсон;2005;57
Менеджер;169940;9956006;Севилья;2020;54
Оператор call-центра;195072;9085099;София;1999;59
Медсестра;46100;1993932;Лас-Росас;1999;57
Архитектор;197129;7946810;Виго;2011;32
Медсестра;22761;4514334;Тирана;1999;31
IT-специалист;95413;1817969;Любляна;1999;23
Медсестра;108978;1205710;Ереван;2006;50
Менеджер;50007;8507585;Трухильо;2000;64
Косметолог;145176;5398637;Луго;2014;60
Менеджер;53717;7752590;Москва;2008;40
Программист;144576;4703162;Варшава;2009;25
Бухгалтер;44498;2682116;Малага;2011;36
Менеджер;133403;3331307;Авилес;2014;41
Врач;141857;8901590;Сараево;2006;59
Психолог;137198;2873560;Куэнка;2020;23
Косметолог;167299;7741269;Малага;2015;53
IT-специалист;181303;9327347;Москва;2013;61
Архитектор;139575;7607639;Минск;2006;27
