job;salary;id;city;year;age
Водитель;159724;4052983;Будапешт;2010;26
Водитель;143821;7980476;Вроцлав;2001;33
Программист;189858;1560001;Бургос;2014;35
Медсестра;96686;2446329;Сараево;2003;32
Бухгалтер;176405;2303278;Пласенсия;2003;39
Менеджер;26335;9518561;Камбадос;2008;22
Косметолог;49633;9374085;Хихон;2003;58
Косметолог;116365;6027219;Барселона;2022;51
Менеджер;194346;1710388;Кадакес;2011;39
Медсестра;108716;1752591;Сараево;2018;50
Продавец;81653;2561248;Минск;2007;32
Программист;137451;8020783;Сория;2003;18
Продавец;185315;2446745;Таллин;2018;40
Врач;111022;6877910;Хельсинки;2009;43
Программист;34304;7635214;Ла-Корунья;1999;63
Программист;196816;3287672;Тарраса;2008;31
Инженер;180742;8102699;Барселона;1999;50
Инженер;146358;8566465;Душанбе;2000;22
Косметолог;158689;7682089;Гранада;2007;39
Оператор call-центра;128181;4572198;Осера;2008;21
Строитель;194190;1746918;Кордова;2020;37
Врач;92645;2562826;Вильявисиоса;2000;31
IT-специалист;57104;5337078;Варшава;2003;39
Менеджер;186085;3531283;Лас-Росас;2014;51
Врач;137977;9400492;Сеговия;2021;38
Программист;181270;3793074;Кишинев;2010;62
Программист;198974;5817854;Душанбе;2001;41
Инженер;160423;7583522;Мадрид;2006;41
Косметолог;171663;2812657;Трухильо;2009;62
Продавец;79296;3949559;Барселона;2021;55
Менеджер;69024;3951401;Сан-Себастьян;2008;46
Программист;180667;8405948;Загреб;2008;50
Косметолог;52402;5412936;Загреб;2013;51
Программист;81108;9631822;Ереван;2014;34
Строитель;81894;8990808;Тбилиси;2001;41
Повар;131689;5640294;Касерес;2012;53
Учитель;165826;5307245;Картахена;2009;61
Медсестра;28838;1480153;Ла-Корунья;2014;32
Программист;174196;1257158;Хихон;1999;18
Косметолог;138220;2773311;Алькала-де-Энарес;2008;43
Косметолог;66018;7530258;Вальядолид;2020;27
IT-специалист;73787;3657869;Алма-Ата;2012;26
Водитель;45814;6413609;Мартоса;2017;34
Строитель;178612;6993003;Пласенсия;2021;52
IT-специалист;147866;7781635;Минск;2022;20
Оператор call-центра;61267;4446086;Мадрид;2021;56
Программист;125750;8491977;Ташкент;2009;37
Менеджер;52844;7928558;Навалькарнеро;2019;40
Программист;87617;6245871;Вильявисиоса;2017;23
Программист;123284;4370415;Навалькарнеро;2014;64
Программист;76823;4199808;Севилья;2013;65
Архитектор;47250;9501503;Сеговия;2019;42
Инженер;71737;1464380;Эльче;2016;64
Учитель;41523;8027311;Картахена;2017;37
Программист;69855;9525077;Кордова;1999;31
Косметолог;116103;5726080;Сараево;2017;58
Продавец;100982;3270276;Баку;2006;42
Косметолог;199420;1034267;Скопье;2003;42
Оператор call-центра;195836;2237829;Луарка;2022;43
Строитель;23798;2025865;Ташкент;2004;19
Врач;149146;8688360;Рига;2016;64
Бухгалтер;22421;3201738;Касерес;2000;60
Врач;188459;3633123;Сьюдад-Реаль;2014;34
Бухгалтер;59234;8306713;Касерес;2007;60
IT-специалист;111161;1891772;Самора;2007;48
Строитель;196119;6827106;Санхенхо;2012;29
Учитель;30566;2865473;Овьедо;2017;57
Инженер;62841;9969213;Мурсия;2005;27
Оператор call-центра;105932;4087471;Льейда;2009;50
Архитектор;171795;4281562;Семана;2009;64
Инженер;162211;7437985;Луарка;2005;65
Медсестра;74834;9393232;Вроцлав;2007;50
Программист;105762;8190127;Кишинев;2012;25
Косметолог;79000;7389881;Монсон;2015;62
Продавец;63838;5231162;Кордова;2000;37
Архитектор;114706;4078348;Баку;2006;34
Менеджер;35914;7983253;Душанбе;2016;38
Строитель;125652;4217768;Севилья;2008;63
Программист;149664;2754473;Махадаонда;2011;44
Медсестра;174104;6827072;Фигерас;2001;62
Строитель;160264;9915661;Луарка;2014;36
Врач;144072;7493969;Вальядолид;2020;50
IT-специалист;178143;5111393;Севилья;2010;57
Менеджер;65900;5269094;Фигерас;2008;20
Архитектор;87731;9129001;Аликанте;2018;51
Строитель;35342;7962325;Афины;2001;53
Медсестра;100341;9388252;Бильбао;2005;27
Косметолог;116854;4205395;Валенсия;2022;63
Повар;93322;2314209;Авилес;2020;45
Бухгалтер;73702;8357123;Санхенхо;2021;36
Продавец;173528;5262088;Куэнка;2010;28
Строитель;156415;3984767;Виго;2012;43
Бухгалтер;102152;7199946;Минск;2001;26
Медсестра;122168;8212078;Бишкек;2004;24
Косметолог;29349;7849199;Виго;2015;52
Строитель;109768;7241578;Камбадос;2003;49
Менеджер;36549;2158289;Луарка;2011;50
Инженер;183737;5596458;Валенсия;2013;57
Психолог;157593;1453962;Осера;2021;21
Менеджер;95922;9766436;Сория;2005;33
Инженер;39016;1538059;Мадрид;2016;43
Бухгалтер;196314;3353291;Санхенхо;2001;35
Повар;149546;8011536;Хельсинки;2012;36
Инженер;135751;9936990;Семана;2009;37
Повар;32999;6576082;Санкт-Петербург;2013;65
Врач;83937;5506357;Кишинев;2011;30
Медсестра;123717;7795338;Сьюдад-Реаль;2000;42
Архитектор;102209;2806847;Ла-Корунья;2020;39
Строитель;90170;5844504;Вальядолид;2011;31
Повар;135670;7334219;Осера;2005;36
Водитель;178612;4569086;Кордова;2004;20
Психолог;197661;3166475;Пласенсия;2001;51
Оператор call-центра;39303;5729893;Артейхо;2013;27
Медсестра;44605;9215120;Барселона;2002;56
Водитель;153085;5602061;Сория;2010;28
Медсестра;80184;3459586;Вроцлав;2020;53
Продавец;153315;5483473;Загреб;2022;21
Инженер;35402;4187040;Самора;2016;57
Программист;166546;7761832;Вроцлав;2020;56
Программист;73537;5418233;Осера;2016;45
Архитектор;172189;2997702;Самора;2019;22
Бухгалтер;195270;9365238;Любляна;2012;24
Оператор call-центра;179704;5234691;Овьедо;2013;62
Менеджер;50171;9871477;Овьедо;2020;52
Программист;29548;3167575;Тирана;2005;36
Водитель;165057;7421944;Алма-Ата;2010;32
Бухгалтер;178732;7127660;Рига;2002;65
Строитель;40403;7529506;Ереван;2021;48
IT-специалист;133806;9490807;Семана;2018;64
Врач;80892;2407044;Тарраса;2014;53
Косметолог;81617;5667175;Картахена;2010;40
Повар;127825;3989477;Душанбе;2017;22
Учитель;80264;5373095;Сория;2006;62
Медсестра;91867;6096715;Аликанте;2002;29
Оператор call-центра;115374;8170223;Луго;1999;65
IT-специалист;106506;5997832;Душанбе;2005;52
Бухгалтер;128105;7308178;Тарраса;2003;46
IT-специалист;29717;9229683;Тбилиси;2019;56
Архитектор;120275;6767517;Санкт-Петербург;2019;61
IT-специалист;199610;2885519;Сеговия;2016;18
Водитель;113984;1582408;Фигерас;2007;37
Бухгалтер;75330;5895798;Навалькарнеро;2022;33
Программист;88966;2509886;Аликанте;2015;61
Водитель;177947;3903775;Бишкек;2021;39
Косметолог;33219;6265196;Барселона;2000;25
IT-специалист;175609;7255173;Льейда;2005;46
Повар;83051;6096353;Белград;2020;46
Косметолог;156195;4790597;Вальядолид;2004;64
Оператор call-центра;53289;4752802;Трухильо;2016;54
Повар;127534;8414567;Алькала-де-Энарес;2021;30
