job;salary;id;city;year;age
Повар;157046;3891211;Навалькарнеро;2014;53
Архитектор;66484;4773378;Сория;2013;54
Повар;157095;2789945;Скопье;2000;33
Повар;68155;9620439;Ла-Корунья;2021;55
Менеджер;61324;6993817;Тарраса;2001;58
Водитель;155798;4951418;Вильявисиоса;1999;25
Архитектор;142412;5686441;Кордова;2012;49
Водитель;44368;7745734;Луарка;2012;54
Продавец;140898;7869572;Хихон;2015;52
Программист;46959;8401540;Мурсия;2017;48
Повар;126295;5321906;Санкт-Петербург;2008;19
Учитель;25409;3849996;Баку;2006;56
Строитель;160598;5169066;Эль-Пуэрто-де-Санта-Мария;2002;29
Повар;64376;8576557;Аликанте;2010;18
Оператор call-центра;46933;9153994;Хихон;2002;30
Инженер;52557;8585478;Трухильо;2006;33
Учитель;74419;8767908;Белград;2019;26
Психолог;141494;3696682;Луго;2020;36
Психолог;23380;1530121;Прага;2000;30
Продавец;90697;1190653;Баку;2017;24
Оператор call-центра;53417;9612079;Астана;2004;65
Бухгалтер;144310;9775170;Эльче;2017;40
Повар;77471;7860678;Гранада;2005;37
Водитель;62181;6852801;Бланес;2009;45
Водитель;57023;2232564;Валенсия;2007;22
Учитель;190710;8003605;Сьюдад-Реаль;2019;44
Инженер;126472;9685717;Вальядолид;2021;65
Инженер;22275;2057370;Бишкек;2006;41
IT-специалист;51281;7659978;Тарраса;2006;21
Повар;66839;3838399;Эль-Пуэрто-де-Санта-Мария;2005;46
Медсестра;113451;4364899;Мерида;2001;61
Программист;68214;3605122;Вильявисиоса;2016;43
Архитектор;141595;8726585;Фигерас;2021;34
Программист;85725;1524455;Афины;2013;59
Психолог;78379;4564178;Скопье;2008;53
Повар;34352;4984977;Кишинев;2007;18
Строитель;58242;4287676;Трухильо;2011;40
Водитель;160307;1936650;Сараево;2002;19
Повар;173912;8547140;Санкт-Петербург;2002;53
Строитель;152340;8330957;Эльче;2013;40
Водитель;133464;7860824;Москва;1999;40
Медсестра;80538;9998326;Овьедо;2012;60
Медсестра;191311;6552768;Ла-Корунья;2013;46
Менеджер;24541;2009753;Кордова;2004;57
Строитель;130989;1345478;Белград;2013;38
Врач;118582;9647331;Сантьяго-де-Компостела;2001;27
Повар;47663;1425606;Луго;2002;49
Программист;55516;7413074;Навалькарнеро;2019;30
Менеджер;69986;5177918;Мурсия;2015;24
Повар;111578;3045383;Вильнюс;2012;25
Оператор call-центра;61778;7914117;Хихон;2004;38
Инженер;185757;3919503;Сан-Себастьян;2000;23
Программист;156719;7143857;Картахена;2001;60
Оператор call-центра;20615;7230807;Кадакес;1999;38
Водитель;39062;4274362;Вильнюс;2001;61
Программист;113456;6418512;Махадаонда;2018;56
IT-специалист;21675;2807278;Севилья;2015;31
Продавец;42588;3288132;Сараево;2002;59
Архитектор;78286;4182955;Луарка;2014;58
Менеджер;120774;6977293;Валенсия;2002;26
Строитель;21662;1752370;Рига;2018;44
Оператор call-центра;175638;9170808;Эль-Пуэрто-де-Санта-Мария;2010;30
Психолог;93295;4759924;Вальядолид;2001;43
Менеджер;49079;7509945;Эль-Пуэрто-де-Санта-Мария;2005;44
Инженер;53455;8068980;Осера;2014;55
IT-специалист;53471;9885797;Вроцлав;2002;33
Учитель;105642;5895282;Фигерас;2004;39
Учитель;189630;2084340;Скопье;2008;19
Учитель;130043;9578601;Мурсия;2013;58
Программист;192754;3656326;Рига;2003;47
Менеджер;182935;9962118;Астана;2004;54
Косметолог;131946;2432169;Вальядолид;2018;38
Программист;24919;5603024;Махадаонда;2000;32
Продавец;90496;5390175;Ереван;2021;19
Косметолог;96980;8996720;Хихон;2006;50
IT-специалист;169742;4262443;Ла-Корунья;2006;42
IT-специалист;40988;7874532;Афины;2015;49
Повар;157586;6033912;Москва;2015;54
Повар;126287;9369224;Алма-Ата;2018;23
Оператор call-центра;124503;8173646;Трухильо;2006;56
Строитель;161789;7031224;Скопье;2014;46
Водитель;117316;9490905;Душанбе;2016;27
