job;salary;id;city;year;age
Менеджер;27648;5607670;Вальядолид;2002;31
Косметолог;68765;5302392;Кишинев;2021;38
Бухгалтер;30601;9533371;Алькала-де-Энарес;2006;45
Программист;159921;5098502;Виго;2005;60
Программист;149692;4198957;Москва;2017;51
Учитель;32123;3324521;Прага;2002;39
Архитектор;34933;7288924;Осера;2003;63
Водитель;63853;7826109;Кордова;2015;25
Менеджер;58212;2180379;Лас-Росас;2022;25
Архитектор;89658;4702505;Барселона;2004;45
Строитель;194030;3908841;Санкт-Петербург;2001;20
Программист;99513;5459481;Тирана;2012;47
Косметолог;194771;7542854;Овьедо;2016;39
Оператор call-центра;78767;2425257;Лас-Росас;2017;63
Учитель;183190;4061594;Москва;2020;49
Психолог;156830;4563076;Барселона;2004;23
IT-специалист;162044;6400557;Барселона;2008;39
Водитель;33194;1109344;Сантьяго-де-Компостела;2009;27
Психолог;49989;9321831;Любляна;2013;35
Психолог;105326;1850648;Кадакес;2006;37
Бухгалтер;124901;7656955;Алькала-де-Энарес;2013;31
Учитель;39742;9643223;Валенсия;2010;28
Бухгалтер;134384;2860306;Трухильо;2019;44
Врач;180067;9979934;Камбадос;1999;35
Водитель;85684;9030822;Алькала-де-Энарес;2011;43
Продавец;64440;5683706;Луарка;2004;32
Бухгалтер;110923;1963674;Скопье;2015;42
Врач;26808;9184709;Краков;2022;39
Медсестра;102095;3488110;Рига;2018;54
Программист;61997;6722429;Семана;2011;59
Программист;136875;2353875;Махадаонда;2016;43
Врач;88407;2015616;Москва;2013;60
Продавец;71122;2590797;Виго;2000;21
Программист;111854;1576953;Эльче;2021;44
Менеджер;105171;1447817;Бургос;2005;25
Инженер;57237;6228341;Минск;2021;46
Медсестра;61371;4212965;Скопье;2021;27
Медсестра;126226;8898902;Льейда;2013;64
Повар;197879;8641924;Ташкент;2018;40
Косметолог;73527;8363291;Бургос;2002;64
Менеджер;30553;6894591;Эльче;2016;45
Оператор call-центра;186094;1963288;Куэнка;2020;61
Программист;95424;9466875;Фигерас;2000;54
