job;salary;id;city;year;age
Менеджер;143562;2883651;Сеговия;2022;54
Оператор call-центра;153624;2873426;Кадакес;2010;58
Инженер;130901;7022630;Санхенхо;2013;41
Бухгалтер;98357;4003456;Виго;1999;55
Архитектор;186374;4314005;Осера;2016;26
Архитектор;156121;4883231;Баку;2021;55
Учитель;88490;6160314;Трухильо;2018;60
IT-специалист;155176;1880645;Самора;2005;39
Медсестра;105095;4493761;Алькала-де-Энарес;2011;22
Бухгалтер;123016;9212543;Подгорица;2021;47
Менеджер;109722;1005685;Льейда;2006;50
Менеджер;65372;2265000;Пласенсия;2015;35
Учитель;60536;3464442;Вроцлав;2014;33
Строитель;141934;6395109;Ташкент;2013;36
Повар;63039;4835905;Скопье;2005;18
Менеджер;142405;2272795;Таллин;2015;43
Водитель;153976;3853483;Мадрид;2013;41
Менеджер;157288;6044018;Бильбао;2012;30
Повар;171740;6389814;Санкт-Петербург;2019;40
Программист;106879;5318926;Аликанте;2003;41
Психолог;150863;6908687;Куэнка;2020;29
Психолог;108091;2895074;Загреб;2022;40
Водитель;20123;9058256;Астана;2006;64
Продавец;91343;3571099;Краков;2016;54
Учитель;22000;8674120;Душанбе;2022;47
Программист;165700;7224454;Москва;2021;54
Медсестра;50924;6486964;Душанбе;2011;28
Строитель;23928;3036707;Сеговия;2007;39
Косметолог;192329;8616911;Сьюдад-Реаль;2017;49
Менеджер;51106;6937649;Касерес;2014;37
IT-специалист;32854;7499193;Авилес;2013;26
Повар;160399;6598150;Виго;2021;18
Врач;87264;4784170;Белград;2021;36
Оператор call-центра;170511;6189106;Тбилиси;2002;58
IT-специалист;46054;7454020;Афины;2009;44
IT-специалист;29852;8953250;Луарка;2014;31
Менеджер;28269;1658524;Тирана;2001;39
Строитель;192209;7228116;София;2012;45
Косметолог;169385;6934420;Санхенхо;2016;41
Врач;132899;8876012;Махадаонда;2000;54
Оператор call-центра;131468;6939222;Малага;2000;18
Врач;28715;7995149;Аликанте;2004;19
Строитель;71208;5439150;Малага;2007;58
Водитель;191707;2452943;Тбилиси;2006;50
IT-специалист;27234;9408562;Фигерас;2005;41
Косметолог;81829;3162677;Валенсия;2006;36
Учитель;165280;3284692;Барселона;2006;60
Инженер;144733;6850933;Вильявисиоса;2013;49
Врач;73785;2037973;Семана;2010;40
Продавец;53989;2237379;Загреб;2016;56
Инженер;26339;3418066;Касерес;2009;55
Медсестра;91856;9232641;Валенсия;2014;46
Бухгалтер;44586;9667992;Куэнка;2020;22
Косметолог;27233;7458782;Бишкек;2011;34
Учитель;83933;1562026;Белград;2014;33
Архитектор;180555;3965513;Тирана;2003;51
Учитель;94736;1934725;Тирана;2000;39
Инженер;132466;7540641;Семана;2019;44
Повар;182998;1072848;Барселона;1999;31
Учитель;163911;7562634;Загреб;2006;64
Оператор call-центра;56355;3065692;Гранада;2004;52
Медсестра;63676;6804670;Загреб;2013;59
Оператор call-центра;80356;2809712;Санхенхо;2010;63
Строитель;149720;9765310;Осера;2010;62
Бухгалтер;164209;4131189;Кордова;2017;40
Бухгалтер;40070;7898320;Фигерас;2005;35
Учитель;141139;6675294;София;2005;40
Медсестра;69615;1258789;Баку;2018;18
Архитектор;135138;1933004;Сантьяго-де-Компостела;2014;47
Психолог;75827;1689603;Бланес;2018;36
Медсестра;20878;3848986;Белград;2010;60
Продавец;145091;7736280;Аликанте;2011;20
Менеджер;56268;2673489;Хихон;2016;33
Менеджер;195114;8057053;Хихон;2000;45
Оператор call-центра;136913;5918063;Таллин;2021;53
Учитель;38434;7444169;Кордова;2015;43
Водитель;26292;1386032;Алькала-де-Энарес;2009;52
Инженер;106459;9785094;Астана;2014;46
Психолог;193590;9683058;Хихон;2016;38
Программист;114497;3069649;Санхенхо;2015;59
IT-специалист;67032;1942760;Хихон;2002;41
Инженер;132947;9226661;Сьюдад-Реаль;2014;37
Водитель;102600;7145873;Навалькарнеро;2002;42
Косметолог;172251;7083458;Тирана;2022;32
Программист;96528;8395839;Валенсия;2021;31
Программист;191316;8754426;Самора;2003;44
Водитель;21444;6990387;Луарка;1999;25
Водитель;195975;6035679;Осера;2010;38
Косметолог;129256;7170956;Трухильо;2002;45
IT-специалист;90745;6515216;Краков;2022;44
Водитель;87088;3592105;Эльче;2008;41
Учитель;37167;7909076;Бишкек;2019;52
Архитектор;76119;2559315;Санхенхо;1999;50
IT-специалист;38164;9971961;Баку;2008;32
