job;salary;id;city;year;age
IT-специалист;161016;5992136;Таллин;2020;48
Бухгалтер;100143;7258036;Баку;2020;36
Архитектор;163703;9260354;Рига;2018;32
Медсестра;187369;5565792;Луго;2011;62
Менеджер;131710;2189800;Санхенхо;2006;63
Оператор call-центра;38304;7447331;Касерес;2005;50
Менеджер;185982;3976312;Барселона;2008;19
Инженер;83636;6779176;Рига;2020;60
Продавец;94281;9260618;Краков;2006;63
Строитель;23091;9783799;Рига;2011;45
Врач;67471;6028161;Любляна;2005;18
Менеджер;193623;1595890;Тарраса;2016;21
Архитектор;82013;3620000;Навалькарнеро;1999;44
Архитектор;51934;3561739;Кордова;2019;44
Программист;44498;1241693;Эль-Пуэрто-де-Санта-Мария;2020;21
Водитель;102072;3554120;Пласенсия;2008;49
Программист;124735;3684609;Льейда;2004;53
Строитель;194743;8783383;Луго;2004;63
Строитель;123191;7703746;Махадаонда;2007;25
Бухгалтер;184685;7879647;Хельсинки;2007;27
Архитектор;184049;7920007;Монсон;2002;54
Инженер;156417;2280812;Луго;2002;50
Продавец;103553;2642438;Минск;2009;30
Врач;170643;3343116;Тудела;2020;37
Строитель;117661;8820822;Махадаонда;2000;47
Медсестра;58405;1866973;Белград;2000;60
Учитель;162898;2691712;Бильбао;2005;35
Менеджер;151218;6632480;Мурсия;2013;33
IT-специалист;154069;8355755;Мадрид;2004;38
Учитель;182496;7902768;Тудела;2014;59
IT-специалист;88311;9837655;Сан-Себастьян;2014;26
Повар;21982;4787230;Тбилиси;2014;27
Врач;61748;1601742;Афины;2004;43
Строитель;51986;8759947;Гранада;2010;36
Бухгалтер;131140;6165356;Таллин;2002;24
Психолог;168995;9028388;Ла-Корунья;1999;62
Архитектор;196562;7534318;Самора;2016;27
Оператор call-центра;188017;5874284;Навалькарнеро;2002;48
Психолог;124937;8946890;Мерида;2011;30
Строитель;191415;9180981;Санкт-Петербург;1999;52
Оператор call-центра;140537;1174254;Тудела;2017;30
Учитель;156617;8967918;Бланес;2011;65
Бухгалтер;158120;4326464;Баку;2022;40
Косметолог;104257;4475135;Вальядолид;2021;54
Психолог;23528;5997267;Тудела;2018;63
IT-специалист;182283;3113051;Лас-Росас;2010;31
Строитель;160664;8097848;Ташкент;2017;21
Медсестра;40990;9337438;Касерес;2013;30
Продавец;188491;6711925;Эль-Пуэрто-де-Санта-Мария;2017;59
Оператор call-центра;74307;6615585;Севилья;2021;60
Менеджер;59352;7966064;Навалькарнеро;2011;29
Оператор call-центра;196271;3555154;Льейда;2003;59
Продавец;161589;8405861;Махадаонда;2017;31
Учитель;146842;3004708;Таллин;2014;19
Медсестра;71592;2377589;Ташкент;2008;39
Учитель;139539;8909792;Аликанте;2005;40
Учитель;156900;7855596;Льейда;2022;54
Продавец;44626;9678815;Тбилиси;2009;48
Менеджер;152672;7264375;Москва;2020;58
Учитель;136943;7691200;Ереван;2007;47
Учитель;136963;2622745;Махадаонда;2005;18
Продавец;188023;5769594;Бургос;2022;65
Психолог;64952;6101267;Вальядолид;2014;38
Менеджер;168771;4615202;Самора;2006;28
Косметолог;34976;3817555;Сьюдад-Реаль;2021;51
Менеджер;157224;5195382;Трухильо;2006;62
Программист;30302;7762226;Ла-Корунья;2021;25
Оператор call-центра;153703;6573105;Куэнка;2003;34
Оператор call-центра;187370;9878954;Вильявисиоса;2006;63
Косметолог;45502;1631078;Таллин;2022;50
IT-специалист;175110;8514474;Мадрид;2021;32
Повар;37574;2332367;Бланес;2009;39
Психолог;170123;7468766;Сеговия;2021;29
Косметолог;162028;6091396;Минск;1999;34
Врач;61377;1829364;Гранада;2001;54
Учитель;190457;5331174;Осера;2020;48
Косметолог;119422;2209949;Монсон;2004;47
Продавец;91444;8365281;Тбилиси;2019;27
Косметолог;120132;7538794;Мадрид;2009;55
Повар;70528;2439327;Мадрид;2000;37
Строитель;56117;3106409;Афины;2008;25
Продавец;40165;6654014;Сантьяго-де-Компостела;2018;34
Косметолог;116763;2238211;Сеговия;1999;54
Учитель;63283;4811034;Бланес;2000;35
Врач;148771;2048410;Самора;2019;65
Инженер;56492;2057527;Хельсинки;2015;53
Учитель;32704;3156981;Камбадос;2000;28
Программист;156524;7231333;Кишинев;2000;24
IT-специалист;163995;5675695;Вальядолид;1999;41
Оператор call-центра;120902;9301882;Вальядолид;2012;53
Водитель;77615;4397791;Бланес;2018;49
Повар;45451;1528394;Будапешт;2009;32
Инженер;99065;4557066;Луго;2019;58
Инженер;135123;1515805;Сантьяго-де-Компостела;2009;25
Учитель;115695;9920808;Картахена;2014;44
