job;salary;id;city;year;age
Инженер;36797;9915337;Касерес;2011;49
Косметолог;139144;6554767;Валенсия;2003;44
Учитель;25074;2936809;Сеговия;2019;56
Учитель;78234;7810371;Овьедо;2001;61
Продавец;86025;7373711;Авилес;2021;43
Инженер;93394;1512542;Загреб;2002;58
Бухгалтер;199114;3170338;Белград;2016;48
IT-специалист;145575;4138890;Махадаонда;2015;36
Оператор call-центра;78377;9595004;Малага;2022;48
Медсестра;51984;5349923;Белград;2004;42
Врач;199779;8779186;Льейда;2013;19
Программист;159689;8430771;Варшава;2010;63
Менеджер;93613;4761391;Фигерас;1999;20
Программист;60021;4252581;София;2010;40
Бухгалтер;46473;3501732;Санкт-Петербург;2005;52
Врач;27121;2381844;Гранада;2022;41
Архитектор;106696;3816439;Белград;2020;51
IT-специалист;94116;6930811;Хихон;2006;25
IT-специалист;92241;1995445;Минск;2014;36
Врач;159753;2210897;София;2002;51
Программист;36851;2525062;Краков;2020;41
Психолог;62834;4150829;Минск;2014;45
Менеджер;122981;4076247;Малага;2006;32
Архитектор;50975;6888519;Душанбе;2001;27
Бухгалтер;184552;6970077;Луго;2018;31
Косметолог;36014;4304746;Вильявисиоса;2006;45
Косметолог;113868;2780570;Трухильо;2013;58
Косметолог;195403;4764906;Таллин;2004;34
Бухгалтер;100299;5748001;Барселона;2019;63
Врач;112962;5279352;Монсон;2002;56
Программист;96123;7643653;Кишинев;2001;47
Продавец;101613;8799924;Прага;2020;57
Учитель;197777;1882757;Рига;2014;59
Медсестра;94252;9004239;Рига;2018;26
Инженер;73433;3988021;Варшава;2012;34
Оператор call-центра;65524;4453905;Камбадос;2005;65
Медсестра;153649;1019668;Варшава;2004;19
Бухгалтер;44134;6105487;Вроцлав;2012;22
Менеджер;36034;8785923;Сантьяго-де-Компостела;2019;60
Программист;176099;8710271;Душанбе;2018;31
Оператор call-центра;124482;5914279;Кордова;2011;22
Водитель;122416;1601604;Эль-Пуэрто-де-Санта-Мария;2022;56
Инженер;198725;9239354;Варшава;2001;44
Инженер;22874;1501289;Пласенсия;2009;32
Психолог;183505;8501646;Мурсия;2009;58
Продавец;69265;4493113;Подгорица;2003;64
Продавец;90601;8927173;Вроцлав;2016;60
Врач;110421;3365743;Картахена;2003;34
Строитель;51097;9348514;Тарраса;2004;20
Бухгалтер;147222;6759278;Сория;2002;47
Менеджер;150782;8263193;Барселона;2010;35
Архитектор;163021;1573293;Гранада;2021;26
Водитель;147419;6992154;Баку;2007;23
Медсестра;174652;9754759;Семана;2018;19
Косметолог;192653;4823043;Пласенсия;2017;44
Оператор call-центра;77921;9622764;Санхенхо;2016;35
Архитектор;183565;8694939;Рига;2003;58
Менеджер;38173;8585700;Монсон;2013;52
Менеджер;198440;5406968;Луго;2007;22
Менеджер;24861;8582501;Ереван;2005;44
Архитектор;168001;7862925;Мурсия;2019;53
Психолог;130900;2512719;Ташкент;2000;18
Продавец;160343;4113804;Таллин;2017;38
Водитель;41260;7411587;Семана;2008;40
Учитель;50783;4868127;Луарка;2021;62
Психолог;39691;6011706;Алькала-де-Энарес;2020;48
Врач;46030;6640737;Загреб;2002;36
Медсестра;97201;1996245;Сеговия;2007;37
Медсестра;74596;2864894;Виго;2006;43
Строитель;186445;5258725;Сараево;2004;64
Врач;100627;8361103;Санкт-Петербург;2020;22
Медсестра;175131;8522605;Тудела;2000;34
Врач;36721;8274875;Хихон;2002;28
Бухгалтер;87005;1648159;Валенсия;1999;59
Менеджер;137308;8186823;Хихон;2003;55
Косметолог;78024;5080063;Севилья;2000;46
Врач;31166;3261291;Эльче;2015;18
Программист;158371;1109288;Рига;2021;41
Косметолог;123520;5900410;Вильнюс;2001;49
Повар;34950;6767735;Подгорица;2001;35
Архитектор;95747;1407438;Мадрид;2012;38
Оператор call-центра;21322;4148845;Куэнка;2003;55
Бухгалтер;185504;1970766;Хихон;2014;39
Психолог;31062;2629127;Рига;2014;38
Учитель;134724;9447680;Навалькарнеро;2013;21
Учитель;118722;4042075;Сараево;2012;43
Водитель;187014;6743921;Хельсинки;2002;44
Менеджер;56249;9470103;Осера;2009;20
Менеджер;117870;8108950;Артейхо;2013;41
Инженер;86314;6963237;Трухильо;2013;43
Архитектор;168850;3633178;Пласенсия;2019;22
Строитель;97756;8615162;Мадрид;2012;30
Учитель;122741;4536377;Лас-Росас;2011;34
Учитель;91883;7463539;Москва;2009;34
Медсестра;42623;5203523;Сантьяго-де-Компостела;2019;64
Водитель;102534;5968762;Тудела;2009;33
Водитель;90763;6246570;Белград;2013;62
Продавец;153677;8408881;Артейхо;2019;34
Повар;198202;2129829;Подгорица;2021;21
Инженер;160311;1515850;Хихон;2012;20
Строитель;70770;7457263;Монсон;2013;28
Менеджер;127289;3313151;Мурсия;2021;40
Медсестра;36745;3882993;Тарраса;2008;31
Строитель;188572;7032769;Астана;2006;38
Психолог;175619;9990418;Душанбе;2017;34
Водитель;101726;1075135;Тудела;2017;49
Врач;125867;1915251;Артейхо;2016;56
Архитектор;140299;1091901;Кадакес;2000;51
Учитель;75635;1522545;Гранада;2018;31
IT-специалист;108195;5532787;Сан-Себастьян;2022;18
Архитектор;22720;6704459;Фигерас;2014;59
Медсестра;132610;1650757;Кордова;2020;25
Повар;108289;1910439;Осера;1999;29
Архитектор;91836;1744724;Ла-Корунья;2022;20
Водитель;120388;3573097;Кадакес;2006;22
Водитель;87676;6732425;Осера;2015;60
IT-специалист;184253;7669244;Скопье;2004;25
Психолог;114566;9931673;Аликанте;2015;37
Оператор call-центра;162605;3789518;Бланес;1999;27
Водитель;139797;6145618;Сантьяго-де-Компостела;2020;65
Бухгалтер;167283;1655756;Таллин;2005;39
Оператор call-центра;90746;3239229;Бланес;2006;43
Повар;147441;8922494;Осера;2009;65
Архитектор;112568;9535322;Луго;2010;34
Косметолог;80239;9428763;Бланес;2011;41
Продавец;41540;1040745;Виго;2013;40
Водитель;78737;4817460;Семана;1999;51
Косметолог;54349;3045510;Таллин;2006;44
Повар;176196;9570342;Белград;2014;27
Косметолог;195558;2347272;Белград;2015;30
Водитель;166904;7108101;Сантьяго-де-Компостела;2017;27
Врач;49768;5538028;Краков;2002;44
Повар;41783;5677306;Сантьяго-де-Компостела;2020;24
Менеджер;129934;1724038;Валенсия;2007;41
Водитель;133834;3766880;Мурсия;2008;45
IT-специалист;75664;2119853;Касерес;2015;23
Повар;131113;6606402;Монсон;2016;40
IT-специалист;180302;7442971;Ла-Корунья;2013;59
Оператор call-центра;128086;3400851;Виго;2014;53
Инженер;191369;6335930;Санхенхо;2019;56
Оператор call-центра;183176;4109155;Пласенсия;2017;41
Инженер;147416;6054322;Мерида;2018;59
Архитектор;182839;7797487;Авилес;2022;18
Повар;190967;6064765;Куэнка;2001;18
Программист;24099;4701928;Прага;2020;44
Строитель;34653;3609752;Осера;2013;41
Косметолог;116971;1149110;Махадаонда;2014;60
Повар;185115;2880384;Хельсинки;2014;52
Повар;72410;7384611;Санхенхо;2012;65
Оператор call-центра;87606;5873976;Трухильо;2002;24
Повар;57195;9739148;Трухильо;2005;45
Учитель;54965;1173604;Кордова;2009;19
Врач;162461;4188880;Монсон;2004;55
Архитектор;160467;4843707;Трухильо;1999;29
Повар;42056;5230213;Скопье;2022;26
IT-специалист;105991;7844041;Навалькарнеро;2005;42
Строитель;140194;3773166;Малага;2002;25
Архитектор;106997;2199601;Тбилиси;2014;38
